,name,year,quarter,sector,Relative Return,영업이익 변화율,소비자물가지수 변화율,비유동부채 변화율,유동부채 변화율,비유동자산 변화율,이익잉여금 변화율,Label,Code
14,한화,2021,Q2,에너지_화학,-0.06439946612798499,20.696056820964976,0.7421096287815034,0.1078956676004783,-0.05311677239384682,0.007623485861142365,0.023377637105098437,0.0808788398881068,000880
14,한국쉘석유,2021,Q2,에너지_화학,-0.027952306953183736,-0.158645089038855,0.7421096287815034,0.10954859550185447,-0.26759320828544775,0.005405909459413882,0.08781133263257668,0.06956474850893979,002960
14,태광산업,2021,Q2,에너지_화학,-0.09278234446534045,0.500165577989073,0.7421096287815034,0.038269836365417254,0.07939785377056063,0.027956691898481933,0.028599279296516622,-0.026338656826371452,003240
14,삼성정밀화학,2021,Q2,에너지_화학,0.1128712131247934,0.5036992269232803,0.7421096287815034,0.057566183189121434,0.07091657763683523,0.0012482266814060061,0.036776923616500756,0.25897579890359673,004000
14,효성,2021,Q2,에너지_화학,0.1154619178241586,1.1318686960272415,0.7421096287815034,0.03376378791419632,-0.45664429304615584,0.06309962825876192,0.02314431090305402,-0.07112166698334282,004800
14,SK케미칼,2021,Q2,에너지_화학,-0.07035163621097289,-1.069714919672622,0.7421096287815034,0.009083428014809103,-0.3283432225483298,0.08162079361197216,-0.0031070200679859106,0.020774740702538548,006120
14,대한유화,2021,Q2,에너지_화학,-0.09655986834860011,-0.12778609104919092,0.7421096287815034,-0.00999361436686963,0.4057018735254163,-0.006227633875352856,0.034332402930047135,-0.1936325819552562,006650
14,국도화학,2021,Q2,에너지_화학,0.2200103928324326,1.8415838137033602,0.7421096287815034,0.16804836703930692,0.20742390329882632,-0.03830221471204964,0.1403905470379121,-0.09622409670901483,007690
14,한화케미칼,2021,Q2,에너지_화학,-0.12605394059287972,-0.37919181421332904,0.7421096287815034,0.26979696719846724,0.28852154475789304,0.1541496608508537,0.08527684593711626,-0.015605952533326237,009830
14,OCI,2021,Q2,에너지_화학,-0.0749704866968906,0.9653917442703361,0.7421096287815034,-0.12790561369661269,0.029197888508040837,-0.015238029645348705,0.04074939943876288,0.12457441416797951,010060
14,S-Oil,2021,Q2,에너지_화학,-0.023942982943859728,-0.09271725388230245,0.7421096287815034,0.026115624690226547,-0.04069381982185771,-0.006019382840157128,0.09384509381463868,0.0913741247347584,010950
14,롯데케미칼,2021,Q2,에너지_화학,-0.09123746181363857,-0.06934211348512542,0.7421096287815034,0.12513941912369542,-0.058967733722638305,0.0058581789726910305,0.027118294541454757,-0.08596633787393786,011170
14,금호석유,2021,Q2,에너지_화학,-0.21134637767119813,-0.004849446052741069,0.7421096287815034,-0.36187054148776276,0.10524091136484026,0.09832691225621426,0.14888508050313454,-0.05036066156742836,011780
14,SKC,2021,Q2,에너지_화학,0.2668792982232491,0.2009191092221454,0.7421096287815034,-0.2304561522468006,0.21313424389498126,0.010927341761378884,-0.012073692352009724,0.1499634532245844,011790
14,한솔케미칼,2021,Q2,에너지_화학,0.20601703426603893,0.012162990539666518,0.7421096287815034,-0.09185441443584752,-0.19318183935555644,0.04301723022134829,0.07775206520177336,0.24644451834787032,014680
14,동원시스템즈,2021,Q2,에너지_화학,-0.0047118785684444955,0.1522428939945315,0.7421096287815034,-0.004099442469555181,0.04663503164129157,0.030345250704053583,0.07293035857461572,0.24976917403240717,014820
14,유니드,2021,Q2,에너지_화학,0.5420193219720737,0.5033988617162166,0.7421096287815034,-0.07411403332761468,-0.17850915304756376,0.024408670291743872,0.12470394284210684,-0.00945457202408062,014830
14,남해화학,2021,Q2,에너지_화학,0.16349027108733244,1.726307505606493,0.7421096287815034,0.13214865413504895,0.5310781163055054,-0.00913651316124553,0.01734758332954578,0.15955637948417734,025860
14,LG화학,2021,Q2,에너지_화학,0.05509229428467009,0.390751414380196,0.7421096287815034,0.028980311403383086,-0.05614945285547357,0.031865821378117776,0.05008834185663025,-0.07954271961492179,051910
14,휴켐스,2021,Q2,에너지_화학,0.13130298307494598,-0.03893979773763878,0.7421096287815034,0.005763660066928633,-0.18694823559378426,0.09538373414014045,0.046391913632891635,0.01828860568628305,069260
14,GS,2021,Q2,에너지_화학,-0.12488315388403068,-0.8454396664263586,0.7421096287815034,-0.12434858472038857,-0.06184321165539186,0.0002048259013693876,0.0027828935378357844,0.075970406876725,078930
14,휴비스,2021,Q2,에너지_화학,-0.035852208247260944,-0.9645146318315748,0.7421096287815034,-0.2528772993373333,0.06472438224732202,0.014190482503395607,0.024554880350748265,-0.07835550500304964,079980
14,후성,2021,Q2,에너지_화학,0.38042568836590457,0.7818116852349413,0.7421096287815034,0.2319044883064707,-0.21975080285666548,0.04841884168537813,0.09656856055421614,0.8714492374896359,093370
14,SK이노베이션,2021,Q2,에너지_화학,-0.09153667843134268,-0.9097273862770385,0.7421096287815034,0.09684374238160798,-0.027131809266782603,-0.008722886196244839,0.11504180734395253,-5.1346344926719856e-05,096770
14,코오롱인더,2021,Q2,에너지_화학,0.30793020134311766,0.34789303577663744,0.7421096287815034,0.5756119477947228,-0.1154161937873831,0.02668677568285216,0.04976064822953652,0.09379061371841156,120110
