,Feature,Importance
0,F_자산총계 변화율,0.21469719512433824
1,F_비유동자산 변화율,0.21404385462380332
2,F_자본총계 변화율,0.15547982595439439
3,M_금리 변화율,0.14067845727129874
4,F_매출액 변화율,0.140077584139521
5,F_영업이익 변화율,0.1350230828866441
