,name,sector,year,quarter,영업이익변화율,매출액변화율,비유동자산변화율,Code
14,Hyundai_E&C,Construction_&_Real_Estate,2021,Q1,-2.751122964626614,0.0003179696131268006,-0.019909211393017934,000720
14,Hyundai_Development_Company,Construction_&_Real_Estate,2021,Q1,-7.586801519021959,-2.479260199759765,0.0035795170495889206,012630
15,Samsung_C&T,Construction_&_Real_Estate,2021,Q1,-0.5027526647508878,0.04259422011741898,-0.00857393959740027,028260
14,Daewoo_E&C,Construction_&_Real_Estate,2021,Q1,-1.616193639245818,0.057092996679121266,0.024199983492721344,047040
14,KEPCO_E&C,Construction_&_Real_Estate,2021,Q1,0.9635707167279166,0.49140475261854943,0.01831916072230866,052690
