,name,sector,year,quarter,영업이익변화율,매출액변화율,비유동자산변화율,Code
21,Hyundai_E&C,Construction_&_Real_Estate,2019,Q2,-0.05759641482042532,-0.19118629057728875,0.0036005788868747057,000720
21,Hyundai_Development_Company,Construction_&_Real_Estate,2019,Q2,0.7530666683214442,0.47732448034622155,-0.027278401729333712,012630
22,Samsung_C&T,Construction_&_Real_Estate,2019,Q2,-7.989603463840419,-0.0837146127105628,-0.014105533875057308,028260
21,Daewoo_E&C,Construction_&_Real_Estate,2019,Q2,0.10911902351124525,-0.1050070323280401,-0.04614706093039178,047040
21,KEPCO_E&C,Construction_&_Real_Estate,2019,Q2,0.2340779612682531,-0.1897904674338362,-0.016017560622261673,052690
