,name,sector,year,quarter,영업이익변화율,매출액변화율,비유동자산변화율,Code
18,Hyundai_E&C,Construction_&_Real_Estate,2020,Q1,0.22075437944653153,0.16216094702293782,0.06736129630499998,000720
18,Hyundai_Development_Company,Construction_&_Real_Estate,2020,Q1,-4.328541533270191,-1.524447198302445,-0.10348458371758529,012630
19,Samsung_C&T,Construction_&_Real_Estate,2020,Q1,0.7113618451927048,0.024026869773199344,0.1480845693450873,028260
18,Daewoo_E&C,Construction_&_Real_Estate,2020,Q1,2.272607062072254,0.06992129096140853,-0.018013181038496917,047040
18,KEPCO_E&C,Construction_&_Real_Estate,2020,Q1,0.7762263897220418,0.5074731230502844,0.013120270504676235,052690
