,name,sector,year,quarter,영업이익변화율,매출액변화율,비유동자산변화율,Code
15,Hyundai_E&C,Construction_&_Real_Estate,2020,Q4,0.7013415315818894,-0.0170598181252839,-0.09368164869425133,000720
15,Hyundai_Development_Company,Construction_&_Real_Estate,2020,Q4,0.178132521511697,-0.12485207233728612,0.012033849025760546,012630
16,Samsung_C&T,Construction_&_Real_Estate,2020,Q4,-0.16437595598919885,-0.036548203693339554,-0.25798624780866786,028260
15,Daewoo_E&C,Construction_&_Real_Estate,2020,Q4,0.16001077549114517,-0.07388189659185218,0.04544302739489714,047040
15,KEPCO_E&C,Construction_&_Real_Estate,2020,Q4,0.009537541713684372,-0.6600171723818069,-0.011827940379599333,052690
