,name,sector,year,quarter,영업이익변화율,매출액변화율,비유동자산변화율,Code
8,Hyundai_E&C,Construction_&_Real_Estate,2022,Q3,-0.0559416330086322,-0.05486422442262029,0.01852449958856628,000720
8,Hyundai_Development_Company,Construction_&_Real_Estate,2022,Q3,-4.4193166375600885,0.13935746384905845,-0.010756028396319062,012630
9,Samsung_C&T,Construction_&_Real_Estate,2022,Q3,-0.33064582170188994,0.006037265121527247,0.04605667774957167,028260
8,Daewoo_E&C,Construction_&_Real_Estate,2022,Q3,-0.791316167715477,-0.0018552647366705255,-0.02792258960027727,047040
8,KEPCO_E&C,Construction_&_Real_Estate,2022,Q3,1.2212696763873117,0.01795341363957803,0.03455197595768744,052690
