,name,sector,year,quarter,영업이익변화율,매출액변화율,비유동자산변화율,Code
9,Hyundai_E&C,Construction_&_Real_Estate,2022,Q2,-0.14891439100121695,-0.2401630513367652,-0.034362932551319725,000720
9,Hyundai_Development_Company,Construction_&_Real_Estate,2022,Q2,0.976479530160762,0.7263767918558982,-0.019847840501784786,012630
10,Samsung_C&T,Construction_&_Real_Estate,2022,Q2,0.0465344511398883,0.01744697717620214,0.05988833170691854,028260
9,Daewoo_E&C,Construction_&_Real_Estate,2022,Q2,0.6476620095676797,-0.08459059924646906,0.027333400238723438,047040
9,KEPCO_E&C,Construction_&_Real_Estate,2022,Q2,2.032622992076954,-0.183696836617115,0.0056031144536942135,052690
