,name,sector,year,quarter,영업이익변화율,매출액변화율,비유동자산변화율,Code
17,Hyundai_E&C,Construction_&_Real_Estate,2020,Q2,-0.532908329948611,-0.10500341325751439,0.02767525620493727,000720
17,Hyundai_Development_Company,Construction_&_Real_Estate,2020,Q2,0.8697302028444044,0.6152070423528966,-0.01200106622056163,012630
18,Samsung_C&T,Construction_&_Real_Estate,2020,Q2,-0.5420558068546424,-0.03286386271788144,-0.07178026384472647,028260
17,Daewoo_E&C,Construction_&_Real_Estate,2020,Q2,0.3570107467503707,0.02483438570466212,0.03125878033052387,047040
17,KEPCO_E&C,Construction_&_Real_Estate,2020,Q2,1.7415329581320838,0.016104329073286072,-0.00044846302898959856,052690
