,name,sector,year,quarter,영업이익변화율,매출액변화율,비유동자산변화율,Code
6,Hyundai_E&C,Construction_&_Real_Estate,2023,Q1,-0.8335698517817722,0.01729184712159515,0.001818906475307025,000720
6,Hyundai_Development_Company,Construction_&_Real_Estate,2023,Q1,-8.068194290883422,-2.877202602129981,0.021754637966279078,012630
7,Samsung_C&T,Construction_&_Real_Estate,2023,Q1,-0.08018155573048524,0.022776101939852356,-0.08639735576904406,028260
6,Daewoo_E&C,Construction_&_Real_Estate,2023,Q1,-2.2441467109111657,0.09018522558669995,0.0005707573505333574,047040
6,KEPCO_E&C,Construction_&_Real_Estate,2023,Q1,0.264664238609994,0.4419343066499697,0.038912775887184226,052690
