,name,year,quarter,sector,Relative Return,국제유가 변화율,1인평균급여 변화율,소비자물가지수 변화율,보유 주식 수 변화율,금리 변화율,실업률 변화율,Label,Code
20,하이트진로,2019,Q4,생활소비재,0.038010294575439196,0.023897949297593923,0.09282140876102596,5.380260221408914,0.0024926080444966914,0.191387559808615,-0.05357142857142849,0.30181752030032916,000080
20,CJ,2019,Q4,생활소비재,-0.12836156294329962,0.023897949297593923,-0.07363770250368185,5.380260221408914,0.03112638190022965,0.191387559808615,-0.05357142857142849,0.12774314746819232,001040
20,대상,2019,Q4,생활소비재,-0.17116254653552745,0.023897949297593923,-0.1839080459770115,5.380260221408914,0.01610074885405477,0.191387559808615,-0.05357142857142849,0.6107140407435353,001680
20,오리온,2019,Q4,생활소비재,-0.1504634047634513,0.023897949297593923,0.09247135842880527,5.380260221408914,-0.008209018828129855,0.191387559808615,-0.05357142857142849,0.17173407717340772,001800
20,아모레G,2019,Q4,생활소비재,-0.14143855502809646,0.023897949297593923,0.1518987341772151,5.380260221408914,-0.01784882811491506,0.191387559808615,-0.05357142857142849,-0.0450300553801985,002790
20,남양유업,2019,Q4,생활소비재,-0.21975698492432408,0.023897949297593923,0.07195649259234438,5.380260221408914,0.057881402326459774,0.191387559808615,-0.05357142857142849,-0.003714744304484721,003920
20,농심,2019,Q4,생활소비재,0.2389364481694069,0.023897949297593923,0.005697532372342939,5.380260221408914,-0.010061625107810612,0.191387559808615,-0.05357142857142849,0.10675410669059096,004370
20,빙그레,2019,Q4,생활소비재,-0.04657183270994533,0.023897949297593923,0.03828266787658796,5.380260221408914,0.05879288009718264,0.191387559808615,-0.05357142857142849,0.43685215692563384,005180
20,롯데칠성,2019,Q4,생활소비재,-0.18874623829601198,0.023897949297593923,0.07386363636363646,5.380260221408914,9.334279235286473,0.191387559808615,-0.05357142857142849,0.13431404844903122,005300
20,현대그린푸드,2019,Q4,생활소비재,-0.2512865642853134,0.023897949297593923,0.07375208192477034,5.380260221408914,-0.05484586976148964,0.191387559808615,-0.05357142857142849,0.10751479180874793,005440
20,삼립식품,2019,Q4,생활소비재,-0.21491658150414625,0.023897949297593923,0.2828045715369658,5.380260221408914,-0.020452256035532024,0.191387559808615,-0.05357142857142849,0.10903566447499505,005610
20,크라운제과,2019,Q4,생활소비재,-0.2034993236259083,0.023897949297593923,0.13582404279828952,5.380260221408914,-0.18207454148746882,0.191387559808615,-0.05357142857142849,0.31164518828451887,005740
20,GS리테일,2019,Q4,생활소비재,-0.1010458152912597,0.023897949297593923,0.058309037900874605,5.380260221408914,0.11762730225352658,0.191387559808615,-0.05357142857142849,0.34614867405362665,007070
20,오뚜기,2019,Q4,생활소비재,-0.02672794854789709,0.023897949297593923,0.060975609756097615,5.380260221408914,0.07405890646520463,0.191387559808615,-0.05357142857142849,0.03994161298657736,007310
20,한국전력,2019,Q4,생활소비재,-0.15232934492999803,0.023897949297593923,0.016256909853501034,5.380260221408914,0.27303110381151474,0.191387559808615,-0.05357142857142849,0.16185071314639732,015760
20,KT&G,2019,Q4,생활소비재,-0.01591734657680033,0.023897949297593923,-0.04026845637583898,5.380260221408914,0.09325581745725509,0.191387559808615,-0.05357142857142849,-0.13369901115078148,033780
20,무학,2019,Q4,생활소비재,-0.32663101649444326,0.023897949297593923,0.05084745762711873,5.380260221408914,-0.17839905934186184,0.191387559808615,-0.05357142857142849,0.40107723248341387,033920
20,한국가스공사,2019,Q4,생활소비재,-0.30315210554670446,0.023897949297593923,0.020900949888698284,5.380260221408914,-0.13208124972768687,0.191387559808615,-0.05357142857142849,0.23110389475218057,036460
20,팜스코,2019,Q4,생활소비재,-0.2482487603265782,0.023897949297593923,0.29420432220039294,5.380260221408914,0.01833822404759844,0.191387559808615,-0.05357142857142849,0.7664491329259047,036580
20,동원F&B,2019,Q4,생활소비재,-0.08686428611843175,0.023897949297593923,0.027589294940240316,5.380260221408914,0.17211790881933964,0.191387559808615,-0.05357142857142849,0.22822744890011745,049770
20,LG생활건강,2019,Q4,생활소비재,0.07819199737112377,0.023897949297593923,0.11992263056092844,5.380260221408914,0.02052995269580893,0.191387559808615,-0.05357142857142849,0.24265827239666837,051900
20,에이블씨엔씨,2019,Q4,생활소비재,-0.09882021227518836,0.023897949297593923,0.040383350761634684,5.380260221408914,-0.03596014790624613,0.191387559808615,-0.05357142857142849,0.18765802250911778,078520
