,name,year,quarter,sector,Relative Return,국제유가 변화율,1인평균급여 변화율,소비자물가지수 변화율,보유 주식 수 변화율,금리 변화율,실업률 변화율,Label,Code
21,하이트진로,2019,Q3,생활소비재,0.2802798329144396,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,0.038010294575439196,000080
21,CJ,2019,Q3,생활소비재,0.0876596259759125,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.12836156294329962,001040
21,대상,2019,Q3,생활소비재,-0.016678527527980727,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.17116254653552745,001680
21,오리온,2019,Q3,생활소비재,0.02043666881706442,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.1504634047634513,001800
21,아모레G,2019,Q3,생활소비재,0.3027252659402598,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.14143855502809646,002790
21,남양유업,2019,Q3,생활소비재,-0.21883060991489223,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.21975698492432408,003920
21,농심,2019,Q3,생활소비재,-0.00952486751588151,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,0.2389364481694069,004370
21,빙그레,2019,Q3,생활소비재,-0.14858969059051724,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.04657183270994533,005180
21,롯데칠성,2019,Q3,생활소비재,-0.10676315554364323,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.18874623829601198,005300
21,현대그린푸드,2019,Q3,생활소비재,-0.10379415904414765,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.2512865642853134,005440
21,삼립식품,2019,Q3,생활소비재,-0.009357330657772722,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.21491658150414625,005610
21,크라운제과,2019,Q3,생활소비재,-0.11345583980642095,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.2034993236259083,005740
21,GS리테일,2019,Q3,생활소비재,-0.08304177194964817,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.1010458152912597,007070
21,오뚜기,2019,Q3,생활소비재,-0.15989466455750517,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.02672794854789709,007310
21,한국전력,2019,Q3,생활소비재,-0.013779777699707618,-0.10146539633409102,0.0,-0.9303677156060576,-0.013886289167500565,-0.21649484536082508,-0.05084745762711873,-0.15232934492999803,015760
21,KT&G,2019,Q3,생활소비재,-0.11894934333958712,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.01591734657680033,033780
21,무학,2019,Q3,생활소비재,-0.24388159266208032,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.32663101649444326,033920
21,한국가스공사,2019,Q3,생활소비재,-0.07251407129455897,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.30315210554670446,036460
21,팜스코,2019,Q3,생활소비재,-0.050135660412831504,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.2482487603265782,036580
21,동원F&B,2019,Q3,생활소비재,-0.12204010468434175,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.08686428611843175,049770
21,LG생활건강,2019,Q3,생활소비재,-0.07488168674430822,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,0.07819199737112377,051900
21,에이블씨엔씨,2019,Q3,생활소비재,-0.10865373807938705,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.09882021227518836,078520
21,아모레퍼시픽,2019,Q3,생활소비재,0.2951988671080346,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,0.11571830085487406,090430
21,CJ제일제당,2019,Q3,생활소비재,-0.027707190411728727,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.02972957150851893,097950
21,락앤락,2019,Q3,생활소비재,-0.15632992721107136,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.18738151123320126,115390
21,이마트,2019,Q3,생활소비재,0.018466781913368466,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.019998122799292778,139480
21,삼양사,2019,Q3,생활소비재,-0.09328960723402935,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.2579080727714995,145990
21,한국콜마,2019,Q3,생활소비재,-0.11437845024538403,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,-0.07094011115565063,161890
21,코스맥스,2019,Q3,생활소비재,-0.0019048826944509656,-0.10146539633409102,0.0,-0.9303677156060576,0.0,-0.21649484536082508,-0.05084745762711873,0.07952925417604215,192820
