,name,year,quarter,sector,Relative Return,국제유가 변화율,1인평균급여 변화율,소비자물가지수 변화율,보유 주식 수 변화율,금리 변화율,실업률 변화율,Label,Code
23,하이트진로,2019,Q1,생활소비재,0.13211775161023842,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,0.0872777002159705,000080
23,CJ,2019,Q1,생활소비재,-0.1025298796100788,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.22322779129095355,001040
23,대상,2019,Q1,생활소비재,-0.1110409216559617,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.045225165199967235,001680
23,오리온,2019,Q1,생활소비재,0.05690690037991064,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.10415342262919178,001800
23,아모레G,2019,Q1,생활소비재,0.01831549592935707,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.1419193800760003,002790
23,남양유업,2019,Q1,생활소비재,0.025595438990866713,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.03722636073201374,003920
23,농심,2019,Q1,생활소비재,-0.0937125065069914,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.10368408595835324,004370
23,빙그레,2019,Q1,생활소비재,0.05314771236452197,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.08456857949375865,005180
23,롯데칠성,2019,Q1,생활소비재,-0.08649932546618737,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.06691938007600029,005300
23,현대그린푸드,2019,Q1,생활소비재,-0.04503444151343003,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.063978033141956,005440
23,삼립식품,2019,Q1,생활소비재,-0.11254376588181063,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.22634560958419703,005610
23,크라운제과,2019,Q1,생활소비재,-0.052891736055795724,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,0.02582255540787068,005740
23,GS리테일,2019,Q1,생활소비재,-0.04304538092221839,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,0.1682857665271764,007070
23,오뚜기,2019,Q1,생활소비재,-0.06578986417756941,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.06186157660779219,007310
23,한국전력,2019,Q1,생활소비재,-0.062135433534787315,-0.06709658363690052,0.0,-0.6874179652905958,-0.09882153156031115,-0.09282764948769218,0.01754385964912264,0.006749821444912256,015760
23,KT&G,2019,Q1,생활소비재,-0.026203348997833883,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,0.07808061992399971,033780
23,무학,2019,Q1,생활소비재,0.003847495069725357,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.06126094386200852,033920
23,한국가스공사,2019,Q1,생활소비재,-0.04955170103406928,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.00938925959407258,036460
23,팜스코,2019,Q1,생활소비재,-0.0707086975813737,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.29555632607188115,036580
23,동원F&B,2019,Q1,생활소비재,0.0021552348059576676,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.06791842099671641,049770
23,LG생활건강,2019,Q1,생활소비재,-0.042458012245072285,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.0370114046158776,051900
23,에이블씨엔씨,2019,Q1,생활소비재,-0.07662555390726063,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.04448348264010285,078520
23,아모레퍼시픽,2019,Q1,생활소비재,0.07755991690090147,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.2904042285608488,090430
23,CJ제일제당,2019,Q1,생활소비재,-0.0810423531173217,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.13264102956053636,097950
23,락앤락,2019,Q1,생활소비재,-0.15189112212184017,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.09061253307489035,115390
23,이마트,2019,Q1,생활소비재,-0.045815862228003726,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.22989406362030407,139480
23,삼양사,2019,Q1,생활소비재,-0.007631648549718907,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.09995046815890185,145990
23,한국콜마,2019,Q1,생활소비재,-0.12023116457498792,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.24045787179486455,161890
23,코스맥스,2019,Q1,생활소비재,-0.18760708614563298,-0.06709658363690052,0.0,-0.6874179652905958,0.0,-0.09282764948769218,0.01754385964912264,-0.34191766551595637,192820
