,Feature,Importance
0,M_국제유가 변화율,0.2488075336784573
1,P_1인평균급여 변화율,0.21194973981459525
2,M_소비자물가지수 변화율,0.1519182026874622
3,P_보유 주식 수 변화율,0.14833326081592965
4,M_금리 변화율,0.12251807734647685
5,M_실업률 변화율,0.11647318565707862
