,name,year,quarter,sector,Relative Return,국제유가 변화율,1인평균급여 변화율,소비자물가지수 변화율,보유 주식 수 변화율,금리 변화율,실업률 변화율,Label,Code
6,하이트진로,2023,Q2,생활소비재,-0.15510437639735503,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.06525524190560864,000080
6,CJ,2023,Q2,생활소비재,-0.17919900942632128,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.23725698679259047,001040
6,대상,2023,Q2,생활소비재,-0.11603061908663619,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.20231955530211015,001680
6,오리온,2023,Q2,생활소비재,-0.10112309208470176,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.09904749246854505,001800
6,아모레G,2023,Q2,생활소비재,-0.0006872790240209092,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,-0.0855900374796735,002790
6,남양유업,2023,Q2,생활소비재,-0.14653587963211323,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.08233999261266219,003920
6,농심,2023,Q2,생활소비재,0.02837237111550478,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.24311145778868068,004370
6,빙그레,2023,Q2,생활소비재,0.0038271566715171526,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.24468215121572648,005180
6,롯데칠성,2023,Q2,생활소비재,-0.12258151255371992,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.19770512006767577,005300
6,현대그린푸드,2023,Q2,생활소비재,-0.1294554152404964,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.036903402736017006,005440
6,삼립식품,2023,Q2,생활소비재,-0.15021653276331445,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.0066272894141746405,005610
6,크라운제과,2023,Q2,생활소비재,-0.12217600288614477,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.002583117244771331,005740
6,GS리테일,2023,Q2,생활소비재,-0.10015120560834488,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.06785490497220799,007070
6,오뚜기,2023,Q2,생활소비재,-0.21360309296137564,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.06850714615412441,007310
6,한국전력,2023,Q2,생활소비재,-0.08901985447336633,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,-0.014868313616894745,015760
6,KT&G,2023,Q2,생활소비재,-0.045784684525965166,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.11667024549377489,033780
6,무학,2023,Q2,생활소비재,-0.04775486317670235,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.018691673343267066,033920
6,한국가스공사,2023,Q2,생활소비재,-0.08128187759639563,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,-0.039048603936852,036460
6,팜스코,2023,Q2,생활소비재,0.018395632763530914,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,-0.188075508663744,036580
6,동원F&B,2023,Q2,생활소비재,-0.1676826942253406,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.18256459923126583,049770
6,LG생활건강,2023,Q2,생활소비재,-0.17802730342237955,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,-0.3125996810207337,051900
6,에이블씨엔씨,2023,Q2,생활소비재,-0.09499247683403625,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,-0.09271437782076081,078520
6,아모레퍼시픽,2023,Q2,생활소비재,0.09135121616408058,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.06293073325997384,090430
6,CJ제일제당,2023,Q2,생활소비재,-0.0763624167881985,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.04023788741864315,097950
6,락앤락,2023,Q2,생활소비재,-0.0557954291272384,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.08561540590786357,115390
6,이마트,2023,Q2,생활소비재,-0.12589506555070507,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.017565706024964257,139480
6,삼양사,2023,Q2,생활소비재,-0.1649531068798749,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.10181730431730429,145990
6,한국콜마,2023,Q2,생활소비재,0.31854906432887115,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,-0.1547298079252967,161890
6,코스맥스,2023,Q2,생활소비재,0.40067074506423156,-0.03519218134034163,0.0,-0.3075171004307199,0.0,0.0022310602386272915,-0.04938271604938271,0.06628857327181348,192820
