,name,year,quarter,sector,Relative Return,국제유가 변화율,1인평균급여 변화율,소비자물가지수 변화율,보유 주식 수 변화율,금리 변화율,실업률 변화율,Label,Code
28,하이트진로,2017,Q4,생활소비재,-0.07153284189618661,0.18077144502014986,0.09770110717003799,-0.3500195788744318,-0.08639129683563473,0.094065934065934,-0.0267857142857143,-0.04948171985198782,000080
28,CJ,2017,Q4,생활소비재,-0.14833598925198915,0.18077144502014986,0.058394160583941535,-0.3500195788744318,0.0028788058968145513,0.094065934065934,-0.0267857142857143,0.06456432208947764,001040
28,대상,2017,Q4,생활소비재,0.12800909009407943,0.18077144502014986,0.38032786885245895,-0.3500195788744318,-0.15705985219353136,0.094065934065934,-0.0267857142857143,0.02797127356775445,001680
28,오리온,2017,Q4,생활소비재,-0.011359168765704857,0.18077144502014986,-0.4522821576763485,-0.3500195788744318,4.88244115995303,0.094065934065934,-0.0267857142857143,-0.10431789820217621,001800
28,아모레G,2017,Q4,생활소비재,-0.02698996648868756,0.18077144502014986,-0.35365853658536583,-0.3500195788744318,-0.07948491832839977,0.094065934065934,-0.0267857142857143,-0.1360954223272263,002790
28,남양유업,2017,Q4,생활소비재,0.05408139316911795,0.18077144502014986,0.07035281819739003,-0.3500195788744318,0.06922857550263806,0.094065934065934,-0.0267857142857143,-0.005378676854668178,003920
28,농심,2017,Q4,생활소비재,-0.06061892920748812,0.18077144502014986,0.03852310762769995,-0.3500195788744318,0.0662275986444949,0.094065934065934,-0.0267857142857143,0.05797105464624123,004370
28,빙그레,2017,Q4,생활소비재,0.024961978726841277,0.18077144502014986,0.1368559274211052,-0.3500195788744318,0.06904950050539838,0.094065934065934,-0.0267857142857143,0.048984254228570764,005180
28,롯데칠성,2017,Q4,생활소비재,0.0,0.18077144502014986,-0.04069767441860461,-0.3500195788744318,0.0,0.094065934065934,-0.0267857142857143,0.034072599802839096,005300
28,현대그린푸드,2017,Q4,생활소비재,-0.022020781458245577,0.18077144502014986,0.013826871849907052,-0.3500195788744318,0.06439644781079634,0.094065934065934,-0.0267857142857143,0.09398526413280744,005440
28,삼립식품,2017,Q4,생활소비재,-0.14903348758140963,0.18077144502014986,-0.9992148725383593,-0.3500195788744318,0.050382153765160975,0.094065934065934,-0.0267857142857143,-0.046527513696990264,005610
28,크라운제과,2017,Q4,생활소비재,-0.20175310955912837,0.18077144502014986,-0.06027055475420062,-0.3500195788744318,-0.07941742153914544,0.094065934065934,-0.0267857142857143,0.3741074069379304,005740
28,GS리테일,2017,Q4,생활소비재,-0.10920171221904379,0.18077144502014986,0.18229166666666674,-0.3500195788744318,0.0,0.094065934065934,-0.0267857142857143,0.24640237284137154,007070
28,오뚜기,2017,Q4,생활소비재,0.001421906037824626,0.18077144502014986,0.03846153846153855,-0.3500195788744318,0.05058864301107069,0.094065934065934,-0.0267857142857143,0.03997906446173767,007310
28,한국전력,2017,Q4,생활소비재,-0.07429485129617441,0.18077144502014986,-0.016452632553464408,-0.3500195788744318,-0.08093468978035645,0.094065934065934,-0.0267857142857143,0.12546416759389964,015760
28,KT&G,2017,Q4,생활소비재,-0.05911545936527179,0.18077144502014986,-0.04026845637583898,-0.3500195788744318,0.19238410442083942,0.094065934065934,-0.0267857142857143,-0.0008389680084445739,033780
28,무학,2017,Q4,생활소비재,0.0029167028065701928,0.18077144502014986,0.16326530612244894,-0.3500195788744318,0.21751514510049041,0.094065934065934,-0.0267857142857143,-0.03293193053618971,033920
28,한국가스공사,2017,Q4,생활소비재,0.22407366224247538,0.18077144502014986,1040.2398441406694,-0.3500195788744318,0.020543391886743034,0.094065934065934,-0.0267857142857143,0.2188319700870702,036460
28,팜스코,2017,Q4,생활소비재,0.10977666175640563,0.18077144502014986,0.095330739299611,-0.3500195788744318,-0.20237617376386874,0.094065934065934,-0.0267857142857143,0.020848069893140805,036580
28,동원F&B,2017,Q4,생활소비재,0.0903775817697674,0.18077144502014986,-0.029104171195324047,-0.3500195788744318,-0.08093468978741314,0.094065934065934,-0.0267857142857143,0.08545927449712974,049770
28,LG생활건강,2017,Q4,생활소비재,0.03796492373412359,0.18077144502014986,-0.07448198525178595,-0.3500195788744318,-0.21565211392823624,0.094065934065934,-0.0267857142857143,0.051399488659872636,051900
28,에이블씨엔씨,2017,Q4,생활소비재,-0.004529163731303111,0.18077144502014986,0.24276434544494507,-0.3500195788744318,0.045279722190953775,0.094065934065934,-0.0267857142857143,-0.0977540649235415,078520
28,아모레퍼시픽,2017,Q4,생활소비재,0.03221990994907106,0.18077144502014986,-0.14918414918414913,-0.3500195788744318,-0.04289597959523972,0.094065934065934,-0.0267857142857143,-0.003791538899946763,090430
28,CJ제일제당,2017,Q4,생활소비재,-0.1214853810513836,0.18077144502014986,-0.027272727272727226,-0.3500195788744318,-0.033036445286473426,0.094065934065934,-0.0267857142857143,0.10988981946141195,097950
28,락앤락,2017,Q4,생활소비재,0.1608097505298847,0.18077144502014986,0.16436539310344833,-0.3500195788744318,-0.12609051183436693,0.094065934065934,-0.0267857142857143,-0.013116533487313689,115390
28,이마트,2017,Q4,생활소비재,0.19162441401486838,0.18077144502014986,0.04166666666666674,-0.3500195788744318,0.019680418013973577,0.094065934065934,-0.0267857142857143,-0.014081006886579848,139480
28,삼양사,2017,Q4,생활소비재,-0.034809952062502154,0.18077144502014986,0.01790262107323226,-0.3500195788744318,0.0,0.094065934065934,-0.0267857142857143,0.03278206561258905,145990
28,한국콜마,2017,Q4,생활소비재,-0.051707128064539636,0.18077144502014986,0.28409090909090917,-0.3500195788744318,-0.0057037620569458936,0.094065934065934,-0.0267857142857143,0.010545752675484705,161890
28,코스맥스,2017,Q4,생활소비재,0.10937354370584254,0.18077144502014986,-0.08318269432432157,-0.3500195788744318,-0.08568570320999391,0.094065934065934,-0.0267857142857143,0.14180227740722787,192820
