,name,year,quarter,sector,Relative Return,비유동자산 변화율,매출액 변화율,자본총계 변화율,부채총계 변화율,법인세차감전 순이익 변화율,Label,Code
3,CJ대한통운,2024,Q1,산업재,-0.09066596150247212,-0.00865133301179244,-0.06664350002399932,-0.04727660643551157,0.05289884812910506,0.2808752638658165,-0.1259301080721996,000120
3,두산,2024,Q1,산업재,0.10206862428119036,0.0016298607653995045,-0.6892641124301919,-0.008458883242011161,0.07277094454127409,-1.1935685876115754,-0.0455161477199009,000150
3,LG상사,2024,Q1,산업재,0.06799306689519649,0.05178044870379228,0.007558112441121256,0.03181010766914816,0.10323538641768604,-2.051640204687373,0.06237257237707773,001120
3,대한항공,2024,Q1,산업재,-0.037283942385047716,0.017339285769539803,-0.03959571842031939,0.0072611459165674574,0.036721955339862555,-3.215508431292649,-0.017479234017668807,003490
3,S&T중공업,2024,Q1,산업재,-0.09528477142670433,-0.004577852674992555,-0.25979094776634404,0.003394978604939869,0.16839229420251556,0.10698565127092441,0.4689799638747659,003570
3,LS,2024,Q1,산업재,0.37648445993258495,-0.02850573926002331,-0.8886446066007301,-0.013571293888475111,0.08715516121443634,-0.4040847201210287,-0.23381056685538884,006260
3,LS산전,2024,Q1,산업재,1.1140461433752105,-0.0035411772332956115,0.0001891027260700895,-0.020295154332038323,0.033000929796214606,0.778613060008218,0.009497192626590809,010120
3,현대상선,2024,Q1,산업재,0.14795358872219788,0.04131380512780791,0.13271994150172683,0.0402740166085509,0.16352268745294563,0.36484650297409305,-0.010078659241433162,011200
3,한국단자,2024,Q1,산업재,-0.015590539087038785,0.021624988028928538,-0.0026382806316309626,0.025025843595304575,0.2403109822896794,32.48371795238805,0.07311816833167689,025540
3,대우인터내셔널,2024,Q1,산업재,-0.24271090067905848,0.015067652563955702,-0.01937143165702826,-0.003774823333962618,0.014739706997640267,1.4398469039904045,0.10690412009333883,047050
3,한국항공우주,2024,Q1,산업재,0.04946272448238216,-0.0012134420025274872,-0.5108770201820465,-0.004611588535566091,0.006262303059737073,-0.6716951279582908,0.07204050007779231,047810
3,한전KPS,2024,Q1,산업재,-0.03023632796750363,0.018504459852024757,-0.2292541503909522,-0.038558484662307824,0.4795280509582436,-0.06572138999679378,0.18746284167932897,051600
3,현대글로비스,2024,Q1,산업재,-0.029745857766283784,0.019880341872788865,0.02777777596958919,0.017821618463691458,0.0742964957739447,0.3951859333968333,0.20362637743797762,086280
