,name,year,quarter,sector,Relative Return,비유동자산 변화율,매출액 변화율,자본총계 변화율,부채총계 변화율,법인세차감전 순이익 변화율,Label,Code
2,CJ대한통운,2024,Q2,산업재,-0.1259301080721996,-0.011634194010508914,0.043695626909183716,0.007403214419064996,-0.0006210831591955124,-0.36709100811302176,-0.045049518370987585,000120
2,두산,2024,Q2,산업재,-0.0455161477199009,0.006085550271659468,0.12107096181874355,-0.000517960737378087,-0.0324859537647183,-1.3899873776337266,0.576339132409057,000150
2,LG상사,2024,Q2,산업재,0.06237257237707773,0.0465708756635983,0.1956952449012157,0.059429365849587024,0.033373396925620025,0.2971097704329737,0.03935304208420444,001120
2,대한항공,2024,Q2,산업재,-0.017479234017668807,0.01735087543720959,0.05263683324565194,0.03597343002580633,0.018132068809742163,0.010531025307259245,0.23188828067207462,003490
2,S&T중공업,2024,Q2,산업재,0.4689799638747659,0.020651059213598222,0.32402685639068074,0.06932868663561753,-0.11274563200457732,2.577709405679447,0.16573363957244888,003570
2,LS,2024,Q2,산업재,-0.23381056685538884,0.0520086698787845,2.581593944633626,0.04237806548112233,-0.12514896841191436,3.558415841584158,0.01240458199620946,006260
2,LS산전,2024,Q2,산업재,0.009497192626590809,0.023715506666802444,0.07763014523766731,0.07393284790227606,-0.05277850739199741,0.22151396320819394,-0.06381382043048417,010120
2,현대상선,2024,Q2,산업재,-0.010078659241433162,0.021571403235237874,0.14479786241181158,0.06169523215591255,0.05395246978910029,0.44555222326872546,-0.005130339658099628,011200
2,한국단자,2024,Q2,산업재,0.07311816833167689,-0.015951752605118164,0.15326400779965832,0.04207012998187665,-0.03811049991499449,0.19193476655080444,0.2847673435329886,025540
2,대우인터내셔널,2024,Q2,산업재,0.10690412009333883,0.0037417215932531445,0.037192965231912956,0.03709823603044882,-0.03482770524307821,0.3238831830917901,0.05579092265251979,047050
2,한국항공우주,2024,Q2,산업재,0.07204050007779231,0.008736469223160848,0.19825893131913208,0.034261440818694755,0.0604610751263579,0.29406789741033856,0.28873716071611066,047810
2,한전KPS,2024,Q2,산업재,0.18746284167932897,-0.008777307876037144,0.2771948895957279,0.0276968496896548,-0.19606500649307812,0.42774080049530117,0.16495993640367362,051600
2,현대글로비스,2024,Q2,산업재,0.20362637743797762,0.08520295452632065,0.06047181791834633,0.03531560774011733,-0.010286285486955427,-0.3110799264062474,0.14694704913473322,086280
