code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
50,Kyungbang,유통,2020,Q4,"67,253,982,987","1,145,139,850,925","1,212,393,833,912","222,570,409,989","230,353,533,285","452,923,943,274","762,095,096,048","759,469,890,638",57679758018.0,9343817608.0,7216512153.0,3716564613.0,3716564613.0,"13,707,635,000",,,,,,,,,,
80,Hite_Jinro,음식료·담배,2020,Q4,"730,899,228,438","2,370,128,927,364","3,101,028,155,802","1,293,888,958,698","718,288,164,786","2,012,177,123,484","299,505,302,633","1,088,851,032,318",466720044946.0,23514759805.0,-42167450886.0,-38228859003.0,-38228859003.0,"368,842,230,000",,,,,,,,,,
100,Yuhan_Corporation,제약,2020,Q4,"1,082,161,956,094","1,057,717,637,708","2,139,879,593,802","303,262,661,163","86,249,788,970","389,512,450,133","1,610,750,466,322","1,750,367,143,669",439476380229.0,42835377012.0,17132768310.0,24581635301.0,24581635301.0,"68,037,750,000",,,,,,,,,,
120,CJ_Logistics,운송·창고,2020,Q4,"1,244,520,931,379","5,976,167,480,034","7,220,688,411,413","1,748,181,097,914","2,206,665,267,800","3,954,846,365,714","503,962,916,987","3,265,842,045,699",1859912885370.0,50837404722.0,45498508096.0,30111664744.0,30111664744.0,"114,061,720,000",,,,,,,,,,
150,Doosan_Corp,기타금융,2020,Q4,"1,259,204,613,364","4,154,624,064,853","5,413,828,678,217","1,648,873,982,171","1,111,648,359,055","2,760,522,341,226","2,847,844,794,745","2,653,306,336,991",,-34626145978.0,-78424020503.0,49656419680.0,49656419680.0,"123,738,105,000",537851129514.0,,,,,,,,,
210,DL_Holdings,화학,2020,Q4,"7,386,744,708,262","2,781,270,003,322","10,168,014,711,584","7,131,781,587,264","990,158,864,370","8,121,940,451,634","5,168,650,663,895","2,046,074,259,950",-4068473047652.0,-480852512003.0,-642125053548.0,-15602136975.0,-15602136975.0,"218,500,000,000",,,,,,,,,,
230,Ildong_Pharmaceutical,제약,2020,Q4,"5,954,034,091","243,712,567,273","249,666,601,364","57,571,593,513","19,189,920,424","76,761,513,937","46,848,887,323","172,905,087,427",4293119328.0,595962644.0,17626142897.0,17105428206.0,17105428206.0,"11,540,400,000",,,,,,,,,,
240,Hankook_Tire_Worldwide,기타금융,2020,Q4,"204,785,174,279","2,109,910,881,041","2,314,696,055,320","19,335,028,464","39,786,973,163","59,122,001,627","917,657,409,316","2,255,574,053,693",10883747993.0,3214074542.0,-21080606401.0,-22285463527.0,-22285463527.0,"46,510,086,500",,,,,,,,,,
270,Kia_Corp,운송장비·부품,2020,Q4,"15,667,690,000,000","25,923,863,000,000","41,591,553,000,000","12,013,478,000,000","5,993,933,000,000","18,007,411,000,000","19,866,886,000,000","23,584,142,000,000",9559564000000.0,421142000000.0,167703000000.0,116594000000.0,116594000000.0,,,,,,,,,,,
480,Chosun_Refractories,비금속,2020,Q4,"272,701,534,667","606,240,022,405","878,941,557,072","297,506,758,749","52,482,349,154","349,989,107,903","440,718,436,729","528,952,449,169",106162924299.0,-5851521130.0,-13280528644.0,-10464179812.0,-10464179812.0,"20,000,000,000",,,,,,,,,,
640,Dong-A_Socio_Holdings,기타금융,2020,Q4,"85,740,943,455","827,955,160,649","913,696,104,104","130,735,591,348","164,712,535,969","295,448,127,317","412,856,514,531","618,247,976,787",3389606114.0,-4218663819.0,56959570535.0,56378420887.0,56378420887.0,"30,776,730,000",,,,,,,,,,
660,S_hynix,전기·전자,2020,Q4,"13,310,241,000,000","50,760,764,000,000","64,071,005,000,000","7,488,366,000,000","7,008,335,000,000","14,496,701,000,000","44,221,664,000,000","49,574,304,000,000",7451248000000.0,852037000000.0,1967502000000.0,1433993000000.0,1433993000000.0,"3,657,652,000,000",,,,,,,,,,
670,Youngpoong,금속,2020,Q4,"727,719,977,693","1,612,157,628,852","2,339,877,606,545","231,319,217,275","262,991,960,049","494,311,177,324","1,861,025,492,074","1,845,566,429,221",344552324201.0,-10102032830.0,-29204950416.0,-23494063176.0,-23494063176.0,"9,210,200,000",,,,,,,,,,
720,Hyundai_E&C,건설,2020,Q4,"8,124,990,000,000","3,780,210,000,000","11,905,200,000,000","4,277,973,000,000","2,082,152,000,000","6,360,125,000,000","4,374,115,000,000","5,545,075,000,000",2286382000000.0,21372000000.0,-94612000000.0,-75803000000.0,-75803000000.0,"557,273,000,000",,,,,,,,,,
880,Hanwha_Corp,화학,2020,Q4,"1,630,128,000,000","5,732,667,000,000","7,362,795,000,000","2,121,119,000,000","1,749,212,000,000","3,870,331,000,000","2,439,616,000,000","3,492,464,000,000",1129646000000.0,30794000000.0,26902000000.0,13535000000.0,13535000000.0,"489,550,000,000",,,,,,,,,,
1040,CJ_Corp,기타금융,2020,Q4,"44,607,472,000","3,140,865,986,000","3,185,473,458,000","409,466,153,000","2,027,328,000","411,493,481,000","1,708,975,340,000","2,773,979,977,000",,21158764000.0,-291058000.0,-8678436000.0,-8678436000.0,"179,047,370,000",,,,,,,,,,
1120,LG_International,유통,2020,Q4,"770,389,037,010","1,840,372,182,239","2,610,761,219,249","588,753,582,505","652,783,597,302","1,241,537,179,807","1,219,298,669,678","1,369,224,039,442",896821505948.0,6459469033.0,1433785005.0,11817125581.0,11817125581.0,"193,800,000,000",,,,,,,,,,
