,Feature,Importance
0,F_유동부채 변화율,0.18367039804413948
1,P_보유 주식 수 변화율,0.1816923935919704
2,F_이익잉여금 변화율,0.18168652159636253
3,F_법인세차감전 순이익 변화율,0.18055879770330893
4,M_국제유가 변화율,0.13674793581508393
5,M_소비자물가지수 변화율,0.13564395324913478
