code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
120,CJ대한통운,산업재,2018,Q1,2018-05-15,"1,150,540,582,149","4,376,195,990,213","5,526,736,572,362","1,421,750,199,735","1,621,305,004,837","3,043,055,204,572",,"2,483,681,367,790",1388766881974.0,20007542727.0,53511123236.0,49432282509.0,49432282509.0,,,,,,,,,,,,,
150,두산,산업재,2018,Q1,2018-05-15,"1,126,192,462,357","3,108,193,172,267","4,234,385,634,624","1,340,252,979,188","544,146,663,538","1,884,399,642,726","1,736,799,888,644","2,349,985,991,898",696849211212.0,124439907999.0,114756057819.0,105480204548.0,105480204548.0,"134,845,735,000",,,,,,,,,,,,
1120,LG상사,산업재,2018,Q1,2018-05-15,"806,866,928,996","2,033,950,098,274","2,840,817,027,270","732,471,622,828","992,304,577,857","1,724,776,200,685","871,133,202,886","1,116,040,826,585",711656257985.0,8826176873.0,47790344671.0,-86709304164.0,-86709304164.0,"193,800,000,000",,,,,,,,,,,,
3490,대한항공,산업재,2018,Q1,2018-05-15,"3,725,662,351,417","20,361,926,020,829","24,087,588,372,246","6,350,774,083,288","14,140,930,245,905","20,491,704,329,193","659,815,237,486","3,595,884,043,053",3017276278086.0,176788781074.0,33338330414.0,23312672872.0,23312672872.0,"479,777,140,000",,,,,,,,,,,,
3570,S&T중공업,산업재,2018,Q1,2018-05-11,"395,211,367,485","432,122,325,311","827,333,692,796","169,283,156,886","67,661,226,724","236,944,383,610","540,021,827,045","590,389,309,186",72453594276.0,-4782670753.0,-2731919075.0,-1947783726.0,-1947783726.0,"83,683,597,500",,,,,,,,,,,,
6260,LS,산업재,2018,Q1,2018-05-15,"104,926,000,000","2,179,806,000,000","2,284,732,000,000","217,139,000,000","169,424,000,000","386,563,000,000","1,653,875,000,000","1,898,169,000,000",,79203000000.0,76772000000.0,74694000000.0,74694000000.0,"161,000,000,000",,,,,,,,,,,,
10120,LS산전,산업재,2018,Q1,2018-05-15,"1,193,566,343,985","970,163,457,990","2,163,729,801,975","625,414,979,181","453,861,268,216","1,079,276,247,397","959,993,971,562","1,084,453,554,578",454720586369.0,50269022393.0,48547137108.0,38637549644.0,38637549644.0,"150,000,000,000",,,,,,,,,,,,
11200,현대상선,산업재,2018,Q1,2018-05-15,"1,089,291,000,000","2,124,121,000,000","3,213,412,000,000","660,615,000,000","1,782,339,000,000","2,442,954,000,000","-2,902,254,000,000","770,458,000,000",1073566000000.0,-176181000000.0,-173050000000.0,-174508000000.0,-174508000000.0,"1,568,318,000,000",,,,,,,,,,,,
25540,한국단자,산업재,2018,Q1,2018-05-15,"360,002,864,876","442,281,665,971","802,284,530,847","140,351,512,589","43,002,226,654","183,353,739,243","575,219,041,358","618,930,791,604",159500051310.0,5754988901.0,7572108446.0,6047104817.0,6047104817.0,"5,207,500,000",,,,,,,,,,,,
47050,대우인터내셔널,산업재,2018,Q1,2018-05-15,"5,059,455,766,000","3,653,280,219,000","8,712,735,985,000","4,498,004,488,000","1,410,433,021,000","5,908,437,509,000","1,640,643,168,000","2,804,298,476,000",5813623637000.0,136449015000.0,127467935000.0,91701197000.0,91701197000.0,"616,875,745,000",,,,,,,,,,,,
47810,한국항공우주,산업재,2018,Q1,2018-05-15,"2,459,303,688,989","1,200,200,429,353","3,659,504,118,342","1,671,899,417,468","963,463,897,921","2,635,363,315,389","408,450,141,707","1,024,140,802,953",641176128845.0,41142139605.0,42076383362.0,32091657590.0,32091657590.0,"487,375,535,000",,,,,,,,,,,,
51600,한전KPS,산업재,2018,Q1,2018-05-15,"651,704,404,850","573,227,898,785","1,224,932,303,635","345,269,834,747","23,103,033,096","368,372,867,843","848,061,387,488","856,559,435,792",250177075035.0,22761637274.0,26905379525.0,21221849322.0,21221849322.0,"9,000,000,000",,,,,,,,,,,,
86280,현대글로비스,산업재,2018,Q1,2018-04-30,"3,088,891,168,951","4,139,609,697,968","7,228,500,866,919","2,316,160,063,027","1,393,694,129,489","3,709,854,192,516","3,267,730,907,984","3,518,646,674,403",2968589475240.0,102834359608.0,115403795727.0,91099109316.0,91099109316.0,"18,750,000,000",,,,,,,,,,,,
