,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,매출액변화율,부채총계변화율,비유동자산변화율,특정 증권 등 소유 증감 비율변화율,Relative Return,전체 주주 수변화율,특정 증권 등 소유 증감 수변화율,주주 수변화율,Label,Code
20,SK_Telecom,Telecommunications_&_Media,2019,Q3,-0.005272839815135599,-0.005167917927432875,-0.022415499854796073,-0.06515792378794716,-0.029412059311865857,0.0,0.033112771670174346,-0.08862818607665113,-0.08083417520506475,-0.0864876802117156,-0.04233188019010571,017670
20,KT_Corp,Telecommunications_&_Media,2019,Q3,-0.005512160984441072,-0.006679263200211949,-0.032289809341963016,-0.0032355353207218496,-0.010426582898758419,-0.0031495829539742726,0.0379400936024354,-0.004683545425169466,-0.0037199467873356706,-0.005330147168802091,-0.011847642599399952,030200
20,LG_Uplus,Telecommunications_&_Media,2019,Q3,-0.014715859345653781,-0.030184311481292747,-0.012910455506179419,-0.1382134171865841,-0.061296467596757775,0.0,-0.0702138673592959,-0.09505973304455351,-0.06457373131123556,-0.09211912048491655,-0.04025260847714063,032640
20,SBS_Media,Telecommunications_&_Media,2019,Q3,0.007346188008833687,0.009691855631896895,0.19573066390525984,-0.20282938465538347,0.006737486131390025,0.19956977142444499,-0.23247288411120007,0.07023083175976552,0.21978328485002707,0.06527745490631676,-0.07043673936907272,034120
