,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,매출액변화율,부채총계변화율,비유동자산변화율,특정 증권 등 소유 증감 비율변화율,Relative Return,전체 주주 수변화율,특정 증권 등 소유 증감 수변화율,주주 수변화율,Label,Code
8,SK_Telecom,Telecommunications_&_Media,2022,Q3,-0.0007659129162342904,-0.008327753072880473,-0.0014129801759459326,0.018566328246370056,0.019692461079776846,0.0,0.07959783931990189,0.013526564111428385,0.010124761189628573,0.013333742179403307,0.0453094949122286,017670
8,KT_Corp,Telecommunications_&_Media,2022,Q3,-0.06467056627541501,-0.02017232130488722,-0.016010263284410353,0.00026746459050430715,-0.027435917191915404,-0.027517802354897647,0.1870917909480005,-0.02782903767443945,-0.026769577108062714,-0.02714303593099454,0.0709849185132783,030200
8,LG_Uplus,Telecommunications_&_Media,2022,Q3,-0.011338885394567066,-0.01955612364472259,-0.020183002815427953,0.039512461914321784,-0.002372512427252671,0.0,0.0732405805443291,0.017155144607387318,0.014344172084014173,0.015843567833336403,-0.06157363260464983,032640
8,SBS_Media,Telecommunications_&_Media,2022,Q3,-0.024386014955805724,-0.030613467796701377,0.07846052532924686,0.10511758699342255,-0.13503704731461763,-1.2102734779286268,0.17010866911234393,-0.04507881843305883,-2.133478790195008,-0.08591377485120288,-0.1962597250763844,034120
