,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,매출액변화율,부채총계변화율,비유동자산변화율,특정 증권 등 소유 증감 비율변화율,Relative Return,전체 주주 수변화율,특정 증권 등 소유 증감 수변화율,주주 수변화율,Label,Code
34,SK_Telecom,Telecommunications_&_Media,2016,Q1,0.016301509638258715,0.019388903598981155,0.7532638224528367,-0.021098523829247595,0.022408740273466843,0.0,0.0,-0.0759374045400023,0.07670117283174693,-0.11705031587291614,-0.05537945914986605,017670
34,KT_Corp,Telecommunications_&_Media,2016,Q1,-0.015366109024344876,-0.005588633276841781,0.7520500837044102,0.028914902071671023,0.036770276083290865,-0.19874929852709688,0.0,-0.04844316347530775,-0.10189712726003419,0.08050179751907427,0.03497530304147643,030200
34,LG_Uplus,Telecommunications_&_Media,2016,Q1,-0.0008949076471835848,-0.0035141188757445985,0.7483410339117649,-0.006072905692521502,0.02830987433118526,0.0,0.0,-0.07967962549942809,-0.13784641908222683,-0.41347325714912997,0.04540224522170244,032640
34,SBS_Media,Telecommunications_&_Media,2016,Q1,0.043808277615376756,0.05714151428463987,0.7920545904300521,0.03134637805302054,-0.03387554814675742,0.5347890459671576,0.0,-0.024037324247250247,0.6266436911994544,-0.6127932456013685,-0.18393502788931487,034120
