,Feature,Importance
0,F_부채총계 변화율,0.20895130243917423
1,F_매출액 변화율,0.19594397354101706
2,F_이익잉여금 변화율,0.18697502364809188
3,F_법인세차감전 순이익 변화율,0.14673629431667873
4,M_실업률 변화율,0.13910529058632723
5,M_금리 변화율,0.1222881154687108
