code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용
17670,SK_Telecom,커뮤니케이션서비스,2020,Q1,"5,033,637,000,000","25,465,948,000,000","30,499,585,000,000","4,733,617,000,000","8,656,530,000,000","13,390,147,000,000","16,408,827,000,000","17,109,438,000,000",2922845000000,257876000000.0,488548000000.0,406093000000.0,406093000000.0,"44,639,000,000",,
17670,SK_Telecom,커뮤니케이션서비스,2020,Q2,"4,754,972,000,000","25,983,780,000,000","30,738,752,000,000","4,560,494,000,000","8,705,316,000,000","13,265,810,000,000","16,576,694,000,000","17,472,942,000,000",2939832000000,270328000000.0,219997000000.0,168649000000.0,168649000000.0,"44,639,000,000",,
17670,SK_Telecom,커뮤니케이션서비스,2020,Q3,"5,282,778,000,000","25,735,998,000,000","31,018,776,000,000","4,783,877,000,000","8,639,067,000,000","13,422,944,000,000","16,662,589,000,000","17,595,832,000,000",2940633000000,264065000000.0,211298000000.0,158380000000.0,158380000000.0,"44,639,000,000",,
17670,SK_Telecom,커뮤니케이션서비스,2020,Q4,"5,047,115,000,000","26,939,336,000,000","31,986,451,000,000","5,076,404,000,000","9,560,189,000,000","14,636,593,000,000","16,684,640,000,000","17,349,858,000,000",2943320000000,230798000000.0,21612000000.0,25670000000.0,25670000000.0,"44,639,000,000",,
17670,SK_Telecom,커뮤니케이션서비스,2021,Q1,"5,017,246,000,000","26,770,237,000,000","31,787,483,000,000","4,963,648,000,000","9,543,932,000,000","14,507,580,000,000","16,488,288,000,000","17,279,903,000,000",2980718000000,307302000000.0,580865000000.0,466013000000.0,466013000000.0,"44,639,000,000",,
17670,SK_Telecom,커뮤니케이션서비스,2021,Q2,"4,835,661,000,000","27,874,974,000,000","32,710,635,000,000","4,740,294,000,000","9,965,384,000,000","14,705,678,000,000","14,707,654,000,000","18,004,957,000,000",3021605000000,328360000000.0,220639000000.0,184011000000.0,184011000000.0,"44,639,000,000",,
17670,SK_Telecom,커뮤니케이션서비스,2021,Q3,"4,863,868,000,000","27,303,554,000,000","32,167,422,000,000","4,724,185,000,000","9,830,959,000,000","14,555,144,000,000","14,688,324,000,000","17,612,278,000,000",3027403000000,319552000000.0,229888000000.0,158393000000.0,158393000000.0,"44,639,000,000",,
17670,SK_Telecom,커뮤니케이션서비스,2021,Q4,"4,681,493,000,000","21,707,572,000,000","26,389,065,000,000","5,426,477,000,000","10,099,732,000,000","15,526,209,000,000","14,770,618,000,000","10,862,856,000,000",3073104000000,159109000000.0,337955000000.0,265406000000.0,265406000000.0,"30,493,000,000",,
17670,SK_Telecom,커뮤니케이션서비스,2022,Q1,"4,767,302,000,000","21,323,479,000,000","26,090,781,000,000","5,570,836,000,000","9,738,615,000,000","15,309,451,000,000","14,672,285,000,000","10,781,330,000,000",3077393000000,356941000000.0,338627000000.0,252018000000.0,252018000000.0,"30,493,000,000",,
17670,SK_Telecom,커뮤니케이션서비스,2022,Q2,"5,056,371,000,000","20,822,080,000,000","25,878,451,000,000","6,031,802,000,000","9,338,927,000,000","15,370,729,000,000","14,717,055,000,000","10,507,722,000,000",3118232000000,380883000000.0,328386000000.0,224462000000.0,224462000000.0,"30,493,000,000",,
17670,SK_Telecom,커뮤니케이션서비스,2022,Q3,"5,189,079,000,000","20,412,042,000,000","25,601,121,000,000","5,438,125,000,000","9,647,226,000,000","15,085,351,000,000","14,839,615,000,000","10,515,770,000,000",3122638000000,388692000000.0,432677000000.0,305143000000.0,305143000000.0,"30,493,000,000",,
17670,SK_Telecom,커뮤니케이션서비스,2022,Q4,"5,498,460,000,000","20,933,661,000,000","26,432,121,000,000","6,236,135,000,000","9,812,604,000,000","16,048,739,000,000","14,691,461,000,000","10,383,382,000,000",3096325000000,194615000000.0,46560000000.0,87867000000.0,87867000000.0,"30,493,000,000",,
17670,SK_Telecom,커뮤니케이션서비스,2023,Q1,"5,118,433,000,000","20,471,171,000,000","25,589,604,000,000","5,283,206,000,000","9,617,310,000,000","14,900,516,000,000","14,921,269,000,000","10,689,088,000,000",3117255000000,415661000000.0,501605000000.0,422153000000.0,422153000000.0,"30,493,000,000",,
17670,SK_Telecom,커뮤니케이션서비스,2023,Q2,"4,563,493,000,000","20,426,064,000,000","24,989,557,000,000","4,909,017,000,000","9,395,150,000,000","14,304,167,000,000","15,022,614,000,000","10,685,390,000,000",3119228000000,379110000000.0,362632000000.0,272801000000.0,272801000000.0,"30,493,000,000",,
17670,SK_Telecom,커뮤니케이션서비스,2023,Q3,"4,737,648,000,000","20,121,846,000,000","24,859,494,000,000","5,018,362,000,000","9,268,663,000,000","14,287,025,000,000","15,092,059,000,000","10,572,469,000,000",3148447000000,407111000000.0,327516000000.0,250414000000.0,250414000000.0,"30,493,000,000",173622000000.0,2741336000000.0
17670,SK_Telecom,커뮤니케이션서비스,2023,Q4,"4,703,844,000,000","20,292,088,000,000","24,995,932,000,000","5,505,470,000,000","9,054,369,000,000","14,559,839,000,000","15,032,473,000,000","10,436,093,000,000",3204290000000,253988000000.0,163186000000.0,114382000000.0,114382000000.0,"30,493,000,000",879075000000.0,8392014000000.0
17670,SK_Telecom,커뮤니케이션서비스,2024,Q1,"5,160,532,000,000","20,036,688,000,000","25,197,220,000,000","5,731,093,000,000","8,684,936,000,000","14,416,029,000,000","15,098,776,000,000","10,781,191,000,000",3188680000000,436427000000.0,566591000000.0,492106000000.0,492106000000.0,"30,493,000,000",564470000000.0,2752253000000.0
17670,SK_Telecom,커뮤니케이션서비스,2024,Q2,"4,851,142,000,000","19,417,385,000,000","24,268,527,000,000","5,478,919,000,000","7,989,097,000,000","13,468,016,000,000","15,159,373,000,000","10,800,511,000,000",3191528000000,450415000000.0,385921000000.0,280331000000.0,280331000000.0,"30,493,000,000",200539000000.0,2741113000000.0
17670,SK_Telecom,커뮤니케이션서비스,2024,Q3,"5,317,040,000,000","18,993,247,000,000","24,310,287,000,000","6,309,990,000,000","7,202,613,000,000","13,512,603,000,000","15,208,138,000,000","10,797,684,000,000",3203229000000,456990000000.0,291807000000.0,222357000000.0,222357000000.0,"30,493,000,000",175057000000.0,2746239000000.0
