,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,매출액변화율,Relative Return,전체 주식 수변화율,전체 주주 수변화율,특정 증권 등 소유 증감 수변화율,자기주식수변화율,특정 증권 등 소유 수변화율,1인평균급여변화율,Label,Code
11,Lotte_Chilsung_Beverage,음식료·담배,2021,Q4,0.011863514202512082,0.006593710958020416,0.1478681004911595,0.10313919484985412,-0.2672391195097348,-0.4906903187729579,0.05216320318217271,-0.2975813287258322,0.04066643967873651,-0.21342401537248934,-0.06910852210109772,005300
11,Hyundai_Motor,운송장비·부품,2021,Q4,0.03390066109424483,0.029730396023319727,-0.24536137461167296,-0.07552776098040685,-0.5069454374179287,-0.7701214338494842,-0.04810448377306531,-0.31974452171087275,-0.02650248078580386,-0.09425766612953512,0.06892126025858154,005380
11,Hyundai_Green_Food,기타금융,2021,Q4,0.019603113966319974,0.027664523498862947,0.04135417659696006,-0.04517563078817431,0.016954427776975867,-0.3878872226012664,-0.025494515524179917,0.0007089499910386543,-0.02667737794259528,0.13389069995915825,-0.05512744598190551,005440
11,POSCO_Holdings,금속,2021,Q4,-0.014830628383656341,-0.015043728798431077,-0.018820938715360835,0.038278767920461684,-0.2086313111465936,-0.23178999196445682,0.04253305010997388,-0.28299021556512804,0.03725599663687118,-0.13807907440616773,-0.1522877907377035,005490
11,SPC_Samlip,음식료·담배,2021,Q4,-0.057111290562657846,-0.06060129422220317,-0.13961056229863145,-0.034653275160835134,-0.14480709279593906,-0.35252200051892557,0.0,-0.02613631657952542,0.0,-0.1529331389387225,-0.06715377581645453,005610
11,Crown_Confectionery,기타금융,2021,Q4,0.0008439254217963432,0.002066922410844496,-0.04261144942911699,-0.1158489093513204,-0.314267867396141,-0.31305154194223683,0.0,-0.3046811158168916,0.0,0.03472373363471393,-0.03330096196364067,005740
11,SL_Corp,운송장비·부품,2021,Q4,0.012478626938147053,0.017412172612859766,-0.21028994655625666,-0.1536565020092372,-0.6750100594448214,-0.5023081953206121,-0.02947623236580843,-1.435305861364891,-0.029476232365808652,-0.7924570883900945,0.1667852980486822,005850
12,Samsung_Electronics,전기·전자,2021,Q4,-0.030970802034322897,-0.03422694289262229,-0.020290445374698374,0.006394709949447186,-0.5936776687359633,-0.8279661781041554,-0.05817465908953823,0.003479671550936314,-0.05621100261997136,-0.3115585102309797,0.07290562351222762,005930
11,SK_Chemicals,기타금융,2021,Q4,0.011877613863687575,-0.010914854894752635,1.2293469519029687,-0.009565322456709976,-0.3389161167654535,-0.2915622366133288,0.0,-0.32238038571278516,0.0,-0.35581257310926984,-0.0159229982258443,006120
11,LS_Corp,기타금융,2021,Q4,-0.014714604480987603,-0.024416208887385604,-0.010108002653050896,-0.012416791202063737,-0.28269051925870015,-0.37174034968127656,-0.024353441160351208,0.019869717345017746,-0.011915321248751942,0.02495234369691124,-0.13734073171769612,006260
11,GC_Biopharma,제약,2021,Q4,-0.05630490249822517,-0.08249872367062894,0.2363175491304791,0.09349659973403818,-0.5321780721447276,-0.7108190008859769,0.20422058511227148,-0.10152886915137738,0.19497347798590992,-0.1781311009867066,-0.3220001489555106,006280
12,Samsung_SDI,전기·전자,2021,Q4,-0.004232833937874991,-0.024676878528465007,-0.13422557638672883,0.10868983833153209,-0.2781075737017302,-0.43198977672147376,-0.010488681596516392,-0.17280415595678744,-0.030480450088453015,-0.32050891754198596,-0.062797906016297,006400
12,Korea_Petrochemical_Ind,화학,2021,Q4,0.004671762686590308,0.005525272442131968,-0.08435529736471303,-0.01263467921940055,-0.28954761914099403,-0.6666152586034084,-0.022603017667258918,-0.061418141840674956,-0.009028306550834309,-0.12243131062954338,-0.12342674812716269,006650
11,GS_Retail,유통,2021,Q4,-0.020188106980063125,-0.018401937855122785,0.042041738239768756,-0.06934918207067915,-0.2109453007383093,-0.38266282091981485,-0.10981812250050926,-0.49250297740948623,-0.10974735114532241,-0.06379532907605845,-0.045457824708738714,007070
11,Ottogi,음식료·담배,2021,Q4,-0.016333604157027226,-0.017046349537256145,0.026702728884262283,-0.00969041975460834,-0.19108458725771427,-0.42174996721115,-0.00222820077455399,0.14578080894812895,-0.002228200774554212,-0.022319073823668267,-0.056022050399014825,007310
11,Dong-A_Tire,전기·전자,2021,Q4,-0.12401532161757833,-0.0543683290770518,-0.6214422670808615,0.20426077938630563,-2.233832784714091,-2.117011367848927,-0.11068990285998526,0.2745647370957006,-0.11068990285998503,0.18181358117123803,0.5476663555085312,007340
11,Ilyang_Pharmaceutical,제약,2021,Q4,-0.014786344336381152,-0.23323313689802005,0.031483162637616524,-0.08252323709206964,-1.0344473334349282,-1.1013703707176847,-0.003220068111892127,-0.18962547530406293,0.00025086544028696256,-0.49162661347279535,-0.08615275436599487,007570
12,Kukdo_Chemical,화학,2021,Q4,-0.0512614190164149,-0.06576122229393722,-0.006060247496368909,0.2718407611958924,-0.5019556627710271,-0.5144611110371615,0.0019142869029662446,-0.21901263902262902,0.0014692796573205769,-0.3215587736505119,-0.21792681230377672,007690
11,Seoyon,기타금융,2021,Q4,-0.0013962565488478962,-0.005884761457823906,-0.25474962039801796,-0.24928223986215275,-0.3229593464622187,-0.6439370784378824,0.0,-0.29684219708489956,0.0,-0.3131237027158029,0.038365704703026,007860
11,Daeduck_Electronics,기타금융,2021,Q4,0.001984733094655966,0.09077395006322897,-4.867501539985821,-0.08272045143941341,-0.4021426933238601,-0.5608590802106934,0.003024732258552154,-0.011957504566033172,0.003024732258552043,-0.4939048384263318,0.1501781165506988,008060
11,Seohung,화학,2021,Q4,-0.020606037628954743,-0.026330546184967663,0.11364553436519986,0.024303612640958573,-0.8028212555758667,-1.0349829292003068,0.0,-0.2573839143107872,0.0,-0.17187137588321866,-0.13499653036441137,008490
11,Hotel_Shilla,유통,2021,Q4,0.07814378420421408,0.1444525416614565,-0.1679257314878808,-0.025897056255362497,-0.29338242531593206,-0.6963661362034326,0.11480130285211132,-0.14747316167963165,0.07309726022435836,-0.18100995661561403,-0.0796575511109275,008770
12,Samsung_Electro-Mechanics,전기·전자,2021,Q4,-0.027114313356644493,-0.2764346811229552,-0.10088163373969561,0.0858978155395093,-0.27232332106641155,-0.33231579498965536,0.018232728763534323,-0.12314274040766371,0.1761385090826556,-0.3150701612025706,0.13234587467469738,009150
11,Hanssem,유통,2021,Q4,0.0380044381084621,0.005299769919799968,-0.08999942559338803,0.22875495839665216,-0.5376052584788757,-0.6422701831591284,0.007883042188819966,-0.11475028852973423,0.0072579109380299656,-0.251398196302153,-0.20519969614085584,009240
11,Kwang_Dong_Pharmaceutical,제약,2021,Q4,-0.014578227934062715,-0.018045084703464997,0.07483071102950334,-0.031943594152120655,-0.30678621344291446,-0.4104691849155495,0.0,0.01583253678967267,0.0,-0.07485109792485023,-0.0473169754486807,009290
11,Hyundai_Heavy_Industries,기타금융,2021,Q4,-0.006688185701282601,-0.005689043066832822,-1.1893598681574815,-0.15290815460974444,-0.27413845159773387,-0.5880700485668291,0.003236859983302365,-17.639330402348822,0.0032908529527140296,-0.0463604910881974,-0.050000631930637376,009540
11,Moorim_P&P,종이·목재,2021,Q4,-0.01720967501889703,-0.032592842565078994,-0.16700115540425498,-0.177435517793824,-0.23602080173186013,-0.35729358376883913,0.0,-0.09490162933327007,0.0,-0.0450005838069667,-0.0025253282141136195,009580
11,Motonic,운송장비·부품,2021,Q4,-0.016028900466509732,-0.017637421339599335,-0.10100683242585395,-0.02065956150967102,-0.3991959880190237,-0.36359975956943247,-0.07240612781253586,-0.11005218454651677,0.04888115526000314,-0.18211792332059673,-0.009675769951351887,009680
11,Hanwha_Solutions,화학,2021,Q4,-0.009473525921390946,-0.011922095795832144,-0.24660027789757288,0.09151134558628872,-0.9114899894468895,-1.356906405416169,-0.06633512972887456,0.2385682748589495,-0.21357787762213643,0.014921164704731593,-0.19685559025587127,009830
11,OCI,기타금융,2021,Q4,-0.017905942908941652,-0.0200282399017655,-0.1725635525493956,0.42757863938229124,-0.357434562432293,-0.5584978594099366,-0.033232036574016854,-0.01816624279010859,-0.02921962830971747,-0.38833261368534955,-0.34465937025774585,010060
11,LS_Electric,전기·전자,2021,Q4,-0.032947524506813375,-0.03583403205297686,-0.1578052162251744,0.283384350548486,-0.3659298588937867,-0.32578727698976206,0.02451806746759222,-0.12949453636980945,-0.04114924448697921,-0.18333604473319332,-0.14245880361770016,010120
11,Korea_Zinc,금속,2021,Q4,-0.027584220343642496,-0.027616240306394424,-0.1450257776018795,0.24756063309147236,-0.4753944111529098,-0.5286476024893401,0.0206395450598712,-0.31928729542077217,0.02268899764762311,-0.11820562071640062,0.03741380089541076,010130
11,Samsung_Heavy Industries,운송장비·부품,2021,Q4,-0.39404541903559376,-0.18977874791849114,-0.23955206870011403,0.06350740242061936,-0.5172637489183263,-0.698963944276717,0.023082604167790954,-0.2844544775984219,0.03631695384767908,-0.23347183000515348,-0.07211816626471594,010140
11,Hyundai_Mipo_Dockyard,운송장비·부품,2021,Q4,0.03851094725526161,0.052396831657613996,-0.39440550935403995,-0.11524504160334785,-0.34978334466925354,-0.8569807974693717,-0.024203073298719735,-0.11953121410878675,-0.02421463388451306,-0.09692884227559095,0.030807565168142273,010620
11,Hwashin,운송장비·부품,2021,Q4,0.0071042957422925435,0.01904317486725904,-0.15239476207624758,-0.056390741674421055,-0.48467871011360364,-0.35228863288662393,0.0,-0.6314006646519177,0.0,-0.13892975265508833,-0.01693732560000431,010690
11,IS_Dongseo,비금속,2021,Q4,-0.04824453595065803,-0.0637052241371503,-1.4234848012453218,-0.15262677462442514,-0.15325081522891804,-0.05564612037504979,0.11325869025207247,0.1296878149330688,0.11101868485952038,-0.18849889383945362,-0.014106822769501478,010780
11,S-Oil,화학,2021,Q4,-0.049777459549001035,-0.0649064382301725,-0.16379940106175406,0.15906854724682637,-0.08325218061315365,-0.08325218061315365,-0.07427916241030519,-0.15765325497041793,-0.06580395467355404,0.00154259295932202,-0.19311577677845548,010950
11,LG_Innotek,전기·전자,2021,Q4,-0.04478366713939841,-0.08131380196401672,-0.5060473862843013,0.018783721579777757,-1.1525551616294858,-0.8484793882779402,-2.2607973543562867,-0.6026142936337444,-0.216901667680804,-0.5958521882941676,0.7718198109832193,011070
11,Lotte_Chemical,화학,2021,Q4,-0.00198709991522672,-0.0040228708631344645,-0.037500492857212464,0.009416363797097219,-0.19630316629143318,-0.5304047954445203,-0.44804996214004844,-0.02046161121487189,-0.23175061220998128,-0.14593173045128371,-0.08246502219668136,011170
11,Hyundai_Merchant_Marine,운송·창고,2021,Q4,-0.35521070401400534,1.3145460762058512,-0.10654725418051636,-0.1481930935513998,-0.481871167619635,-0.7058680872140781,-0.08901323864843524,0.0,-1.047085536918686,-0.1628049283051296,-0.1589419876046663,011200
12,Hyundai_WIA,운송장비·부품,2021,Q4,-0.006012448852431573,-0.007396388219139016,-0.09425522205466619,-0.13002258247044096,-0.4019170491634818,-0.853776257101013,-0.02878115912111423,-0.1425976137732674,-0.02692904652306849,-0.17491186517196522,0.0351048351378086,011210
11,Kumho_Petrochemical,화학,2021,Q4,-0.038497497758458676,-0.05537341289356723,0.03715390684109998,-0.05889856455098845,-0.25984503425783223,-0.6697356703256787,-0.061501425838063506,0.00980190150400595,-0.048420471200210535,-0.03145361626720233,-0.09416117701740412,011780
11,SKC,화학,2021,Q4,0.04067492753747237,0.03861698470556607,-0.2784792616115037,0.15214387232184368,-0.194918022825449,-0.32306460172498386,0.04222611838615187,0.13219029815014505,0.013074702543361516,-0.18091999927993618,0.05205618089350218,011790
12,Hyundai_Mobis,운송장비·부품,2021,Q4,-0.01103916243736247,-0.011821221060128506,-0.21121954843713242,-0.043189964150680035,-0.26816830438297123,-0.7483561779990395,-0.054533315442335306,-0.41759655362480963,-0.054533315442335306,-0.0890514279310235,0.019294558457966706,012330
11,Hanwha_Aerospace,운송장비·부품,2021,Q4,0.006314411624038785,0.009297279934632474,-0.3415032094992436,0.15628696551065285,-0.7735226391455783,-1.2830974152908583,-0.022859546355287863,-1.2346994821412722,-0.023754962185600137,-0.2242563503728694,-0.024700936133858934,012450
11,Hyundai_Development_Company,기타금융,2021,Q4,-0.018953035752887315,-0.008515488806431604,-0.1303957548853838,-0.06794833830664455,-0.2661800022219767,-0.4159238115456665,0.0,-0.22012408108507442,0.0,-0.44461200748812724,-0.02791869896669878,012630
11,S-1_Corporation,일반서비스,2021,Q4,-0.008138942931263049,-0.008856320727395284,-0.03183205405491396,0.10665483629653005,-0.5506469623084085,-0.5946290249503923,0.0,-0.11566849970677451,0.0,-0.17130626254980985,-0.09627284951384148,012750
12,Hansol_Chemical,화학,2021,Q4,-0.025818436275015566,-0.03371731030709735,-0.05585138521081334,0.4973031108551916,-0.5495719596188544,-0.5147150715064517,0.0045765086460157756,0.17024745373596673,-0.04549229959350232,-0.18454098303125166,-0.10112704892016242,014680
11,Dongwon_Systems,화학,2021,Q4,-0.5322097306288958,-0.005237394802308559,-0.6656591635683231,0.4997680616245205,-0.6904987048136513,-0.8011884482420808,-0.6176801921712334,-0.978260123205366,-0.7142740046954008,-0.25526619418007246,-0.16743429529697398,014820
11,UNID,화학,2021,Q4,0.017469357162232524,0.0056421822102615815,-0.03158970547440387,0.7805005158617194,-0.33165443592726307,-0.9340748254478286,0.039777947510376666,-0.8580102790694351,0.03489031070034121,-0.11331482819936722,-0.21355581081351543,014830
11,Korea_Electric_Power_Corporation_(KEPCO),전기·가스,2021,Q4,0.06608188766689715,0.10146544466528096,0.05164103678444576,0.033583932239710505,-0.3147592989617929,-0.4793185427790305,-0.07300497346336776,0.0,-0.08266255997481409,-0.11968708371379289,-0.04218985085252956,015760
11,SK_Telecom,통신,2021,Q4,0.3832225450904193,-0.005602681422332445,-0.015095776809364247,0.09841343742645212,-1.3225163393247938,-0.7319350449968336,-0.4401558375505763,0.8329034010073285,-0.4468578929118272,-0.36708662810803605,0.0507212542864713,017670
11,Hyundai_Elevator,기계·장비,2021,Q4,-0.06443357855823195,-0.27857787667304046,-0.2252515367703447,0.009769995990637118,-0.33937190524944993,-0.5986932469785207,0.011490491732049746,-0.03750410611729227,-0.07096330308050214,-0.1363950776335594,-0.1423720002150068,017800
12,Samsung_SDS,IT 서비스,2021,Q4,0.0016528993952624749,-0.006099429445776794,-0.0819742825893488,-0.04418348527349884,-0.24350446531714387,-0.42942875187407603,-0.026926870847695294,-0.057471661511780514,-0.026926870847695294,-0.1494010027669992,-0.002357565737225578,018260
11,Hanon_Systems,기계·장비,2021,Q4,0.03744473002629922,0.054774534058391944,-0.0709040922601456,0.0286688998768587,0.03268355212411056,0.03268355212411023,0.0,-0.27560048498295164,0.0,-0.06703275018038202,-0.11608413348467626,018880
