,name,sector,year,quarter,Relative Return,자본총계 변화율,이익잉여금 변화율,실업률 변화율,환율 변화율,자기주식수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,전체 주식 수 변화율,발행금액 변화율,Label,Code
31,Kyungbang,유통,2016,Q4,0.08081360102361555,0.002178178783791229,0.0021947110680120563,0.06896551724137923,-0.034143632958706815,-0.08864666711619185,0.0,-0.08864666711619185,-0.08864666711619185,-0.7075167251158603,-0.20297109444964215,000050
31,Hite_Jinro,음식료·담배,2016,Q4,-0.10763656400908422,-0.003149333770795737,-0.010075903493099059,0.06896551724137923,-0.034143632958706815,-0.41460018470028714,-0.08856935500778529,-0.08856935500778551,-0.08856935500778551,-0.37170548662412983,-0.072411289524463,000080
31,Yuhan_Corporation,제약,2016,Q4,-0.13827613252873197,-0.031037133526605087,-0.0426784109198739,0.06896551724137923,-0.034143632958706815,0.43190057843519014,-0.08863835815520993,-0.08863835815520993,-0.08863835815520993,-0.4045440897453685,-0.24445256764954076,000100
31,CJ_Logistics,운송·창고,2016,Q4,-0.04882562696519983,-0.0010472170772388711,-0.004262525735458267,0.06896551724137923,-0.034143632958706815,-1.440658094413656,-0.0885399313688735,-0.0885399313688735,-0.0885399313688735,0.0,-0.1654781098958245,000120
31,Doosan_Corp,기타금융,2016,Q4,0.027905374941138525,0.010305492112375303,0.047016111004151595,0.06896551724137923,-0.034143632958706815,-1.0186203179244342,-0.0885383393883088,-0.0885383393883088,-0.0885383393883088,-0.7694277105894778,0.037678123486261546,000150
31,DL_Holdings,화학,2016,Q4,0.0367872129596169,0.0023878317318795084,0.01509156675236123,0.06896551724137923,-0.034143632958706815,-0.12113666382225419,-0.10883614055902435,-0.09341424618611249,-0.08975470010682196,-0.12113664753885067,0.04621552129814459,000210
31,Ildong_Pharmaceutical,제약,2016,Q4,-0.14537796027546923,0.014543986312646529,-0.0007244241067685397,0.06896551724137923,-0.034143632958706815,-0.3147176132503211,-0.08866150552122565,-0.08866150552122587,-0.08866150552122565,-1.7120672432017665,-0.17892558977114426,000230
31,Hankook_Tire_Worldwide,기타금융,2016,Q4,-0.026597636931977236,-0.0009447026478885956,-0.005061263707649921,0.06896551724137923,-0.034143632958706815,-1.9718544590849443,-0.08860787242324397,-0.0886078724232442,-0.08860787242324397,-0.0886078724232442,-0.09975279498318738,000240
32,Kia_Corp,운송장비·부품,2016,Q4,-0.07995305167852101,0.016213592029791224,-0.06756073072079505,0.06896551724137923,-0.034143632958706815,-0.3450194793470034,-0.02012788265584442,-0.09115598182489615,-0.08427019467764585,-0.7429302194680345,-0.06851410398385946,000270
32,Chosun_Refractories,비금속,2016,Q4,0.03177562090774402,-0.030559662433801815,-0.0162658941913012,0.06896551724137923,-0.034143632958706815,0.2844224819809943,-0.08866190349487812,-0.0886619034948779,-0.08866190349487812,-0.4386659752032034,-0.03683661793657555,000480
31,Dong-A_Socio_Holdings,기타금융,2016,Q4,-0.019812177021517323,-0.4621263139866896,-0.00579446502533254,0.06896551724137923,-0.034143632958706815,-0.08867541971916615,-0.08867541971916615,-0.08867541971916637,-0.08867541971916637,-0.5407304467365708,-0.1324822635822212,000640
31,S_hynix,전기·전자,2016,Q4,0.21299973503567776,-0.07395957274557574,-0.11006855425269446,0.06896551724137923,-0.034143632958706815,-0.0732875356678988,-0.00449925425345743,-0.08300933487987683,-0.08663715310088649,-0.4845924107880497,0.07518172570827412,000660
31,Youngpoong,금속,2016,Q4,0.04552165425256671,-0.003938833725357638,-0.0039462044052551715,0.06896551724137923,-0.034143632958706815,-0.8378515272942777,0.0,-0.08861115141435572,-0.08861115141435572,0.0,0.016255738858044173,000670
31,Hyundai_E&C,건설,2016,Q4,0.11702963652030539,-0.03617309184826767,-0.011174555149588095,0.06896551724137923,-0.034143632958706815,0.0,-0.0876550669542222,-0.0876550669542222,-0.08765506695422243,-0.08765506695422243,0.08024371373992047,000720
