,name,sector,year,quarter,Relative Return,자본총계 변화율,이익잉여금 변화율,실업률 변화율,환율 변화율,자기주식수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,전체 주식 수 변화율,발행금액 변화율,Label,Code
20,Kyungbang,유통,2019,Q3,0.03792202610225473,-0.006460939046047276,-0.008618372036872213,0.05084745762711873,-0.023671710515372757,0.013883253045549049,0.0,0.013883253045549049,0.013883253045548938,0.013883253045548938,-0.04506360504071451,000050
20,Hite_Jinro,음식료·담배,2019,Q3,0.09735458226109642,-0.02094580244223443,-0.07165593032855733,0.05084745762711873,-0.023671710515372757,0.013871435423392642,0.013871435423392642,0.01387143542339242,0.013871435423392753,0.013871435423392642,0.3452040348619619,000080
20,Yuhan_Corporation,제약,2019,Q3,0.026310996372444082,0.0017586044130986078,-0.005040004210535409,0.05084745762711873,-0.023671710515372757,0.013875743591227008,0.013875743591227008,0.013875743591227008,0.013875743591227008,0.013875743591226897,-0.09611474277102672,000100
20,CJ_Logistics,운송·창고,2019,Q3,-0.1913422176873937,0.005784524366220345,0.03841082507988558,0.05084745762711873,-0.023671710515372757,0.013846983295974225,0.013846983295974113,0.013846983295974113,0.013846983295974336,0.0,0.08021112023401077,000120
20,Doosan_Corp,기타금융,2019,Q3,0.09328769911642998,0.378271472160737,0.011851886092780872,0.05084745762711873,-0.023671710515372757,0.013842666232174006,0.013842666232174006,0.013842666232174117,0.013842666232174117,0.013842666232174117,0.06081948000079192,000150
20,DL_Holdings,화학,2019,Q3,0.19870841258541624,-0.011949057173177069,-0.009539286033366956,0.05084745762711873,-0.023671710515372757,0.010014246477559996,0.011398484733449288,0.01326395373078626,0.013729666409298957,0.010014248253365055,-0.08184192449297666,000210
20,Ildong_Pharmaceutical,제약,2019,Q3,0.027530966707195258,0.004700909073245829,-0.00471655222465972,0.05084745762711873,-0.023671710515372757,0.013885305590354169,0.013885305590354058,0.013885305590354058,0.013885305590354169,0.013885305590354058,-0.12400156074301194,000230
20,Hankook_Tire_Worldwide,기타금융,2019,Q3,0.09911520612313221,-0.003852743916722634,-0.010255414077018798,0.05084745762711873,-0.023671710515372757,0.013875280378875532,0.013875280378875532,0.013875280378875421,0.013875280378875643,0.013875280378875421,-0.15891269768636876,000240
21,Kia_Corp,운송장비·부품,2019,Q3,0.24270518047402992,-0.010154774328628546,-0.011686107334642815,0.05084745762711873,-0.023671710515372757,0.012155122858146572,-0.014346041129404519,0.014831802271081052,0.012345128110127557,0.013328199125740792,0.05796669798958852,000270
21,Chosun_Refractories,비금속,2019,Q3,0.04070817428229012,0.0036745920607662574,-0.013453926118402793,0.05084745762711873,-0.023671710515372757,0.013884275785551625,0.013884275785551847,0.013884275785551847,0.013884275785551736,0.013884275785551958,0.019280181254291297,000480
