,name,sector,year,quarter,Relative Return,자본총계 변화율,이익잉여금 변화율,실업률 변화율,환율 변화율,자기주식수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,전체 주식 수 변화율,발행금액 변화율,Label,Code
21,Kyungbang,유통,2019,Q2,-0.11497388301888456,-0.0052891828910452965,-0.008393017649772627,-0.017241379310344973,-0.03709163042178587,-0.05878590092571456,0.0,-0.05878590092571456,-0.05878590092571434,-0.05878590092571456,0.03792202610225473,000050
21,Hite_Jinro,음식료·담배,2019,Q2,0.06796716946478015,0.027395834543206488,0.0878920854988211,-0.017241379310344973,-0.03709163042178587,-0.058731052360248226,-0.058731052360248226,-0.058731052360248226,-0.05873105236024845,-0.058731052360248226,0.09735458226109642,000080
21,Yuhan_Corporation,제약,2019,Q2,0.11530193030160116,0.0019108378606543797,-0.0029161451368397984,-0.017241379310344973,-0.03709163042178587,-0.058750105083082316,-0.058750105083082316,-0.058750105083082316,-0.058750105083082316,-0.058750105083082316,0.026310996372444082,000100
21,CJ_Logistics,운송·창고,2019,Q2,-0.05286965214188821,-0.001864550295372025,-0.012994166420410957,-0.017241379310344973,-0.03709163042178587,-0.05866884554316054,-0.05866884554316054,-0.058668845543160764,-0.058668845543160764,0.0,-0.1913422176873937,000120
21,Doosan_Corp,기타금융,2019,Q2,-0.21936302338622432,-0.001755437267149329,-0.0029833352975170424,-0.017241379310344973,-0.03709163042178587,-0.05874194499650698,-0.05874194499650698,-0.05874194499650698,-0.05874194499650698,-0.05874194499650698,0.09328769911642998,000150
21,DL_Holdings,화학,2019,Q2,-0.09540628087893688,-0.011124217700643202,-0.011620136696281147,-0.017241379310344973,-0.03709163042178587,-0.0961612354852972,-0.0824402414804477,-0.06448351110286898,-0.060093178753227505,-0.09616121765984653,0.19870841258541624,000210
21,Ildong_Pharmaceutical,제약,2019,Q2,-0.11037221640146783,0.0006914995487629083,-0.0025224600783222417,-0.017241379310344973,-0.03709163042178587,-0.058795007339477845,-0.05879500733947762,-0.05879500733947762,-0.05879500733947762,-0.05879500733947762,0.027530966707195258,000230
21,Hankook_Tire_Worldwide,기타금융,2019,Q2,-0.1131106159973099,-0.004296346281931873,-0.009973326396796711,-0.017241379310344973,-0.03709163042178587,-0.05875867187908357,-0.05875867187908357,-0.058758671879083346,-0.05875867187908357,-0.05875867187908357,0.09911520612313221,000240
22,Kia_Corp,운송장비·부품,2019,Q2,0.006943591865531604,-0.017090238715792294,-0.018808006881517514,-0.017241379310344973,-0.03709163042178587,-0.04874006127656094,0.058341893316061544,-0.06204361925371904,-0.05071587338378114,-0.05207629662634505,0.24270518047402992,000270
22,Chosun_Refractories,비금속,2019,Q2,-0.054676881057550863,-0.005497602655796907,-0.011623553875868664,-0.017241379310344973,-0.03709163042178587,-0.058792549621515366,-0.05879254962151559,-0.05879254962151559,-0.05879254962151559,-0.05879254962151581,0.04070817428229012,000480
21,Dong-A_Socio_Holdings,기타금융,2019,Q2,-0.08689464098615415,0.014186564438781302,0.020760971021741126,-0.017241379310344973,-0.03709163042178587,-0.05879032112425553,-0.05879032112425575,-0.05879032112425575,-0.05879032112425575,-0.05879032112425575,-0.06115451616735684,000640
21,S_hynix,전기·전자,2019,Q2,0.16058285282086657,-0.008168814680379333,-0.009240203081976262,-0.017241379310344973,-0.03709163042178587,-0.031382311375403704,0.11603899536153639,0.019506159821432667,0.015586222444078146,-0.14655276171225196,-0.07741926993211061,000660
21,Youngpoong,금속,2019,Q2,0.03268860703646111,-0.012659455320537916,-0.012573887153329633,-0.017241379310344973,-0.03709163042178587,-0.058769879131362,0.0,-0.058769879131362,-0.058769879131362,0.0,-0.09447499276259504,000670
21,Hyundai_E&C,건설,2019,Q2,-0.10470370741997502,-0.017750961939028143,-0.016660753379974746,-0.017241379310344973,-0.03709163042178587,0.0,-0.05798400751510746,-0.05798400751510746,-0.05798400751510746,-0.05798400751510724,0.0014120303622121855,000720
21,Hanwha_Corp,화학,2019,Q2,-0.0832439314530917,-0.004154736106068313,-0.006063166568610834,-0.017241379310344973,-0.03709163042178587,-0.05873258299601991,-0.05873258299602013,-0.05873258299601991,-0.05873258299601991,-0.05873258299601991,-0.1184419655600694,000880
21,CJ_Corp,기타금융,2019,Q2,-0.02093198411440638,-0.004840766483536596,0.004868252584626087,-0.017241379310344973,-0.03709163042178587,-0.058731527908431724,-0.058731527908431946,-0.058731527908431724,-0.058731527908431946,-0.058731527908431946,-0.18221531021202186,001040
21,LG_International,유통,2019,Q2,-0.004254998085924944,-0.07836399632476354,-0.09321860689664674,-0.017241379310344973,-0.03709163042178587,-0.05876139714189832,-0.05876139714189832,-0.05876139714189832,-0.05876139714189832,0.0,0.10885862286752132,001120
21,Dongkuk_Steel,기타금융,2019,Q2,-0.03183812342963661,-0.007849865277706147,-0.028118744186063527,-0.017241379310344973,-0.03709163042178587,-0.05812114215970321,-0.059310659760955176,-0.0585536498952175,-0.0582615607469239,-0.05874900852909071,-0.09240702929655302,001230
21,SeAH_Besteel,금속,2019,Q2,0.03512823174493387,-0.0025738926773719584,-0.004653557864592539,-0.017241379310344973,-0.03709163042178587,-0.05875829335001659,0.0,-0.05875829335001659,-0.05875829335001659,-0.05875829335001659,-0.03589593010589873,001430
21,Daesang,음식료·담배,2019,Q2,0.08187892299699068,-0.037993593140147386,-0.06559151610804537,-0.017241379310344973,-0.03709163042178587,0.0,-0.058807200902316614,-0.058807200902316614,-0.058807200902316614,0.0,-0.14135225053175787,001680
21,SK_Networks,유통,2019,Q2,0.10033251011932395,-0.0028368912138969637,-0.008438154870332504,-0.017241379310344973,-0.03709163042178587,-0.06030715759725691,-0.05934066715132014,0.0,0.0,0.0,-0.16036780288064356,001740
21,Orion_Corp,기타금융,2019,Q2,0.041318866639118164,0.0005278328520369469,0.06903521523804668,-0.017241379310344973,-0.03709163042178587,-0.05877374502743171,0.0,-0.05877374502743171,-0.058773745027431934,-0.058773745027431934,-0.07220313735748747,001800
21,KIS_Wire,금속,2019,Q2,0.030875694129500884,-0.005938566269438672,-0.006647282718507785,-0.017241379310344973,-0.03709163042178587,-0.05878374312461809,0.0,-0.05878374312461809,-0.05878374312461809,-0.05878374312461787,0.07058943132202675,002240
21,Nexen_Tire,화학,2019,Q2,0.043857941806119925,-0.032397812541978155,-0.035161951900377186,-0.017241379310344973,-0.03709163042178587,-0.05878880822153243,0.0,-0.05878880822153243,-0.05878880822153221,-0.05878880822153243,-0.012876747014209294,002350
21,KCC,화학,2019,Q2,-0.01239581890266555,0.019797643290889955,0.021583996869031008,-0.017241379310344973,-0.03709163042178587,-0.058505526600795665,-0.05850552660079544,-0.05850552660079544,-0.05850552660079544,0.0,-0.12489349814201989,002380
21,AmoreG,화학,2019,Q2,-0.08985317996559647,0.022915759271107672,-0.0013689733315693786,-0.017241379310344973,-0.03709163042178587,-0.05876487539486752,-0.0587648753948673,-0.0587648753948673,-0.0587648753948673,-0.0587648753948673,-0.11177052120962583,002790
21,Korea_Shell_Petroleum,화학,2019,Q2,-0.0959200110813608,-0.07631749149394218,-0.08408340731058184,-0.017241379310344973,-0.03709163042178587,0.0,0.0,-0.05879514273458164,-0.05879514273458164,0.0,0.045456060755720076,002960
21,Bukwang_Pharmaceutical,제약,2019,Q2,-0.29487184896336216,0.18892053570465406,0.03386939604636474,-0.017241379310344973,-0.03709163042178587,-0.05879180752074031,-0.05879180752074031,-0.05879180752074009,-0.05879180752074031,-0.05879180752074031,-0.07805276056560125,003000
21,SeAH_Steel,기타금융,2019,Q2,0.00896592546264758,0.002264256329829739,0.0003648466953737328,-0.017241379310344973,-0.03709163042178587,-0.05878998126726609,-0.05878998126726631,-0.05878998126726631,-0.05878998126726609,0.0,0.0990540013687469,003030
21,Ilshin_Spinning,섬유·의류,2019,Q2,-0.008934204158980712,-0.0011825162438257042,-0.0019061213715476644,-0.017241379310344973,-0.03709163042178587,-0.058792982229584956,-0.05879298222958518,-0.05879298222958518,-0.05879298222958518,0.0,-0.03309507560791629,003200
21,Taekwang_Industrial,화학,2019,Q2,0.17497207053990635,-0.02351751539933411,-0.02803015723297242,-0.017241379310344973,-0.03709163042178587,-0.058724477605563985,-0.05872447760556376,-0.058724477605563985,-0.05872447760556376,0.0,-0.17787287845023525,003240
21,Hanil_Cement,비금속,2019,Q2,0.0001475195266488344,-0.017774687942512468,-0.008557792771527462,-0.017241379310344973,-0.03709163042178587,-0.05878249853130346,-0.058782498531303684,-0.058782498531303684,-0.058782498531303684,-0.058782498531303684,-0.03499400635018524,003300
21,Ssangyong_Cement,비금속,2019,Q2,-0.03875290247810472,0.01356774392738791,0.019790214128871386,-0.017241379310344973,-0.03709163042178587,-0.05873515305967736,-0.05873515305967736,-0.05873515305967736,-0.05873515305967758,-0.05873515305967758,-0.02734941677236982,003410
21,Korean_Air,운송·창고,2019,Q2,-0.08322994188499355,0.06866544481192005,0.8745599173262337,-0.017241379310344973,-0.03709163042178587,-0.06004294109396402,-0.079109376110297,-0.06338699153988059,-0.06318103434713951,-0.04497845149222135,-0.09196953448237516,003490
