,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,매출액변화율,비유동부채변화율,영업이익변화율,Relative Return,전체 주식 수변화율,전체 주주 수변화율,특정 증권 등 소유 증감 수변화율,자기주식수변화율,Label,Code
5,LS_Electric,전기·전자,2023,Q2,-0.04924469027658085,-0.05434908336304578,-0.2821484956476987,-0.2504770075518541,-0.34096250743591994,-0.10473542861814106,-0.04428325995203064,-0.04820335475680526,1.6029112475006948,-0.07961329411911278,0.3553579851462838,010120
5,Korea_Zinc,금속,2023,Q2,-0.018412553186406555,-0.0198220641685376,0.015146525943907974,-0.09069765206183567,-0.06297909826214831,-0.1172157278201024,0.016736430700968197,0.008442439150972647,0.920883487987903,-0.06461472018274628,-0.16414693181804188,010130
5,Samsung_Heavy Industries,운송장비·부품,2023,Q2,-0.010545791705854679,0.029130411098606146,-0.2232747724218258,-0.22158201007663414,-0.1127288902326169,-0.0916564675221303,-0.016382962569287507,-0.014766916287107135,0.5772513401060011,-0.019572783717182185,0.22235875097680685,010140
5,Hyundai_Mipo_Dockyard,운송장비·부품,2023,Q2,0.018296208156151517,0.024875376722385156,-0.1398610785815031,0.021850119019497405,-1.047516711614108,-0.265724522325277,-0.021577926055998953,-0.018997008050046338,-0.03159055457512716,-0.011265147790749497,0.13739650602420145,010620
5,Hwashin,운송장비·부품,2023,Q2,-0.05400120268889652,-0.024164188844965073,-0.03329507638509677,-0.6388278521069377,-0.32119733661140315,0.5857565735986877,0.011175353552579481,0.01948221168149933,0.0,0.013402973132294438,0.37135581744830165,010690
5,IS_Dongseo,비금속,2023,Q2,-0.04206762297953359,-0.05871573178552447,-0.036625441489424926,-0.36751587634034855,-0.13127891603047126,0.3455817225156118,0.04849127181186841,0.025324849643324043,-0.12023402895779478,0.10617666945784954,-0.2340374439698088,010780
5,S-Oil,화학,2023,Q2,0.002918080925092381,0.003639231359861439,0.14897350646508445,-0.06153286798762969,0.9320441506246906,-0.139022083801037,0.06460823751225642,0.06460823751225686,0.07315588955311803,0.031184370316304943,-0.24208762769376901,010950
5,LG_Innotek,전기·전자,2023,Q2,0.0011629469479775834,0.0016679256124335629,0.10312585569416033,-0.29685194557265127,1.07410389961003,-0.028166609764424713,0.26371538438604614,0.21409861772497263,-1.0173753761139923,0.03662353673968599,0.08799754817453938,011070
5,Lotte_Chemical,화학,2023,Q2,0.0020960808802830133,0.00249431344433082,0.008647226758978444,-0.006170950461431124,2.7141072700672337,-0.03353195076779879,0.01750704012788995,0.0377199738613454,0.1120910478238012,0.016970357715080042,-0.240493752191761,011170
5,Hyundai_Merchant_Marine,운송·창고,2023,Q2,-0.026927039864198088,-0.0398818010083446,-0.022741059490137605,0.03226999067671632,0.4894026137321259,-0.047774151913988504,-0.002429416183767019,-0.005177910208013614,-2.360121698299952,0.0,-0.12168247768195706,011200
6,Hyundai_WIA,운송장비·부품,2023,Q2,-0.015116635534661249,-0.018380445589166072,-0.09933498662179008,0.2775878507047427,-0.4972688650617034,0.0050827506745777795,0.010037562623189888,-0.00362954382834646,1.4511304578976214,0.02595400772298484,0.13804349751377493,011210
5,Kumho_Petrochemical,화학,2023,Q2,0.003769948639819387,-0.021601769875120302,0.10914252407122826,0.08035250054202592,0.393173746024144,0.050146261522704016,0.003757160026984674,0.004908143376224139,2.4839028619400327,0.06478563485477529,-0.11902610787146303,011780
5,SKC,화학,2023,Q2,-0.013983554674314114,-0.013490670601808752,0.9402932389395564,0.07692132409875763,1.3029828702715565,0.1733747693178042,0.0026663070239302256,0.012212460123991131,1.5243424559450123,0.013619206476648826,-0.21151405133706014,011790
6,Hyundai_Mobis,운송장비·부품,2023,Q2,-0.015802955493039894,-0.016426077765525404,-0.0529057037823375,-0.03085858535190633,-0.7314229456419072,-0.02482687280565421,-0.019980271725482224,-0.02292674280707696,-0.021774198993544935,-0.021683710279328583,0.028200916784374502,012330
5,Hanwha_Aerospace,운송장비·부품,2023,Q2,-0.013538063944627199,-0.09271183114872383,-0.0442281467261989,-0.10333914838377134,0.8551487399001988,0.24110798588586535,-0.22698075153535302,-0.2649951950544076,1.0259339136686632,-0.32142183509710853,0.22959474154592163,012450
5,Hyundai_Development_Company,기타금융,2023,Q2,0.0037267587094468313,-0.0015550190908573125,0.7112142747995045,0.001826022351274048,0.8984556868644227,0.13412290385847042,-0.0038443619431109965,-0.003837856897271452,0.0,-0.00227523330061441,-0.08885684742985622,012630
5,S-1_Corporation,일반서비스,2023,Q2,-0.026850736204937053,-0.028121373075160827,-0.029422049315872112,-0.024026470090348084,0.13172494725424966,-0.1854041517004365,0.00545969450669459,0.005671657016408482,0.0,-0.005962529084483137,-0.07484598352145133,012750
6,Hansol_Chemical,화학,2023,Q2,-0.04728430018168672,-0.04875538424132131,0.02063387597469457,0.4169310556874811,0.05412053204496692,0.1812949246243083,0.021116814067853817,0.005142136340193559,27.388144803435964,0.003950186581767157,-0.0436144028528605,014680
5,Dongwon_Systems,화학,2023,Q2,-0.024671650813452572,-0.07330789699169515,-0.02379190294228528,0.037661597755692,-0.4605350326415145,-0.04128542164561282,-0.015685483267677824,-0.01601181254177031,-0.0884738466406565,-0.021085476511776724,-0.18591066026437592,014820
5,UNID,화학,2023,Q2,-0.028516947801703108,-0.025135281162867118,0.09308266499955098,0.0893140594691999,-5.784911551261539,-0.14853349307852298,-0.007376636224378119,-0.00551449246391611,0.9878374696954363,-0.07206027576476592,-0.17843404428798093,014830
5,Korea_Electric_Power_Corporation_(KEPCO),전기·가스,2023,Q2,0.06583096597789517,-1.8405328934180303,0.08707840195760874,0.01780548557664985,0.8615333884337624,-0.24992543659050354,0.000800103789896367,0.004000925588182658,0.4160420989692467,0.0,0.1038514859034771,015760
5,SK_Telecom,통신,2023,Q2,0.0003459602914673843,-0.006791982639010152,-0.0006329286503670151,0.023100014453105944,0.08793463904479848,-0.08046639670514409,0.05140762188161907,0.045164980901503005,-0.9468237770412387,-0.029353773836932717,-0.06978585515860217,017670
5,Hyundai_Elevator,기계·장비,2023,Q2,0.05237296384705459,0.03799246481087171,-0.05111444283082167,-0.8409363391082647,-0.45047928834842765,0.0187120463551555,0.021340564347623547,0.06999577476040286,-1.2496163186265838,-0.16714579261042228,0.23207569225268349,017800
6,Samsung_SDS,IT 서비스,2023,Q2,-0.012296775510095115,-0.016569318308516046,-0.033420599536504,0.017906102103352972,-0.1152983938998764,-0.16396986750955406,0.01230987518250748,0.011601297312999637,-0.002132226870012799,0.013154937400907007,0.0038282304441627293,018260
5,Hanon_Systems,기계·장비,2023,Q2,-2.2923806338224497,-3.174915557709321,-0.013441221512988655,-0.1312996332128562,-1.5255751719450648,-0.02215312498036348,-0.7607995993988723,-0.7607995993988723,0.0,0.02815214273715194,0.007232321839692794,018880
5,Daekyo,일반서비스,2023,Q2,0.04084816696339877,0.039577986211613014,0.020521829775270284,-0.07870433323486714,-0.7316497973573457,-0.10136578436639733,-0.03631067457281323,-0.030593004901193543,-0.9812229071100351,-0.021009542715160423,-0.06464147946448826,019680
5,Hansum,섬유·의류,2023,Q2,-0.0020186730868725355,-0.008153844696924262,0.1499581822106617,-0.5648831026511796,0.8709678507387317,-0.14349043572500242,0.032223086167154524,0.0239757218922666,0.39322827112694225,0.0200403256302486,-0.15318769013162023,020000
5,Iljin_Materials,전기·전자,2023,Q2,-0.0068574442082318665,-0.10514144540587544,-0.25577104330202594,-0.20906762641272691,0.945096864833757,0.2236231845996271,-0.07126403214000865,-0.05814667351723779,-0.06806933331209852,0.0,-0.3600690841026192,020150
5,Coway,일반서비스,2023,Q2,-0.05106544329800067,-0.05509930046485323,-0.03824002335025378,0.004464139484215757,-0.24051954455552882,-0.161953738477296,-0.025704016180865485,-0.028525689218559025,-1.2048013543230924,-0.005677083716084663,-0.20213202794352042,021240
