,name,sector,year,quarter,Relative Return,자본총계 변화율,이익잉여금 변화율,실업률 변화율,환율 변화율,자기주식수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,전체 주식 수 변화율,발행금액 변화율,Label,Code
6,Kyungbang,유통,2023,Q1,-0.0654013812207838,-0.013904427573035782,-0.013595101325913683,0.05813953488372092,0.06294645789640896,0.5061114458722198,0.0,0.44465468901957594,0.4552208438016876,0.15440004608609292,-0.11688493113784645,000050
6,Hite_Jinro,음식료·담배,2023,Q1,-0.065360363657063,0.03747612689528845,0.1167912853350569,0.05813953488372092,0.06294645789640896,-0.020422232556317477,0.06491316533184743,0.11081771081795533,0.1647695225805753,0.06491316533184743,-0.224453738477296,000080
6,Yuhan_Corporation,제약,2023,Q1,0.08228773858083811,0.001898113080021635,-0.0035888299430921755,0.05813953488372092,0.06294645789640896,0.5451926877526663,0.06495134659072399,0.5159366216191728,0.5254427286516343,-4.14026398045633,-0.22250029516563236,000100
6,CJ_Logistics,운송·창고,2023,Q1,0.01727310409979074,-0.020896850647706078,-0.06652504122969449,0.05813953488372092,0.06294645789640896,-0.07140983019497193,0.06473198187106266,0.5650440286274567,0.5175823830356301,0.0,-0.2592854945235631,000120
6,Doosan_Corp,기타금융,2023,Q1,-0.004762963475152865,0.009840280730521789,0.009570507622682523,0.05813953488372092,0.06294645789640896,-0.1779085696435383,0.06486926836266482,0.19787802937155463,0.26032112130081075,0.06486926836266471,0.07864493781632614,000150
6,DL_Holdings,화학,2023,Q1,0.0037464237313656785,-0.02256646130361628,-0.012220418857342707,0.05813953488372092,0.06294645789640896,0.5247443001105918,0.9797993584768532,0.3812772207099181,0.39253995016636134,0.5247503033706753,-0.1852170317877591,000210
6,Ildong_Pharmaceutical,제약,2023,Q1,-0.1773598981077148,0.013484260799721426,0.030343114892525835,0.05813953488372092,0.06294645789640896,-0.08134006876881239,0.06497592250944917,0.6079021590914315,0.4121331059304334,-0.5972589626054616,-0.45372509526121557,000230
6,Hankook_Tire_Worldwide,기타금융,2023,Q1,0.10353869626979526,0.004748323797024945,0.013028258979940532,0.05813953488372092,0.06294645789640896,-540.0026040234144,0.06493680982973837,0.5016579670668803,0.5197104821115297,0.5968410460553824,-0.2489199306481145,000240
7,Kia_Corp,운송장비·부품,2023,Q1,-0.19788245796038514,0.041514311221162004,0.02628571866586582,0.05813953488372092,0.06294645789640896,-0.06705078781197282,-0.10413215053004699,0.3399322653417396,0.1443427166523794,0.052628531523855715,0.23717992488904066,000270
7,Chosun_Refractories,비금속,2023,Q1,0.0032451938617782637,0.013126194350429832,-0.008909039258360174,0.05813953488372092,0.06294645789640896,-0.8917893066349949,0.06497450422329809,0.03464699790576986,-2.3929662620238132,-0.0036867820527952677,0.11838502653128033,000480
6,Dong-A_Socio_Holdings,기타금융,2023,Q1,-0.011992736391543163,-0.04875973319444116,-0.0748231376705788,0.05813953488372092,0.06294645789640896,0.5178105483892803,0.0649682413928796,0.46323027364083025,0.5207013002716199,0.29857283218997166,-0.2639857581817295,000640
6,S_hynix,전기·전자,2023,Q1,-0.13666154130020303,0.024557408560389682,0.027693036304970775,0.05813953488372092,0.06294645789640896,0.043278471322657164,-0.06640600943209662,0.3611427029769816,0.14847225212340054,0.17767428894023185,0.08030658109660546,000660
