,name,year,quarter,sector,Relative Return,자산총계 변화율,비유동자산 변화율,매출액 변화율,자본총계 변화율,영업이익 변화율,비유동부채 변화율,Label,Code
26,CJ대한통운,2018,Q4,산업재,0.07043111948977278,-0.0072155166627028144,0.010882751276726443,0.06522854673160206,0.04576171443330579,0.8281898675671915,-0.0028637842507244216,-0.057470813195633685,000120
26,두산,2018,Q4,산업재,-0.30497575467508514,-0.012012215080817845,0.006149277662536257,-0.008263636831352117,-0.013176231783023962,-0.42375896149490544,-0.005006379117792004,0.12536269642256126,000150
26,LG상사,2018,Q4,산업재,-0.02870096063856419,-0.04696675116760329,-0.04268065861495218,-0.003533095573215572,-0.011446538188160993,98.75269630737392,-0.036180133175691354,0.181306290981106,001120
26,대한항공,2018,Q4,산업재,-0.01763988226565147,0.0030975194373583648,0.010343593010539776,-0.05973392799131927,-0.19359411626687817,-1.002571853636984,-0.003207935703665732,0.07134702827584788,003490
26,S&T중공업,2018,Q4,산업재,0.1834850702855315,-0.008342324903499398,0.0009266579989923862,0.3402903918867124,0.022317821933477866,-13.032154603690781,0.8065444378216731,0.044867367585660865,003570
26,LS,2018,Q4,산업재,-0.060650721129957924,0.056077289609830494,0.0358843788403953,-0.00819347323936781,0.09225264814388678,104.67848309975268,-0.781527678127932,-0.1222036117494694,006260
26,LS산전,2018,Q4,산업재,-0.020304365285447098,0.0317966046698579,0.07517656905912751,0.09787239608005671,0.06808711541882517,-0.24004357876963667,-0.013055613116412013,-0.01623538930656971,010120
26,현대상선,2018,Q4,산업재,-0.11673145047657724,0.18920001187848068,0.0057894874515465045,0.009293441011245962,1.6922668674988057,-0.4166831311494843,-0.05742300802200817,0.025780716531796696,011200
26,SK텔레콤,2018,Q4,커뮤니케이션서비스,-0.07653364974184323,0.0658735802080499,0.12163372674857986,-0.02593612462793604,0.01051178399762187,-0.16521375225341228,0.10349797179570941,0.06716970112969795,017670
26,한국단자,2018,Q4,산업재,0.7015494958089203,-0.0324899006472974,0.029007986828605725,0.14408090492350056,0.005688613725303826,0.6003886916014474,-0.11603173782054288,-0.038185853702854544,025540
26,제일기획,2018,Q4,커뮤니케이션서비스,0.05476177228069047,0.07093370663778575,-0.0005557753452948289,0.094962274908718,0.021556650050054138,0.089077228131621,0.058827332191587756,0.08636396622511665,030000
26,KT,2018,Q4,커뮤니케이션서비스,-0.10303644801752983,0.04846348614260498,0.07384456331508327,0.013769311431174103,-0.0016992366118461222,-0.791856138900372,0.17890603453350007,0.057241368280829444,030200
26,LG유플러스,2018,Q4,커뮤니케이션서비스,-0.012480616478091733,0.06829459187947129,0.13176151320089668,0.061317050757037306,0.0116761013740172,-0.5377196349740887,0.22515504150271903,0.0321486698829376,032640
26,SBS,2018,Q4,커뮤니케이션서비스,0.30605019904380076,0.03394786220946977,-0.025192519496375132,0.10928478826745325,0.015692999572251898,-2.5825520290295834,0.041866460598814825,-0.07872488300278745,034120
26,NAVER,2018,Q4,커뮤니케이션서비스,0.04799770301662121,-0.03221949419410752,0.01733092727553598,0.0895173778467937,0.04447287142629941,0.09545042386440894,-0.059690312360360154,0.019214525803786825,035420
26,엔씨소프트,2018,Q4,커뮤니케이션서비스,0.07296498379785547,-0.028547113066796137,-0.013345937310821898,0.0385692078080031,-0.008257282327103654,-0.04904995803280876,-0.2004434467231152,0.0464659038656936,036570
26,대우인터내셔널,2018,Q4,산업재,-0.10590625140546793,-0.047187696466937545,-0.0168624613829651,-0.06406709779330544,-0.023190704456221845,0.21675778002002466,0.07813603967467708,0.004617301078611118,047050
26,한국항공우주,2018,Q4,산업재,0.0739380664375445,-0.09178961666470642,0.004427637110924865,0.9741133353839786,0.04420187278788634,64.87674022585777,0.037918228038034796,-0.09533826011996684,047810
26,한전KPS,2018,Q4,산업재,0.219485130318002,0.04235192860695669,0.1023155469259458,0.45569821944868716,0.07727039410526926,4.560922183755156,-0.5471537383795231,0.015199673169765011,051600
26,현대글로비스,2018,Q4,산업재,0.045244140944131386,0.010628870164153037,-0.01382395283927762,0.0209623171833464,0.02705349048090211,0.10288765951173717,-0.07934066183389687,0.22141385748532166,086280
