,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,Relative Return,Label,Code
0,17670,SK텔레콤,커뮤니케이션서비스,2025,Q2,-0.12769994730362655,0.037950161489535894,-0.0009490581149510513,-0.043624686807491986,0.021543828753173955,-0.008253760724828307,-0.005585777888126864,0.00769068485826474,-0.010208511249567898,-0.4798596916034712,-0.6754934161267458,-0.9222848257029196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03644764675926404,-0.03660744169047303,0.047557177658022365,-0.027942221169784176,0.035033265560834304,-0.15000000000000002,-0.10297221245163568,-0.009343667020586754,-0.15124308725940908,-0.15124308725940908,017670
1,17670,SK텔레콤,커뮤니케이션서비스,2025,Q1,0.09282800546695658,-0.03491910680232624,-0.007679527867218039,-0.03145082284790979,-0.02826411458681788,-0.029723800148729107,0.014720838139330894,0.019722368348305652,-0.0072612778131417866,1.689628254239084,1.5820634545571712,0.6612132031222655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03005041948296472,0.037629254856677674,-0.07669212801374647,-0.04532609924268127,-0.008673722441713383,0.2048192771084334,0.016082916368834965,0.3334745762711866,-0.08049899379093547,-0.15124308725940908,017670
2,17670,SK텔레콤,커뮤니케이션서비스,2024,Q4,-0.014036945368099518,0.0184262332817553,0.011326028359928353,-0.010951522902571953,0.0251676717880025,0.008301065309178401,0.00429460858390418,0.015111573926408717,-0.003935403931470405,-0.6075559640254711,-0.20233236351424055,0.2848257531806959,0.0,0.08372151586278798,0.07352941176470584,0.18162280996311564,0.18181818181818166,0.18167625566891799,0.20346320346320357,0.0,0.0,0.04696134801007945,-0.018475679351387497,-0.6896164191753564,0.0008773494916989311,0.0,0.0,0.007965999409355273,0.032773177352413585,0.04107281147273634,-0.03637947935954711,0.022207725701269165,0.27692307692307727,-0.0655032772512838,-0.2998813358196305,-0.10712373909276567,-0.08049899379093547,017670
3,17670,SK텔레콤,커뮤니케이션서비스,2024,Q3,0.09603882961991217,-0.021843209062394342,0.0017207472048055283,0.1516852138168132,-0.098444667776596,0.0033105841276102055,0.003216821698364347,-0.00026174687475433167,0.0036662689470372545,0.014597648834963284,-0.24386856377341481,-0.2068055263242381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009523107015406373,-0.011538677997511404,-0.001811622634244725,-0.11983510689291532,-0.0051857654838392,-0.2696629213483147,-0.05674568795778523,-0.33225797322919326,0.1480776425971261,-0.10712373909276567,017670
4,17670,SK텔레콤,커뮤니케이션서비스,2024,Q2,-0.05995312111231943,-0.030908451536501458,-0.03685696279192707,-0.04400103086793394,-0.08012022195673063,-0.06576103585807158,0.004013371679929545,0.0017920098067087942,0.0008931595519148239,0.032051179235015326,-0.3188719905540328,-0.43034427542033626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013806263618664438,0.030762850791552276,0.04194592186420354,0.02546205269366908,0.05808429975732232,-0.101010101010101,0.01979840167061564,-0.372199619805639,0.08785202885842457,0.1480776425971261,017670
5,17670,SK텔레콤,커뮤니케이션서비스,2024,Q1,0.0970882537771236,-0.012586186300788782,0.008052830356555685,0.040981605566827284,-0.04080162847350266,-0.009877169658263352,0.00441065152752973,0.03306773904755356,-0.004871594019267955,0.7182977148526701,2.4720564264091283,3.302302809882674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025808780059721648,0.006272868624748851,-0.06637393544250225,-0.12136131985833976,0.023680694141577696,0.28571428571428603,-0.008599753155233536,-0.35633748055987535,-0.010410923381107289,0.08785202885842457,017670
6,17670,SK텔레콤,커뮤니케이션서비스,2023,Q4,-0.007135186067010468,0.008460555756166777,0.005488365933755457,0.09706513798725558,-0.023120270960331646,0.019095228012829812,-0.00394816903379458,-0.012899162910763762,0.01773668097319092,-0.3761210087666509,-0.5017464795613038,-0.5432284137468353,0.0,-0.04573135919752358,0.05019305019305009,0.00034433761911545346,0.0003332222592469236,0.00018961383954585465,0.0003331112591604679,0.0,0.0,0.0,0.0,6.656326185164981,-0.024456601342005446,0.0,0.0,0.03288666240551885,0.0065457565880464585,0.044348338917016505,0.00757180156657955,0.05902989272759007,0.10000000000000009,-0.03388722209400741,-0.13710863108453486,-0.06663761102511306,-0.010410923381107289,017670
7,17670,SK텔레콤,커뮤니케이션서비스,2023,Q3,0.0381626530379251,-0.014893618271244025,-0.0052046941048214945,0.022274316833696073,-0.013463010170140954,-0.0011983920489742061,0.004622697487933758,-0.010567793969148531,0.009367381929118457,0.07385982960090742,-0.0968364623088972,-0.08206348217198622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009601043671432219,-0.0021566395604083466,0.006400632147112617,0.11207897793263655,0.001535787938867772,-0.14634146341463417,0.106533304958502,0.038350409836065635,0.11774969669706507,-0.06663761102511306,017670
8,17670,SK텔레콤,커뮤니케이션서비스,2023,Q2,-0.10841990116897104,-0.002203440145168045,-0.023448858372329684,-0.07082612338038685,-0.023100014453105944,-0.04002203682073824,0.006791982639010152,-0.0003459602914673843,0.0006329286503670151,-0.08793463904479848,-0.27705664815940834,-0.3537864234057321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006212444636284342,0.031973087460080984,0.053659842425016535,0.0022310602386272915,0.03581912791841346,-0.14583333333333348,-0.03519218134034163,0.14383489399603877,-0.11450617666181619,0.11774969669706507,017670
9,17670,SK텔레콤,커뮤니케이션서비스,2023,Q1,-0.06911517042953841,-0.02209312551684106,-0.03187474058551709,-0.15280762844293783,-0.019902362308720445,-0.0715459949844034,0.015642283636732923,0.02944185237526664,0.006759626331215296,1.1358117308532232,9.773303264604811,3.804454459580958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01632782511684827,-0.06294645789640896,-0.07694351182419135,-0.12061758935426237,-0.06497623491867566,0.24675324675324695,-0.08337411073888668,0.6997748959142613,0.024422473363548414,-0.11450617666181619,017670
