code,name,year,quarter,sector,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본금 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,M_소비자물가지수 변화율,M_금리 변화율,M_실업률 변화율,M_국제유가 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return,Label,Code
80,하이트진로,2022,Q2,생활소비재,-0.2874785312870728,-0.00486814847886663,-0.10871490601268263,-0.19261584075039462,-0.10949444394848495,-0.16849693083145334,0.0,0.10988968351355366,0.030006510551201515,0.07507877310486655,0.08027579873853319,0.09420025551049438,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05541183527418489,-0.08268146388369943,000080
80,하이트진로,2022,Q1,생활소비재,0.1636636922553667,-0.0053036190353181745,0.05076033269726077,0.06419331327102062,0.14243123809696745,0.0857692486737649,0.0,-0.07736521656314133,-0.02238425684751877,0.08248706980528042,0.6800022376931831,-6.841414483054641,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012106847679306795,-0.05541183527418489,000080
80,하이트진로,2021,Q4,생활소비재,0.29539159320844033,-0.017496724090179328,0.06810515482504886,0.2182818182808275,-0.10778592211798232,0.1067402427462012,0.0,-0.01539016242601654,-0.0045021121627238925,-0.024782293011089473,-0.21041849634010934,-1.5398348119642886,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,-0.04582335289401673,0.04643045828777703,-0.11764705882352955,-0.11764705882352933,-0.11767007259356699,-0.11764705882352933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20334813704858318,-0.012106847679306795,000080
80,하이트진로,2021,Q3,생활소비재,-0.004971598791916332,-0.010429713121749784,-0.008942408272992086,-0.029605562389905193,0.007834902605450944,-0.017114956466026676,0.0,0.023598230002784604,0.006789876115768312,-0.017256904544062146,-0.08061077428503849,-0.5571987962744418,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08553042000862286,0.20334813704858318,000080
80,하이트진로,2021,Q2,생활소비재,-0.33592625106691487,-0.005515664352230942,-0.12424971737042645,-0.24267026448466533,-0.03598571093470815,-0.18432813090991884,0.0,0.0748060302714797,0.02043498266970678,0.048772073777403335,-0.08270118270109883,-0.5423793325890897,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0652852377051257,0.08553042000862286,000080
80,하이트진로,2021,Q1,생활소비재,0.8198402890800562,0.0004980129276397349,0.1936135240996295,0.45077697870141153,0.027817243225708665,0.2997927692958371,0.0,-0.009466151554164859,-0.0026038112669686253,0.03711054583482465,0.8679218451408715,-2.553475684458523,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0915683198064994,-0.0652852377051257,000080
80,하이트진로,2020,Q4,생활소비재,-0.46157044486562904,-0.029046319094423012,-0.18361702173337302,-0.3231474741208694,-0.05936497526718176,-0.24785358586900974,0.0,-0.10302111760401089,-0.030624713227711653,-0.17501687502731245,-0.608974075483051,-1.9887728308853743,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,-0.004222236198700102,0.04950916814202677,0.26662562134939605,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14532814872049518,-0.0915683198064994,000080
80,하이트진로,2020,Q3,생활소비재,-0.1881005028827627,-0.011292835037684745,-0.08268250036712188,-0.1684215139751929,0.019741914986538545,-0.12218762855495591,0.0,0.09873222789059177,0.027445532109191983,0.06820344535576806,0.3061280701562139,-0.03460499329030353,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24613265477294238,-0.14532814872049518,000080
80,하이트진로,2020,Q2,생활소비재,0.6336055660612108,-0.004035415547907983,0.18229773396114757,0.2466487463388085,0.25483228952238535,0.2486496282535382,0.0,0.11600643977193026,0.029755146106636765,0.08699780892636477,-0.09857725232090064,0.1317657645870658,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0446657728861653,-0.24613265477294238,000080
80,하이트진로,2020,Q1,생활소비재,0.5916229745686199,-0.0040397637721094615,0.1182572522679779,0.4836941840483133,-0.2608633234357658,0.19048503638213998,0.0,-0.06889966315890861,-0.01862665461250268,-0.03318048922960137,0.6272125175711072,2.0637137335812588,2.326416414584117,-0.060040160642572116,0.00943396226415083,-0.20454187036744997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30181752030032916,-0.0446657728861653,000080
80,하이트진로,2019,Q4,생활소비재,-0.1281153933993191,-0.015803933380092117,-0.041162545460203925,-0.09335768629453012,0.06666507750797845,-0.0364310175520145,0.0,-0.16296750789433656,-0.0500032890966573,0.05866835754624522,-0.32379792221962045,-0.6039890403462096,5.380260221408914,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.0024926080444966914,0.09282140876102596,0.0525955292986553,0.05263157894736836,0.052579444716504664,0.05263157894736836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038010294575439196,0.30181752030032916,000080
80,하이트진로,2019,Q3,생활소비재,0.017050638667792217,0.0006343433154849532,0.004294461044413556,0.006141898905612786,-0.022929227600847035,-0.004396058754765231,0.0,0.07165593032855733,0.02094580244223443,0.009775092172608968,4.8057016164004915,-2.2154833282076245,-0.9303677156060576,-0.21649484536082508,-0.05084745762711873,-0.10146539633409102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2802798329144396,0.038010294575439196,000080
80,하이트진로,2019,Q2,생활소비재,-0.11054072748832633,0.008919837650565476,-0.02041348070529836,0.07007010135821146,-0.13948868985706075,-0.01672934742321086,0.0,-0.0878920854988211,-0.027395834543206488,0.24456856353846068,-2.451313332809943,0.7528773870799883,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872777002159705,0.2802798329144396,000080
80,하이트진로,2019,Q1,생활소비재,-0.06027971327344883,0.02281548901552677,0.001079346199511999,-0.1877727305914788,0.6897806449205179,0.03482530829707153,0.0,0.5745497952748062,-0.0571906732338171,-0.08561562260265265,-1.2591771900780397,-2.8027381050160685,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13211775161023842,0.0872777002159705,000080
80,하이트진로,2018,Q4,생활소비재,0.24692103519469222,0.021948372902118374,0.07256839389999525,0.1814822264606617,0.007789461030083711,0.13199378764145964,0.0,-0.08282817200515613,-0.016575649822790806,-0.05531814741359575,-0.17436216453133224,-0.319764899298566,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.058371197036795275,0.02369345661303135,0.09955631731495074,0.099697760681412,0.09998116405854729,0.09999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15274857846813358,0.13211775161023842,000080
80,하이트진로,2018,Q3,생활소비재,-0.006005646833353362,-0.005494126268979604,-0.005609266957600223,-0.04100067685784403,0.06509937278518274,-0.012986984059138784,0.0,0.02897530044795049,0.005667216150017307,0.009322625068508117,0.05539764138111525,-0.13119647633688114,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037858348509401896,0.15274857846813358,000080
80,하이트진로,2018,Q2,생활소비재,-0.10625954046774955,-0.0007248461255195959,-0.026597560409864385,0.07916238171961787,-0.28229728721539105,-0.047496748222774166,0.0,0.037824002600140405,0.007179471377986468,0.17278018511069937,0.30770681300134783,0.7769980648866561,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08982263492396855,-0.037858348509401896,000080
80,하이트진로,2018,Q1,생활소비재,-0.19778847845150793,-0.006427551945900167,-0.06132191908435625,-0.2220574739411194,0.43119421570573335,-0.07394347021207714,0.0,-0.17417891544136044,-0.04017936805941125,-0.07796089871644829,-0.2696023580050375,2.562316994449643,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04948171985198782,-0.08982263492396855,000080
80,하이트진로,2017,Q4,생활소비재,0.23185145453932465,-0.0030302297680568913,0.05465656229504834,0.16884556413959406,-0.08452672996428379,0.09982887031885124,0.0,-0.05718061831079546,-0.013233501701021555,-0.1441622781027092,-0.5259286216095589,-0.9459377665888548,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,-0.08639129683563473,0.09770110717003799,-0.07321597918245193,-0.05553393019333064,-8.395119693282993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07153284189618661,-0.04948171985198782,000080
80,하이트진로,2017,Q3,생활소비재,0.10152977254646234,-0.0036031318776511556,0.020313684556874545,0.022268483879229528,0.009479774792934936,0.01875293624425378,0.0,0.11114709487158358,0.022668369254034593,0.08807735732368793,0.5812973041436831,0.8270047059302341,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001981459988192033,-0.07153284189618661,000080
80,하이트진로,2017,Q2,생활소비재,-0.01902354521613958,1.7273490862779184e-05,-0.004379010970650965,-0.044554357083758545,0.0705316149159343,-0.015459049276709824,0.0,0.058471993297237956,0.01281742830059418,0.19088435899838396,-2.136123171146868,-1.7708285686901073,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06856733350009801,-0.001981459988192033,000080
80,하이트진로,2017,Q1,생활소비재,-0.10392693770645012,-0.007518281364236601,-0.03157512861122269,0.07961765812435195,-0.20144143629348743,-0.008597169855558029,0.0,-0.25177656189515707,-0.06520124299546326,-0.15225377718456823,-1.751994192346809,-2.6024480453845893,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008827454099233585,0.06856733350009801,000080
80,하이트진로,2016,Q4,생활소비재,0.1935439788360438,-0.04539864215488432,0.004795806882649467,0.012777044244090208,-0.008738955824266426,0.0059240144008561035,0.0,0.010075903493099059,0.003149333770795737,0.013367361045171888,0.5945980863061411,0.9611704957392866,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,0.233930908263682,0.06675405229182174,0.09010744628365353,0.09020181063749533,0.010714164590967856,0.030043525956332306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17068264442794995,0.008827454099233585,000080
80,하이트진로,2016,Q3,생활소비재,-0.026066099480617444,-0.00035696854703115566,-0.005869655256026007,-0.02312419709068536,0.007578404108758541,-0.01355021992291161,0.0,0.019400058661172448,0.005556238667820068,-0.03002463541409872,-0.08459790919232058,-0.4965490301398281,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03598531033709729,-0.17068264442794995,000080
80,하이트진로,2016,Q2,생활소비재,0.06682440002272338,-0.01278768375772199,0.003266126146193704,0.041116649425299245,-0.08062696440096995,-0.0001689197085014138,0.0,0.03565536001713587,0.00842012655509694,0.23038273714967517,0.06225300778873777,-0.16413379490709135,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21978854970262243,-0.03598531033709729,000080
80,하이트진로,2016,Q1,생활소비재,-0.0783150762203142,-0.002774170367094375,-0.018987542535262136,-0.045239953343617745,0.07972263992679673,-0.006236510410104978,0.0,-0.14283658413234124,-0.03751719158153222,-0.7875491240816817,-0.7921962925095051,-0.6738069775656848,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09220073570701287,-0.21978854970262243,000080
1040,CJ,2024,Q4,생활소비재,1.4694932168716845,-0.015037247416637034,0.010616491786417104,0.12151055905281072,0.032599564676002446,0.05730239542009241,0.0,0.005064448634298779,0.003245761294698779,0.49197075475819374,3.71018555063643,8.101849091596785,-0.956036097800163,-0.9671138521556332,-0.9470902799687684,-0.965340843775521,-0.9600159182795113,-0.9716982327874869,-0.9442805098826484,-0.9617356923028679,-0.9432747709409968,-0.9591985946506603,-0.9603110023877535,-0.9582145331223361,-0.9575904878899688,-0.9462430561115518,-0.9583122614878279,-0.9830069452939226,-0.9603110023877535,-0.6472161781041829,0.2627874954263843,0.2627874954263843,001040
1040,CJ,2024,Q3,생활소비재,-0.06085528801679385,-6.314511009308799e-05,-0.0011804290069817869,0.01601922912939613,-0.02617929554325016,-0.014810714145760628,0.0,0.0015706634165100208,0.0010060571335746005,-0.3776004133233004,-0.704023394002781,-0.9818128892658755,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059163245803340925,0.2627874954263843,001040
1040,CJ,2024,Q2,생활소비재,-0.5357277992889076,0.04897929944839419,0.025248577605573308,-0.08533264005112495,-0.12451928963161796,-0.11429643101389741,0.0,0.0833451866729138,0.05183220014249712,-0.2934323107426755,-0.6213239832164139,1.871926562107221,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17122467059725835,-0.059163245803340925,001040
1040,CJ,2024,Q1,생활소비재,2.0349299598300257,-0.00016710716567569506,0.027804641176130795,-0.14370556998538608,0.6238143001296939,0.31607591462241835,0.0,-0.021317405139378076,-0.01336497416393767,-0.6274824866221511,1.5041326922124512,5.624587820787827,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3078080192280813,-0.17122467059725835,001040
1040,CJ,2023,Q4,생활소비재,-0.2027014086288017,-8.031505320604815e-05,-0.0035608733677963134,-0.28043084818023334,0.21945773678406533,-0.046213193736154734,0.0,0.004543680757163937,0.0028438460482544947,2.2928123441831114,1.6515244887590685,-0.2523888062270738,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,-0.04522139925967783,-0.030033370411568394,0.025762931959695257,0.05461507456670711,0.0004136840037760603,0.002293139690426216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10516296191705135,0.3078080192280813,001040
1040,CJ,2023,Q3,생활소비재,-0.0016518990129023026,0.0316585615253433,0.031067612466071592,0.5659782043414197,0.025254475159158796,0.255685799315158,0.0,0.006561338116065185,0.004096622552653084,0.0015528389839367662,-0.14509910933414283,0.1634556802666809,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23725698679259047,0.10516296191705135,001040
1040,CJ,2023,Q2,생활소비재,-0.5851004834611846,-0.0001804902428939048,-0.02457635543452852,-0.3948144540532834,0.02287837532444903,-0.20959955712256473,0.0,0.005832896904294893,0.003633852539001392,0.0357821904281721,-0.857424106651499,-0.8623895956315449,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17919900942632128,0.23725698679259047,001040
1040,CJ,2023,Q1,생활소비재,-0.40505401502802074,-0.0006821353075396885,-0.028229920665161945,0.01872050713954465,-0.33243002944431554,-0.17395235033850798,0.0,-0.0021971101494422385,-0.0013699184548650045,-0.06493411932124626,6.539313764554192,7.512720602874477,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13613870129101321,-0.17919900942632128,001040
1040,CJ,2022,Q4,생활소비재,2.091669684890398,-0.008030520405196917,0.04009122593313563,0.8219965586978846,0.06137434687826837,0.30776618733785854,0.0,0.0036583103570728692,0.00227785293683902,-0.08407566070764305,2.1376614948970563,4.3611276291525245,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.12239189823247609,-0.01533406352683464,0.014474518480920961,0.057319411890048855,0.025762931959695257,0.05461507456670711,0.0,0.0,0.0,9.377375114194564e-07,-5.964640414912736e-08,0.0,0.0,0.0,0.30441975423708406,-0.13613870129101321,001040
1040,CJ,2022,Q3,생활소비재,0.6682829414240496,0.007009046459044432,0.01624097555229942,0.4027446157629164,0.04540291952661257,0.13942931576511053,0.0,0.0015323501314974397,0.0009535689376702905,0.027777508440587573,-0.7609286832989623,-0.8548740316200487,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028630712774054167,0.30441975423708406,001040
1040,CJ,2022,Q2,생활소비재,-0.6201263376623947,0.0021656217953611723,-0.020241452214556865,-0.45921487289168916,0.0068316136831265695,-0.1792772536382813,0.0,0.006281080295398311,0.0038994137993966227,0.05650237465735897,-0.8329166881356315,-0.8581785232192509,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014524224541941813,-0.028630712774054167,001040
1040,CJ,2022,Q1,생활소비재,0.7509315154456013,-0.0006623326478456537,0.015026197894472126,0.289992319917026,0.006478284676215251,0.10331126988394934,0.0,0.004591037336294068,0.002845249961662688,0.03862142071999286,4.060620788272118,4.711137577021406,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08096572305841608,0.014524224541941813,001040
1040,CJ,2021,Q4,생활소비재,0.6314449998291984,-0.0007903595871687763,0.00735836031585424,0.10216475467240249,0.005331462099485984,0.036431988970620166,0.0,0.005618432515553717,0.0034745447164747922,0.08215751793950088,-0.3170238126470596,-0.3775108302736526,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,-0.05254381203929259,0.10000000000000009,0.005666151614349024,0.0219947735191639,0.014474518480920961,0.057319411890048855,0.0,0.0,0.0,4.6886897542286476e-07,-2.982320124189641e-08,8.785669782219976,0.0,-0.927007299270073,-0.049183820687011576,0.08096572305841608,001040
1040,CJ,2021,Q3,생활소비재,0.5950172492230819,-0.0010171429316341296,0.0038175772185380374,-0.07908017512600174,0.0010053258070599203,-0.02619335590160765,0.0,0.01294688481611983,0.00796723750606021,0.06931750909986056,1.1887310916577118,1.5274439073273611,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019682560711275984,-0.049183820687011576,001040
1040,CJ,2021,Q2,생활소비재,-0.7362116454738805,-0.0007537298294607586,-0.022852213815106492,-0.38609047645700334,0.002965295604362206,-0.17466993914802442,0.0,0.004313370435528929,0.0026499600898397535,0.06495415409736838,-0.7980999170942884,-0.8277499091172497,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07447352766795284,0.019682560711275984,001040
