,name,year,quarter,sector,Relative Return,자산총계 변화율,비유동자산 변화율,매출액 변화율,자본총계 변화율,영업이익 변화율,비유동부채 변화율,Label,Code
5,CJ대한통운,2024,Q1,산업재,-0.06923119272769242,0.007050505839022669,-0.00865133301179244,-0.06664350002399932,-0.04727660643551157,-0.21363938440008035,-0.04460675065193942,-0.1259301080721996,000120
5,두산,2024,Q1,산업재,0.11362603673680229,0.0226871114377869,0.0016298607653995045,-0.6892641124301919,-0.008458883242011161,-3.863689758255348,0.0975219364757327,-0.0455161477199009,000150
5,LG상사,2024,Q1,산업재,0.11396611115926664,0.0615940600548035,0.05178044870379228,0.007558112441121256,0.03181010766914816,-1.0105086276403703,-0.09204204142200367,0.06237257237707773,001120
5,대한항공,2024,Q1,산업재,0.013349172915318229,0.02696978471615097,0.017339285769539803,-0.03959571842031939,0.0072611459165674574,1.3749210920963248,-0.03925033992203408,-0.00526534526083991,003490
5,S&T중공업,2024,Q1,산업재,0.004393848110463167,0.057502074321171825,-0.004577852674992555,-0.25979094776634404,0.003394978604939869,0.4221185922500701,0.2033428806129629,0.5125356301350722,003570
5,LS,2024,Q1,산업재,0.4117420199528373,0.010960094720119606,-0.02850573926002331,-0.8886446066007301,-0.013571293888475111,-0.7741633088532334,-0.009366829510110364,-0.23381056685538884,006260
5,LS산전,2024,Q1,산업재,0.8769314678781875,0.004877362015783149,-0.0035411772332956115,0.0001891027260700895,-0.020295154332038323,0.13016133617599923,-0.11489488809521686,0.02609592778154232,010120
5,현대상선,2024,Q1,산업재,0.1333854761350332,0.059823687631836764,0.04131380512780791,0.13271994150172683,0.0402740166085509,8.37023170387115,0.023390159703607027,0.024430111805665407,011200
5,SK텔레콤,2024,Q1,커뮤니케이션서비스,-0.010410923381107289,0.008052830356555685,-0.012586186300788782,-0.004871594019267955,0.03306773904755356,0.7182977148526701,-0.04080162847350266,0.08785202885842457,017670
5,한국단자,2024,Q1,산업재,-0.015590539087038785,0.08983030839092465,0.021624988028928538,-0.0026382806316309626,0.025025843595304575,0.49744328718741637,0.03203630686309111,0.07311816833167689,025540
5,제일기획,2024,Q1,커뮤니케이션서비스,0.04079984521159238,-0.114512244246884,-0.01795677429789866,-0.1496869789609433,-0.15850796286100288,-0.7094246593806505,-0.15602727270641892,-0.05285491260701005,030000
5,KT,2024,Q1,커뮤니케이션서비스,-0.03468020585882476,0.000854302985863642,-0.019980573939570423,0.022378162683201808,-0.002949571905919157,1.0057405398246768,-0.05416538425104134,0.09554830945591036,030200
5,LG유플러스,2024,Q1,커뮤니케이션서비스,0.0011199097196988887,0.014755467923143417,-0.01881112679398944,-0.04699792895343746,-0.004643772337390217,0.1704993516631823,-0.027498654343516615,0.00896016004143508,032640
5,SBS,2024,Q1,커뮤니케이션서비스,-0.21490626066424448,0.038343026259425095,-0.03439087704714017,-0.3048664992245753,-0.025683991362456138,-1.8557406144673045,-0.021382988490387445,-0.24662286666320435,034120
5,NAVER,2024,Q1,커뮤니케이션서비스,-0.004516381938165881,0.03067330785379907,-0.01932758945027946,-0.019913457271475643,0.010463132222046756,-0.0801781484222659,0.18668827203147464,-0.10666826333042465,035420
5,엔씨소프트,2024,Q1,커뮤니케이션서비스,0.13818671178564776,-0.02207974682917535,0.05112897677040662,-0.09476812194486794,0.006259534694455393,8.873868315958854,-0.0034244360785326,-0.09225738547868659,036570
5,대우인터내셔널,2024,Q1,산업재,-0.1740151210410325,0.006790361156428393,0.015067652563955702,-0.01937143165702826,-0.003774823333962618,0.18663652292004573,-0.18335020393266743,0.10690412009333883,047050
5,한국항공우주,2024,Q1,산업재,0.09038771312992959,0.0037550166275512886,-0.0012134420025274872,-0.5108770201820465,-0.004611588535566091,-0.659692010466755,-0.03593259691814277,0.07204050007779231,047810
5,한전KPS,2024,Q1,산업재,-0.01662839012488982,0.06555600364132119,0.018504459852024757,-0.2292541503909522,-0.038558484662307824,-0.13388276511835173,0.14141074372833096,0.19393545393995928,051600
5,현대글로비스,2024,Q1,산업재,0.005164872593534946,0.043717252482199154,0.019880341872788865,0.02777777596958919,0.017821618463691458,0.07185791515867002,-0.13400805150760953,0.20362637743797762,086280
