,name,year,quarter,sector,Relative Return,당기순이익 변화율,금리 변화율,국제유가 변화율,실업률 변화율,환율 변화율,수출액 변화율,Label,Code
28,경방,2017,Q4,경기소비재,0.041282164991423786,-0.38522027805288417,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.0378657636253889,000050
28,한국타이어월드와이드,2017,Q4,경기소비재,0.001746463831453167,-0.12964131531656664,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.012265028214992585,000240
28,기아차,2017,Q4,경기소비재,-0.07666297878411757,-1.3703318273150675,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.08011154772467985,000270
28,조선내화,2017,Q4,철강_소재,0.017869906518189704,-2.2036372896848677,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.007037621851439391,000480
28,영풍,2017,Q4,철강_소재,-0.05246661892109041,0.5752717365036228,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.027564313265343393,000670
28,동국제강,2017,Q4,철강_소재,-0.0005269813131925025,-0.4170767164794654,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.08776384366769185,001230
28,세아베스틸,2017,Q4,철강_소재,-0.10925485369160348,-0.594567678806517,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.05553319362687495,001430
28,SK네트웍스,2017,Q4,경기소비재,-0.037047728087738756,-4523439.5,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.07950933387604228,001740
28,고려제강,2017,Q4,철강_소재,-0.002723470692834566,0.4051537088133166,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.030799811837928508,002240
28,넥센타이어,2017,Q4,경기소비재,0.05585901794400728,-0.6932983161314143,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.017348574372646194,002350
28,세아제강,2017,Q4,철강_소재,-0.01768133366025288,-2.3679294610268493,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.10013072101741091,003030
28,일신방직,2017,Q4,경기소비재,-0.019008492860209676,-22.23863362439955,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.0373970022440144,003200
28,쌍용차,2017,Q4,경기소비재,-0.020711474915769197,0.8834938771706329,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.00582287103757566,003620
28,현대제철,2017,Q4,철강_소재,-0.05167098592746001,-0.14910239957535798,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.3402138495149612,004020
28,한솔홀딩스,2017,Q4,경기소비재,-0.15442420595960327,100.69795270138604,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.09069617615827853,004150
28,신세계,2017,Q4,경기소비재,0.5130793044325864,0.5743753373225002,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.15462042625691982,004170
28,세방전지,2017,Q4,경기소비재,0.03288116412783011,0.05182137939337217,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.02252133201337013,004490
28,조광피혁,2017,Q4,경기소비재,0.0026496563404850917,-0.4812212673553833,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.00684497401445058,004700
28,삼광글라스,2017,Q4,철강_소재,0.1914579202423202,28.227006957256787,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.033373232376618975,005090
28,현대차,2017,Q4,경기소비재,-0.04329772808773875,0.31273919319822885,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.03813772494748714,005380
28,POSCO,2017,Q4,철강_소재,0.08341217757263861,-0.3602564067714037,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.13645240657106558,005490
28,에스엘,2017,Q4,경기소비재,-0.037974506301888096,-1.183759603514655,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.04866019558467875,005850
28,동아타이어,2017,Q4,경기소비재,0.0,-1.1608082335949574,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.04098923351082276,007340
28,서연,2017,Q4,경기소비재,-0.1671144756605543,-1.2799909199658928,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.044521583119631114,007860
28,호텔신라,2017,Q4,경기소비재,0.22507636061213976,-0.36940550845732123,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.2418911230532946,008770
28,한샘,2017,Q4,경기소비재,-0.012244800159810824,-0.27104301916019413,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.28225481008002434,009240
28,무림P&P,2017,Q4,철강_소재,0.5399634807658368,1.371576495752747,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.11432067015732855,009580
28,모토닉,2017,Q4,경기소비재,0.12266584179308465,-0.19387903587799138,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.06820573592469749,009680
28,고려아연,2017,Q4,철강_소재,-0.01724401903186206,-0.28578781789975327,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.051965645577934316,010130
28,화신,2017,Q4,경기소비재,-0.14896729014968427,3.274175069110904,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.09651558164761077,010690
28,현대위아,2017,Q4,경기소비재,-0.1383933070124657,-17.122853651998874,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.042813546253434476,011210
28,현대모비스,2017,Q4,경기소비재,-0.04294851040502164,-0.12082707994743269,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.03845266523319882,012330
28,에스원,2017,Q4,경기소비재,0.09869281813074865,-0.45892826630974226,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.05067779766378799,012750
28,한온시스템,2017,Q4,경기소비재,-0.06939085903204953,0.42663882890067373,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.05204916313831523,018880
