,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,매출액 변화율,자본총계 변화율,영업이익 변화율,비유동부채 변화율,Label,Code
24,CJ대한통운,2019,Q2,산업재,-0.00792598073606629,0.00860717587598181,0.02688430805834008,0.03357720524302632,0.001864550295372025,1.7060469546520687,-0.04718831995253214,0.013238908120392273,000120
24,두산,2019,Q2,산업재,-0.006592791977423865,0.04994652471968197,0.03011094529235292,0.05874251633278815,0.001755437267149329,0.449655751518945,0.06544280133980429,-0.1135768162663077,000150
24,LG상사,2019,Q2,산업재,-0.05394123799949756,-0.006806549732941147,0.022323958597366467,-0.042045808787507744,0.07836399632476354,-1.3003114475308966,-0.13405468692525202,-0.14225060387512825,001120
24,대한항공,2019,Q2,산업재,-0.2534840681909607,9.880591987787568e-05,-0.005001193939112247,-0.00974462978538082,-0.06866544481192005,-1.6845587518995844,0.010867230515806403,0.025140861976313933,003490
24,S&T중공업,2019,Q2,산업재,-0.13520797068002713,0.02579387503769137,0.02199447319352199,0.27971477849459525,0.006133999767975462,0.24422291082420688,0.009243796633550128,-0.11423977979658327,003570
24,LS,2019,Q2,산업재,-0.023392594361714578,0.011511617606812186,0.0686896336433871,0.0587648991340326,-0.00040466546547912596,-1.072549296316728,5.997296494355318,0.06602178898043175,006260
24,LS산전,2019,Q2,산업재,0.017106090577377338,-0.006766926379574656,0.004432362385673683,0.120999649859594,0.017550840517593702,0.28363490144601244,-0.22496529981052615,0.030747183579599116,010120
24,현대상선,2019,Q2,산업재,-0.0499526210732302,0.08343471028312255,0.0434269494942956,0.055673549270965905,-0.0020559071563593934,0.13396105478870823,0.04635729810770095,-0.04180474946374182,011200
24,SK텔레콤,2019,Q2,커뮤니케이션서비스,-0.03069438790843103,-0.003648748977655325,-0.02220332698282801,0.012626733157718117,0.009620214523502035,-0.09979230379250004,-0.01145480547824973,-0.07615511704422152,017670
24,한국단자,2019,Q2,산업재,0.1215726834160632,0.03360903666423387,-0.01497360266407688,0.04769601990285044,-0.0024759628183058657,-0.1430999377655221,0.026980878113850304,-0.3661595562443917,025540
24,제일기획,2019,Q2,커뮤니케이션서비스,0.060018604420123745,0.05400286279822342,-0.03607400279173811,0.23905154283726993,0.055597797357381795,4.94347044149858,0.007710511939543974,-0.1747267235072112,030000
24,KT,2019,Q2,커뮤니케이션서비스,0.01700919135257114,0.01930236766247817,0.004549415725591199,0.05173726502462683,0.011407262004332619,-0.3552395891312048,0.002793783562890395,-0.0845395690742467,030200
24,LG유플러스,2019,Q2,커뮤니케이션서비스,-0.1431973353475658,0.061017248154355164,0.023143554724654347,0.059777953077202683,0.01517215814777284,-0.23279196058954332,-0.010021586724013543,0.0037374549569672705,032640
24,SBS,2019,Q2,커뮤니케이션서비스,-0.250270557806193,-0.02289077266280637,0.03146548534343285,0.3372468374648405,0.009235855970870954,-1.2783463199768006,-0.0018183760718196718,-0.056623692560143546,034120
24,NAVER,2019,Q2,커뮤니케이션서비스,0.2309201260968392,0.035271091726964965,0.0393558280910935,0.09594128838356042,0.06496974336243055,0.02443070764453048,0.049638577038466414,0.00933478160692551,035420
24,엔씨소프트,2019,Q2,커뮤니케이션서비스,0.10312566496904475,-0.030976364939424128,-0.031234376945276865,0.12721670798346918,0.058733074328146895,0.5354417250145529,-0.06389297505408065,-0.09366791744840514,036570
24,대우인터내셔널,2019,Q2,산업재,0.06384430868480663,0.0036463737290093334,-0.03776830414933585,0.059058903292876774,0.03798786740252247,0.12503757226906442,0.0016988051897266487,-0.0314484796623951,047050
24,한국항공우주,2019,Q2,산업재,0.3056376231813287,0.06798099184029316,-0.055020987191955695,0.2761941183673613,0.08659138877984374,2.263649758579061,-0.12606998063901198,-0.11891766769815537,047810
24,한전KPS,2019,Q2,산업재,-0.03296196451065521,-0.05160108254537732,-0.04109199261684415,0.350945216302726,0.03186018587075079,2.0767481031824766,0.5811233320013653,-0.03653392241118429,051600
24,현대글로비스,2019,Q2,산업재,0.06795842970710879,0.01035894182630015,0.004788789719049946,0.0488121105653585,0.02358735796345668,0.0016547686519299276,0.0034681097646802606,-0.11566459207068017,086280
