,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,자산총계 변화율,비유동부채 변화율,이익잉여금 변화율,Label,Code
26,대림산업,2018,Q2,건설,-0.018774693966500014,-0.01844083635489735,-0.1288337117840348,-0.00028763770757644913,0.11862621745012314,0.023281696970536947,0.10832945931949682,000210
26,현대건설,2018,Q2,건설,-0.11637786043398607,-0.0007918600333016723,0.15000412779658223,0.009088558658850499,0.010461669112256544,0.03445893158719038,-0.060928753437617986,000720
26,한화,2018,Q2,에너지_화학,-0.14228829831942152,0.020757774606167567,0.27109943081238597,0.013598340212329196,0.06629978503125389,0.01345229589806407,-0.00021630305485643986,000880
26,KCC,2018,Q2,건설,-0.035773377730494466,-0.2048994808410538,0.5363071192152258,-0.11489883713452542,-0.13663078226765824,-0.06198452312359948,-0.1296050422332642,002380
26,한국쉘석유,2018,Q2,에너지_화학,0.11173546453097687,-0.45591339394249564,-0.03084578475345756,-0.12414723894548263,-0.7061463013311677,0.08300642334943698,0.10084290265524605,002960
26,태광산업,2018,Q2,에너지_화학,0.24579552845385882,0.058321514798977736,2.6739724215579006,0.06109117735349834,-0.011088108358452309,0.025286420938462006,-0.12182926889336575,003240
26,한일시멘트,2018,Q2,건설,-0.20600830892219196,1.781427771761138,-1.3039374601962934,0.08695952953146535,-0.2701145523702132,0.016798610935990554,-0.2000711357221891,003300
26,삼성정밀화학,2018,Q2,에너지_화학,0.048623827861048914,-0.12505734631264043,0.46622185399853344,-0.00706469165897794,0.021042400247151205,0.06575109592367134,-0.24209490684398327,004000
26,효성,2018,Q2,에너지_화학,-0.3893944902817932,-0.9349502980955665,-1.128804045590123,-0.7744352330227481,-0.8536062960525774,0.9669580263052013,0.2196153631717404,004800
26,SK케미칼,2018,Q2,에너지_화학,-0.1592834203258821,0.03486787432033078,-1.1356566939807466,0.3648898636633353,-0.0003995303943634676,-0.0025000097512393182,-0.06448909256972342,006120
26,대한유화,2018,Q2,에너지_화학,0.010559974599082977,-0.04470803297310044,0.04036158567945325,0.030388640840088854,-0.10869731268502647,0.07002042036770151,-0.24454073215744743,006650
26,국도화학,2018,Q2,에너지_화학,-0.02505427345315614,-0.018911598767448856,0.02334105576680834,0.004493046363900133,-0.08259842563778463,0.025120621610628335,-0.09507633544050358,007690
26,한화케미칼,2018,Q2,에너지_화학,-0.22222001486588128,-0.06108813043426131,0.21803546322440082,-0.0047291860142357756,-0.06889348845158216,0.04296832392434058,-0.1279303291015167,009830
26,OCI,2018,Q2,에너지_화학,-0.24532277790406684,0.061971084527830955,-0.12481351322304168,0.033317902267510524,-0.14736711388307222,0.023828527761798224,-0.002626915734135357,010060
26,아이에스동서,2018,Q2,건설,0.07712530375400571,-0.2566698562902713,7.994881247456782,-0.08661272870620873,-0.3165001682581978,0.3793381938432665,-0.0011112333954137188,010780
26,S-Oil,2018,Q2,에너지_화학,0.2009550057037867,0.0775339275746858,0.5856056002336061,0.05615005286330699,-0.05504729229480265,0.033428346849558865,0.023682694835438917,010950
26,롯데케미칼,2018,Q2,에너지_화학,-0.022507012133118426,-0.15480181927430525,0.0767021829925203,-0.021629697296515316,-0.30777940166750084,0.051997063392734244,-0.1241478422577471,011170
26,금호석유,2018,Q2,에너지_화학,0.04123583062699862,-0.06818908941037916,-0.13800616487419926,-0.024333793475191268,-0.30735307823010494,0.05762977342653475,-0.06873875451116711,011780
26,SKC,2018,Q2,에너지_화학,0.20539451735750477,-0.02998215761713874,0.10440968213022117,-0.007262487425270359,-0.006543198255442473,0.013533889790271925,-0.1542131953200498,011790
26,현대산업,2018,Q2,건설,0.0,-0.9850575422499437,-1.470205593387627,-0.7782944305537565,-0.20843662063285107,0.32195097123738603,-0.24677706086944673,012630
26,한솔케미칼,2018,Q2,에너지_화학,0.25585090680983746,0.2584149083197689,0.2623336912462684,0.1445064214116185,0.5286057462946827,0.11875226591278887,0.01813462526584715,014680
26,동원시스템즈,2018,Q2,에너지_화학,-0.1468496978641289,-0.02770030624848041,0.242143591224117,-0.0018199092441856246,0.00476491267442225,0.09023795992374883,-0.1143999270858642,014820
26,유니드,2018,Q2,에너지_화학,0.002609061618518163,0.059632081467280385,2.3760432941856675,0.013769313295747487,-0.09829974670159913,0.0028545339899404,-0.1695131914393005,014830
26,남해화학,2018,Q2,에너지_화학,-0.1698282990417822,-0.21062038163072394,0.4119840035098914,-0.03725962644537928,1.1130069773000844,0.035478205125225815,-0.1543935989732238,025860
26,삼성엔지니어링,2018,Q2,건설,-0.0625116088235376,-0.05716400424272883,2.226890326205693,-0.06355080224635312,-0.052461763825567,1.2690374749547888,0.17281523017777195,028050
26,대우건설,2018,Q2,건설,-0.14720956152333123,0.02862519674190822,-0.17599656819839105,0.030180556309230333,0.27218018927337106,-0.2644914666256174,-0.040184176886632145,047040
26,LG화학,2018,Q2,에너지_화학,0.13767613185779848,0.05209641371311169,0.21806541553644543,0.03800907414702448,0.3299263826036887,0.037654181498341766,-0.019456041860826584,051910
26,한전기술,2018,Q2,건설,-0.39984559357520577,-0.11974720845356979,-0.8217791545752462,-0.05230460770288636,0.14100802116706768,0.0014954703462515262,0.00956350929381184,052690
26,휴켐스,2018,Q2,에너지_화학,-0.04054201515023517,-0.22833265786632417,0.17923091648676048,-0.03871380755449372,-0.04082852641176837,0.09314300142205467,-0.050658520035988516,069260
26,GS,2018,Q2,에너지_화학,-0.05073885386538052,-0.18658521753257418,-0.3100151536024246,-0.030622430985764115,0.0008282806250128338,0.004054818275641248,0.03464843575111371,078930
26,휴비스,2018,Q2,에너지_화학,-0.26224206420989404,0.04391377747979708,-0.9551761210536228,0.036667530743132115,0.022835994643446433,0.06003115189902575,-0.05054791528867472,079980
26,후성,2018,Q2,에너지_화학,0.2573633411407945,0.21628976470061856,0.5620319623470418,0.12779759192604545,0.2883588455167194,0.1539091284844467,-0.1424655145194752,093370
26,SK이노베이션,2018,Q2,에너지_화학,0.036020731055528166,-0.09096334766326186,-1.0285476788847039,-0.06075995668445011,0.4005960046310961,-0.010195131057269213,0.10636753689943577,096770
26,LG하우시스,2018,Q2,건설,-0.022239899240993025,-0.09544908419619658,-0.0737015793195569,-0.05344243004092508,0.0004084583366694705,0.016903572800614608,-0.21825607578212913,108670
26,코오롱인더,2018,Q2,에너지_화학,0.06320758123336187,-0.01124816908484183,0.0690412696725684,-0.0036441063004885033,-0.15895453486414657,0.03126553580803093,-0.06562923207201714,120110
