,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,매출액 변화율,자본총계 변화율,영업이익 변화율,비유동부채 변화율,Label,Code
19,CJ대한통운,2020,Q3,산업재,0.006497951974267023,0.012402360723750894,0.0171015024627843,0.015411429113952657,0.006096308022309316,-0.10446274476560358,-0.02091729223725236,-0.1602570222140628,000120
19,두산,2020,Q3,산업재,0.05912799469855127,-0.13354666956976202,-0.004824925548749359,0.12092209235430706,0.06511216650817397,-0.4866299303994749,-0.20765384512709362,-0.24849798987949087,000150
19,LG상사,2020,Q3,산업재,0.09286712153574087,0.002108457330733504,-0.045568550415222786,0.3070542905212357,-0.0007779731099530895,0.34724321068883945,-0.05917176719860595,0.3039199835758462,001120
19,대한항공,2020,Q3,산업재,0.17104100964740387,-0.02018509542097202,0.003388182412372265,-0.08284892343061911,0.3052124953664406,-0.948871181541263,-0.0231142558960038,0.2718515982211405,003490
19,S&T중공업,2020,Q3,산업재,0.03432966718462301,-0.0014608274774896568,0.014725007596358308,-0.22102107821437678,-0.017487381434002858,-1.1918178343893087,0.0038108552355724523,0.2053373833803428,003570
19,LS,2020,Q3,산업재,0.29306525221584595,0.01718248628506358,0.016425352880463873,0.12109607871218264,0.018077144180178806,-0.5486725663716814,0.001392394047515344,-0.0994473056148725,006260
19,LS산전,2020,Q3,산업재,-0.055181088573991115,0.00016153785932693232,-0.0034746871674914415,-0.13001988953377452,0.012615115275282918,-0.49796086249703586,-0.0804542356673934,-0.17849002109923556,010120
19,현대상선,2020,Q3,산업재,1.126588916725426,0.08468473157248257,0.13312543338364224,0.2575140383671666,-0.027060703582955536,1.0797199604291912,0.14448129806504162,0.6998828379257973,011200
19,SK텔레콤,2020,Q3,커뮤니케이션서비스,-0.09112350064829944,-0.009536025936180192,0.009109803807259231,0.00027246454899465533,0.007033160185617282,-0.023168151282885963,-0.007610177505331217,-0.13466762613095906,017670
19,한국단자,2020,Q3,산업재,-0.08292173028522107,0.0020307902112339793,0.04623467202418019,0.3903987642439648,0.02066231885431269,3.408440375926202,-0.005220682581787317,0.2978007847900663,025540
19,제일기획,2020,Q3,커뮤니케이션서비스,0.0917477094704256,0.022168900859796503,0.043273271388527546,-0.008522793723607314,0.025108371050389433,-0.3073844132950123,0.09704175623939038,-0.2380685065044203,030000
19,KT,2020,Q3,커뮤니케이션서비스,-0.1158080790962274,-0.002162216843151432,0.02202719399324149,0.04166003214526426,0.01496255243380018,-0.1816329114925881,-0.0009453070539996444,-0.1057608602019772,030200
19,LG유플러스,2020,Q3,커뮤니케이션서비스,-0.10061389584324029,0.003727257598977296,0.05391960768873627,0.027249648049426645,0.05425404926700206,0.019526485970356555,0.052785496448334746,-0.18773620969325025,032640
19,SBS,2020,Q3,커뮤니케이션서비스,-0.020235822123852776,-0.08509320969583178,0.0022537337606738372,-0.049376923704136266,-0.13049283779044984,-11.570503638914229,0.2776962603695394,0.15685253489549433,034120
19,NAVER,2020,Q3,커뮤니케이션서비스,-0.11426177002690016,-0.04179094071026124,0.07082920451377661,0.0628712960176685,0.06603103766512053,0.013033567370485777,0.020019764698995024,0.172513570025556,035420
19,엔씨소프트,2020,Q3,커뮤니케이션서비스,-0.1357959625859567,0.30312680665446634,0.1660781525255164,1.739927158355889,0.12130967820122174,0.009556119552978304,0.20014608241057052,-0.07756090644864008,036570
19,대우인터내셔널,2020,Q3,산업재,-0.10842092755594152,-0.005521771466656777,-0.02841445610392468,-0.037673793221622676,0.020757607005646772,-0.29073328499659257,-0.051483393582663295,0.37535672574011075,047050
19,한국항공우주,2020,Q3,산업재,-0.08757324543673621,0.03811367169497326,-0.08704169009384599,-0.2845295239880937,0.012824607757020434,-0.5598884373310645,-0.09950007090044055,0.34130079104186367,047810
19,한전KPS,2020,Q3,산업재,-0.08752129738478817,0.038843259973241784,0.03133491556005463,-0.012349274370405228,-0.017846263209325253,0.3350289016452761,1.6147723436333323,-0.25499885572301956,051600
19,현대글로비스,2020,Q3,산업재,0.5231407766437507,0.0005153298032249953,0.08681648876711012,0.010437523742913513,0.03083865284893128,-0.026324204553703767,-0.030755398610382123,-0.24640487464869576,086280
