,name,year,quarter,sector,Relative Return,차입부채 변화율,이익잉여금 변화율,영업이익 변화율,국제유가 변화율,매출액 변화율,금리 변화율,자본총계 변화율,총포괄손익 변화율,부채총계 변화율,Label,Code
7,Kyungbang,2022,Q4,유통,0.019518304796937613,-4.905139218857638e-12,0.017186328981429022,-0.9585461338433703,0.12070563315019511,-0.12059614568057797,-0.11445954938682568,0.01766930511252862,0.0841397592762907,0.03253333220088139,-0.0654013812207838,000050
7,LG_International,2022,Q4,유통,0.2873913302144029,-1.5836740531695305e-12,-0.019374924166899232,0.37819766821850975,0.12070563315019511,0.03949170052780393,-0.11445954938682568,0.04447073178680916,0.08406297774927174,-0.23014784482628814,-0.16606603845859197,001120
7,SK_Networks,2022,Q4,유통,0.014939785327532401,-2.6278854449273656e-12,0.003458260964721571,3.151156677181914,0.12070563315019511,-0.007406336891688348,-0.11445954938682568,0.016544800694136552,2.9698944306584423,0.0464540565452094,-0.05065109660958744,001740
7,Shinsegae,2022,Q4,유통,0.1386239958538482,3.1989205352403254e-13,-0.018652083804541197,-0.3744100098384937,0.12070563315019511,-0.08717876670526059,-0.11445954938682568,-0.022501446694661587,0.08377238240863949,-0.013923440619191041,-0.06866736937208259,004170
7,GS_Retail,2022,Q4,유통,0.07706695553964116,-4.371945702268936e-12,0.0291979241815018,0.05259671956832601,0.12070563315019511,0.03875415593334941,-0.11445954938682568,0.011694120070694147,0.08391624417161692,-0.019333175443824846,0.08266855207116929,007070
7,Hotel_Shilla,2022,Q4,유통,0.09845545652800548,3.361646157391679e-11,0.2930447716845884,2.206796890109752,0.12070563315019511,0.08503461645013166,-0.11445954938682568,0.1487211830058912,0.08411792095039405,-0.04122556222645746,0.13402629764482446,008770
7,Hanssem,2022,Q4,유통,-0.2577062793755096,0.08414095414951317,0.0801387985141443,-0.4651383198672814,0.12070563315019511,-0.0122324649928236,-0.11445954938682568,0.12066365770321485,0.08414095414951317,-0.14083971073769064,0.021473532237648047,009240
7,Lotte_Shopping,2022,Q4,유통,-0.08362480797390302,1.2597398686880509e-12,0.039979373819602815,-0.5036209013593191,0.12070563315019511,0.019370195792039357,-0.11445954938682568,0.037725559327569824,0.07715649763497434,0.030488257468945124,0.02068504678016055,023530
8,Samsung_C&T,2022,Q4,유통,-0.0766985847913131,-8.960996967423642e-13,-0.0070569657272694375,0.17453956903233636,0.12070563315019511,0.05258028462932729,-0.11445954938682568,-0.04104277378693322,-0.09036936156926623,0.004547556253817642,0.07440292240510572,028260
7,Daewoo_International,2022,Q4,유통,0.16594358348271415,-7.556639681293596e-12,-0.02081566649762623,0.2010495512301982,0.12070563315019511,0.13001849061200343,-0.11445954938682568,-0.013822277273076722,0.08473325330237191,0.22975072898191995,0.04160477792663339,047050
7,Hyundai_Department_Store,2022,Q4,유통,-0.1342331470032947,-1.0996417804717967e-12,-0.013014488618607656,0.059775531164150464,0.12070563315019511,-0.062603355117123,-0.11445954938682568,-0.01109448468534624,0.08385634886242743,-0.025390005644638114,0.06761559208836365,069960
7,Youngone_Corporation,2022,Q4,유통,0.24556303606137087,-7.616251030645707e-13,-0.019531578495819213,0.3150422329762598,0.12070563315019511,0.2053672444227186,-0.11445954938682568,-0.04265939245235972,0.08414657770012512,0.49814809995126874,0.02639010189228522,111770
7,Emart,2022,Q4,유통,-0.12358257691610487,-1.3932536463812577e-12,-0.04062039192125355,0.2253416382535517,0.12070563315019511,0.07919312603554818,-0.11445954938682568,-0.028073767983500142,0.08203632025573748,-0.033453995015568117,0.14282008216841935,139480
