,name,year,quarter,sector,Relative Return,차입부채 변화율,이익잉여금 변화율,영업이익 변화율,국제유가 변화율,매출액 변화율,금리 변화율,자본총계 변화율,총포괄손익 변화율,부채총계 변화율,Label,Code
3,Kyungbang,2023,Q4,유통,-0.10705879904123497,-9.677129555925558e-12,0.02913300337571556,-0.8546453076051466,0.03388722209400741,-0.22574985507454515,-0.00757180156657955,0.0298399328240454,2.8156992468791158,-0.0015796814457005315,-0.06844304965656839,000050
3,LG_International,2023,Q4,유통,-0.17041264271183396,-4.3317570331177066e-12,0.04756283664886085,1.5024549732669694,0.03388722209400741,0.007270987712649779,-0.00757180156657955,0.06606135005017977,0.04870975028852942,0.1100167795132806,-0.06896005560839094,001120
3,SK_Networks,2023,Q4,유통,0.2242885081025989,-1.6072837249014297e-12,-0.014278471648720314,-0.3704254686105326,0.03388722209400741,-0.09934175646695098,-0.00757180156657955,-0.006501101737731219,-0.20760493827160498,0.1252966576308271,-0.15292925149135886,001740
3,Shinsegae,2023,Q4,유통,0.10720036628197888,-3.998607679893175e-12,-0.008179534168660352,-0.544670088728487,0.03388722209400741,-0.15143403280741508,-0.00757180156657955,-0.007712013258380335,-2.3597615343207057,0.004080052237737997,-0.17775312659313958,004170
3,GS_Retail,2023,Q4,유통,0.06813972305217961,-6.161732710392616e-12,0.06467467324866583,-0.011585318267741895,0.03388722209400741,0.07285181897473314,-0.00757180156657955,0.03182862270464992,2.211282929689144,-0.021429088355853443,-0.12882320206000414,007070
3,Hotel_Shilla,2023,Q4,유통,0.18441708327971776,-2.1608060697198635e-11,0.16639227193101735,6.719513705062431,0.03388722209400741,-0.05920437686528701,-0.00757180156657955,0.08074242140105992,7.7557325204238685,-0.021598004783876856,-0.3236103279024685,008770
3,Hanssem,2023,Q4,유통,0.32521061653900446,-0.05901833574265192,0.13446249488645978,-1.8600930618983513,0.03388722209400741,-0.05568932452294062,-0.00757180156657955,0.1994773380771806,-5.582703514340113,0.01653501242596489,-0.1610864599264729,009240
3,Lotte_Shopping,2023,Q4,유통,0.07906667473163481,-1.0152087036636352e-12,0.0022129980389659076,-0.813324059932454,0.03388722209400741,0.010819907883317215,-0.00757180156657955,0.001303377392771421,-0.48146020903555264,0.029976352437864118,-0.050345986311855766,023530
4,Samsung_C&T,2023,Q4,유통,0.05587536876066614,2.629123905129101e-13,-0.031362687909359366,0.24081142527345123,0.03388722209400741,0.06888873090676784,-0.00757180156657955,-0.09974616466928454,20.591456183262025,-0.06729007166813417,0.10629442110439315,028260
3,Daewoo_International,2023,Q4,유통,0.8181537464684357,-2.576208145539145e-11,-0.014169729816216892,0.353777482631893,0.03388722209400741,-0.004672705361339569,-0.00757180156657955,-0.013221713300493931,-1.5492370930355066,0.04600998630620978,-0.22831208800677102,047050
3,Hyundai_Department_Store,2023,Q4,유통,0.324670973533608,-7.370473579226545e-12,0.048588843510825264,-0.5260623566950022,0.03388722209400741,-0.12646797945673782,-0.00757180156657955,0.04135458262444136,3.3760856384976217,0.04438972845707356,-0.27552953389776147,069960
3,Youngone_Corporation,2023,Q4,유통,-0.20234052071926553,1.1875010832138996e-12,-0.0959369047709826,0.4816827364642805,0.03388722209400741,0.23706534753757902,-0.00757180156657955,-0.06096305155448145,115.46779349540148,0.1575742484023679,-0.1556931248126713,111770
3,Emart,2023,Q4,유통,-0.04944012451021964,5.904431576905198e-13,0.0011803241757750715,0.6438126854010795,0.03388722209400741,0.09186132652966372,-0.00757180156657955,0.002610529419219798,1.2523889760009117,0.05304326657198333,-0.016943341180203644,139480
