,name,year,quarter,sector,Relative Return,차입부채 변화율,이익잉여금 변화율,영업이익 변화율,국제유가 변화율,매출액 변화율,금리 변화율,자본총계 변화율,총포괄손익 변화율,부채총계 변화율,Label,Code
19,Kyungbang,2019,Q4,유통,-0.04506360504071451,-2.2854082207214073e-12,-0.0006663466699976528,-0.7372091244158621,-0.023897949297593923,-0.15239925496622964,-0.191387559808615,0.0020520354134663243,0.024389268263174224,-0.047157442868959176,-0.13606678917383533,000050
19,LG_International,2019,Q4,유통,-0.02296518349939603,-1.2934732271200157e-10,0.11067833187406972,-0.454581279723709,-0.023897949297593923,0.08328855302563365,-0.191387559808615,0.10600409858012327,0.024452598746376952,0.10536407801822445,-0.19427136701547346,001120
19,SK_Networks,2019,Q4,유통,0.11394097911121738,-2.7330476397432303e-11,0.11337490612495005,4.8409099583953585,-0.023897949297593923,0.4180818432752349,-0.191387559808615,0.040182075315473464,0.01920471167565685,0.12153953987451471,-0.004118055809530674,001740
19,Shinsegae,2019,Q4,유통,-0.12612421110132058,-2.8977175767421e-12,0.018015205750405716,-0.6861098987622807,-0.023897949297593923,-0.11626682663604226,-0.191387559808615,0.010450849109679639,0.024325215272470224,0.007638001813011663,0.041441789750314886,004170
19,GS_Retail,2019,Q4,유통,0.06065589781609176,-1.6585133390263313e-12,0.01086653542793814,0.526695053676417,-0.023897949297593923,0.06860104486185781,-0.191387559808615,0.013437449190766948,0.024235473356885806,-0.054784481237781346,-0.1135434007835619,007070
19,Hotel_Shilla,2019,Q4,유통,-0.10856848226910334,8.815010283662761e-14,-0.00682910906361367,-0.3811609871128414,-0.023897949297593923,-0.06598056148210785,-0.191387559808615,-0.0047850915862792665,0.024426008237549923,0.10758199785060141,-0.016113267804742676,008770
19,Hanssem,2019,Q4,유통,-0.16428567650159193,0.024382473389684134,-0.014571904603975172,-0.7037415311667541,-0.023897949297593923,-0.03967899581874734,-0.191387559808615,-0.016728298008689357,0.024382473389684134,-0.1797944391162576,-0.03944656235267949,009240
19,Lotte_Shopping,2019,Q4,유통,-0.1796353284669271,-2.67176145053634e-10,0.07755752333184796,-0.8868427796169018,-0.023897949297593923,0.009922881960453767,-0.191387559808615,0.07016200813360973,0.02305499818660739,-0.0322418260628059,-0.019913617908594722,023530
20,Samsung_C&T,2019,Q4,유통,-0.04982550980261927,-2.408475994092632e-13,-0.013173829489209199,-0.48305182955290604,-0.023897949297593923,0.0503048470680475,-0.191387559808615,-0.08172514125580732,-0.09967083730921233,-0.016926724942468052,0.13385220844135717,028260
19,Daewoo_International,2019,Q4,유통,0.0512526573132837,-2.157378388102618e-12,0.007546857270345764,0.37585107257101047,-0.023897949297593923,0.0015261726431937683,-0.191387559808615,0.00452473936860609,0.024826208692577123,0.12750589480057806,-0.10049798665421347,047050
19,Hyundai_Department_Store,2019,Q4,유통,-0.03856541009486613,6.342727797817622e-13,-0.016457100741204433,-0.6631748059486475,-0.023897949297593923,-0.1553362692042748,-0.191387559808615,-0.013480234454199103,0.024316032375935825,0.03679583632590866,-0.010367839524103126,069960
19,Youngone_Corporation,2019,Q4,유통,-0.03892325416352153,-1.8731866570019047e-12,0.029346912955551807,0.47265445862786193,-0.023897949297593923,0.2517227567600686,-0.191387559808615,0.0706521865236086,0.024413500294100943,0.1629118976305619,-0.10413336857271879,111770
19,Emart,2019,Q4,유통,-0.1769784986577358,-6.821480112680415e-12,-0.012173076278984674,0.7991638717447453,-0.023897949297593923,0.0822459222728481,-0.191387559808615,-0.004660151201789864,0.024188502932545486,0.028520236651544906,0.04403272655177799,139480
