,name,year,quarter,sector,Relative Return,차입부채 변화율,이익잉여금 변화율,영업이익 변화율,국제유가 변화율,매출액 변화율,금리 변화율,자본총계 변화율,총포괄손익 변화율,부채총계 변화율,Label,Code
32,Kyungbang,2016,Q3,유통,-0.11368872612632375,-8.099793073634725e-13,-0.00903987694195707,0.10696416746780257,-0.005784579336604034,0.03323369650515695,0.16954353663214605,-0.008862514659250254,0.0506148435009901,0.025761397621500093,0.08081360102361555,000050
32,LG_International,2016,Q3,유통,0.05758012684537369,-7.301486836393005e-13,-0.006696221128863256,1.1556157372176994,-0.005784579336604034,0.05934178218343222,0.16954353663214605,-0.01635795637198867,0.05063597299226963,-0.01122792802401884,-0.12419237701924721,001120
32,SK_Networks,2016,Q3,유통,-0.07173560236105261,6.747491862014485e-13,-0.017178432008331024,-0.06610588953948104,-0.005784579336604034,0.05702689670729777,0.16954353663214605,-0.005315120552290553,0.05236546574271972,-0.010914453829519832,0.0675778886294179,001740
32,Shinsegae,2016,Q3,유통,-0.03821349786708113,-1.1506269736846822e-12,-0.003637208702490513,0.00011125893290109268,-0.005784579336604034,-0.05478681662381102,0.16954353663214605,-0.008892772068463728,0.05034595395335362,-0.025688642912447213,-0.11316671223651766,004170
32,GS_Retail,2016,Q3,유통,0.15330107226866546,2.276180497736898e-13,0.050540760141486674,-0.36956666668815674,-0.005784579336604034,-0.07976666722864967,0.16954353663214605,-0.036674884317432044,0.05054076014148656,-0.013863643037129503,-0.14505530172632458,007070
32,Hotel_Shilla,2016,Q3,유통,0.01632081585840907,4.824454180497901e-13,0.050609925133867195,-0.11560910954806891,-0.005784579336604034,0.03154300009350641,0.16954353663214605,-0.02900988967803464,0.050609925133867306,0.02989802651520579,-0.16144532600760747,008770
32,Hanssem,2016,Q3,유통,-0.2921090958413702,0.05061463366332919,-0.07904261698658077,-0.38160344562414994,-0.005784579336604034,-0.09175230360022435,0.16954353663214605,-0.07726867094136458,0.0506146336633293,-0.006793719579052615,0.045422000362192766,009240
32,Lotte_Shopping,2016,Q3,유통,-0.1984166956058439,1.9215562260315787e-11,-0.00439096052782606,-0.5688859453163888,-0.005784579336604034,-0.030870817947199702,0.16954353663214605,-0.0036075243081368225,0.03819059400118352,-0.03398569323736034,-0.028867191081930952,023530
33,Samsung_C&T,2016,Q3,유통,-0.13395599066839747,1.2517339137692563e-12,-0.06988809054852307,-0.529931492786611,-0.005784579336604034,0.05874313411697374,0.16954353663214605,-0.0799106227390054,-0.040328027627151375,0.06257156127277341,0.1751862401991221,028260
32,Daewoo_International,2016,Q3,유통,0.1633115565991498,-1.0331907267936171e-12,-0.0059384869728060785,0.2089176417491425,-0.005784579336604034,0.023650018099107384,0.16954353663214605,-0.005233586959836778,0.050678554739756465,0.0914016557033267,-0.07115120836054867,047050
32,Hyundai_Department_Store,2016,Q3,유통,-0.05931324211260542,-1.2756087465837992e-13,-0.017353066056253752,0.0017647491148100602,-0.005784579336604034,0.07068410888117094,0.16954353663214605,-0.015864702431644062,0.050447697614314446,0.006983611113755117,-0.1289722200337004,069960
32,Youngone_Corporation,2016,Q3,유통,-0.1333889901013969,2.7617690801819153e-13,-0.0767917016136419,-0.04616623913379847,-0.005784579336604034,0.03715482133449943,0.16954353663214605,-0.020765449070658137,0.05061366325597216,0.07543067909618162,-0.15622367212866461,111770
32,Emart,2016,Q3,유통,-0.0026918393469395445,5.201297051237385e-12,-0.08742372921295849,-2.4517141534927944,-0.005784579336604034,-0.19326592734592185,0.16954353663214605,-0.027608336373351472,0.0489341427241512,-0.037857260523682434,-0.13810773009967908,139480
