,name,year,quarter,sector,Relative Return,차입부채 변화율,이익잉여금 변화율,영업이익 변화율,국제유가 변화율,매출액 변화율,금리 변화율,자본총계 변화율,총포괄손익 변화율,부채총계 변화율,Label,Code
15,Kyungbang,2020,Q4,유통,-0.22114050170631516,-1.622369902393583e-12,-0.004900672235496284,-0.6925808392936379,-0.030879044146171264,0.015796517070449045,-0.13205764233403983,-0.004790115202234713,-0.01536403490266225,0.18883580658869992,-0.09287435685754566,000050
15,LG_International,2020,Q4,유통,-0.10265671276798077,-2.5728704840494666e-12,-0.01299438934698749,1.3615129104070596,-0.030879044146171264,0.018373802490150415,-0.13205764233403983,0.05289505401181871,-0.015307079245309607,0.10621204789981487,0.3261397276494966,001120
15,SK_Networks,2020,Q4,유통,-0.09409174832066339,1.0630524632109304e-12,0.02571454309497867,-5.114824797843665,-0.030879044146171264,-0.07979592740523911,-0.13205764233403983,0.002262782822513687,-0.01896020060682857,0.17351774504079176,-0.24573527235050344,001740
15,Shinsegae,2020,Q4,유통,-0.14012652994631813,-3.0365530118892634e-12,0.007435051425184858,-1.1898609668170055,-0.030879044146171264,-0.12995697217382407,-0.13205764233403983,-0.010627534638731007,-0.015235220520063653,0.021663827623809806,-0.130134782154425,004170
15,GS_Retail,2020,Q4,유통,-0.17770045536491486,-1.457644037012837e-12,-0.006679638764601981,0.6073811337704382,-0.030879044146171264,0.08586604776142825,-0.13205764233403983,-0.008794453851313166,-0.015091953131698643,0.13767359115838818,-0.219546132537156,007070
15,Hotel_Shilla,2020,Q4,유통,-0.028705663816931834,-1.6355477705442783e-12,0.2901043463066365,-0.3130509556176688,-0.030879044146171264,0.020810649163760297,-0.13205764233403983,0.18848316284905686,-0.015283516444778433,0.11842786705183928,-0.17000734412505208,008770
15,Hanssem,2020,Q4,유통,0.1038266807959497,-0.01536943320791262,0.011376490114856974,-0.3173558960566125,-0.030879044146171264,-0.11503997843604763,-0.13205764233403983,0.013717148960349368,-0.01536943320791262,0.02966810982995771,-0.28055809166514517,009240
15,Lotte_Shopping,2020,Q4,유통,-0.11788604864949057,-3.174233401078511e-11,0.04953906174312572,-1.7072180192985105,-0.030879044146171264,0.08924436725190388,-0.13205764233403983,0.053818108565292455,-0.00272098527806075,0.040479219053843774,0.032114570416792165,023530
16,Samsung_C&T,2020,Q4,유통,-0.1917537745045275,-2.4030355320396977e-12,0.00707915823601124,-0.16437595598919885,-0.030879044146171264,-0.036548203693339554,-0.13205764233403983,-0.2486169800325575,-0.2833918781824716,-0.13330714629284368,0.05709210860187752,028260
15,Daewoo_International,2020,Q4,유통,-0.135898471009739,-2.849985404363652e-12,0.03082188921663187,0.09472416475660772,-0.030879044146171264,-0.09623001210631577,-0.13205764233403983,0.020879216906876774,-0.015119178932041955,0.0582033004397563,-0.17941582790605898,047050
15,Hyundai_Department_Store,2020,Q4,유통,-0.10358614361832552,1.1158092348960866e-12,-0.01346985423162006,-0.613471705817531,-0.030879044146171264,-0.1620762283364765,-0.13205764233403983,-0.011504307460145968,-0.015345370921999502,-0.003802615036761603,0.006523208475455289,069960
15,Youngone_Corporation,2020,Q4,유통,-0.004632683751810307,-2.0451488772994714e-12,0.027448169206393036,0.5429898433475852,-0.030879044146171264,0.4039924112383758,-0.13205764233403983,0.06015913095462522,-0.015339005334345401,0.1575761852844373,-0.14491290392945078,111770
15,Emart,2020,Q4,유통,0.2418643322247623,-1.2194235019370606e-12,0.00028819365189070023,0.39763641867592725,-0.030879044146171264,0.05417450923621292,-0.13205764233403983,-0.01785798183754972,-0.014890580752454863,0.04503972738661077,-0.17505074854097963,139480
