,name,year,quarter,sector,Relative Return,차입부채 변화율,이익잉여금 변화율,영업이익 변화율,국제유가 변화율,매출액 변화율,금리 변화율,자본총계 변화율,총포괄손익 변화율,부채총계 변화율,Label,Code
11,Kyungbang,2021,Q4,유통,0.06116283320735383,2.59245947098019e-13,-0.008360731976974733,-2.2265154741641244,-0.08325393584683072,-0.2798948555327285,-0.16812521036687933,-0.004830080587084451,-0.08221463295685871,0.010304440661770387,0.009742516297228892,000050
11,LG_International,2021,Q4,유통,0.1948721745138683,-4.712895968581499e-13,-0.06261109790107455,-0.7860926788122049,-0.08325393584683072,0.08644919353448588,-0.16812521036687933,-0.06296833133230462,-0.08214760621810946,0.1440831113789386,-0.21211013717105892,001120
11,SK_Networks,2021,Q4,유통,-0.05553313287979188,-5.830862632400166e-11,0.021777773578640858,-66.04054054054055,-0.08325393584683072,0.012767552378976754,-0.16812521036687933,-0.010785121680322751,-0.0858625026362696,0.1290160251610004,-0.004246819758813535,001740
11,Shinsegae,2021,Q4,유통,0.012084107279403858,-1.871070891246074e-12,-0.00015214855143241834,-0.7698469952477791,-0.08325393584683072,-0.2203817263980099,-0.16812521036687933,0.008524967369750946,-0.08186416183117995,-0.018155194408738362,-0.015314983633494081,004170
11,GS_Retail,2021,Q4,유통,-0.06934918207067915,-1.2254546175294821e-12,-0.018401937855122785,0.7246901337512839,-0.08325393584683072,0.042041738239768756,-0.16812521036687933,-0.020188106980063125,-0.08200007820853106,0.008088250332869196,-0.045457824708738714,007070
11,Hotel_Shilla,2021,Q4,유통,-0.025897056255362497,2.7330440686070003e-12,0.1444525416614565,-0.056230486170277816,-0.08325393584683072,-0.1679257314878808,-0.16812521036687933,0.07814378420421408,-0.08217438290386259,0.0441166580599317,-0.0796575511109275,008770
11,Hanssem,2021,Q4,유통,0.22875495839665216,-0.08222261345255033,0.005299769919799968,1.2427010645844383,-0.08325393584683072,-0.08999942559338803,-0.16812521036687933,0.0380044381084621,-0.08222261345255055,-0.20854537347352875,-0.20519969614085584,009240
11,Lotte_Shopping,2021,Q4,유통,-0.02665629701460326,-5.1269224362640996e-12,0.036983506094502294,2.7756389011890326,-0.08325393584683072,0.02070266596886594,-0.16812521036687933,0.03782790417271609,-0.06335275926755757,0.04300250992924615,-0.13590258797990082,023530
12,Samsung_C&T,2021,Q4,유통,-0.006013949166373059,-2.9233223370705974e-13,-0.033380157616963446,2.209937875177098,-0.08325393584683072,-0.2079036808361745,-0.16812521036687933,-0.023222929395562586,-0.3423211720676298,-0.033956782896604754,-0.015205723868402576,028260
11,Daewoo_International,2021,Q4,유통,0.10291909213525398,-1.2586197110793589e-12,-0.00823593028188463,0.22121557632413424,-0.08325393584683072,-0.011540739653547183,-0.16812521036687933,-0.00495205009497468,-0.08105367494380133,0.11056386577346189,-0.05316236182504054,047050
11,Hyundai_Department_Store,2021,Q4,유통,8.545856010426511e-05,7.160268910878973e-13,-0.015181721459773145,-0.9395505425473354,-0.08325393584683072,-0.1337693168625318,-0.16812521036687933,-0.0118357014377235,-0.08189823670565821,0.09090830657061266,-0.03840197206465078,069960
11,Youngone_Corporation,2021,Q4,유통,0.08138823267592418,-8.450556836807534e-13,-0.034114892298304555,0.24529555125562907,-0.08325393584683072,0.0793060408529751,-0.16812521036687933,0.0027257324670857397,-0.08220736017472685,-0.06156802444989662,0.004285114464660501,111770
11,Emart,2021,Q4,유통,0.1140228155395093,-1.6357625803390306e-12,0.008939562747616536,0.5980934525854051,-0.08325393584683072,0.07542151125431007,-0.16812521036687933,0.012815397890328706,-0.08317215403941791,-0.2230073470084406,-0.057403526066204774,139480
