,name,year,quarter,sector,Relative Return,차입부채 변화율,이익잉여금 변화율,영업이익 변화율,국제유가 변화율,매출액 변화율,금리 변화율,자본총계 변화율,총포괄손익 변화율,부채총계 변화율,Label,Code
12,Kyungbang,2021,Q3,유통,0.027146116431830798,-8.550418595268908e-13,-0.004551521759099897,-2.1640940446817374,-0.06736077481840197,0.03023290334764417,0.05306772908366497,-0.00012042230472375515,-0.06936825690163584,0.0044715346685804125,0.06116283320735383,000050
12,LG_International,2021,Q3,유통,-0.06817220877608432,1.7699876320867625e-12,-0.08843751143647371,3.1878867644879967,-0.06736077481840197,-0.02226815543737093,0.05306772908366497,-0.11437007155297918,-0.06936606538853751,0.014763070150189517,0.1948721745138683,001120
12,SK_Networks,2021,Q3,유통,0.01497654841119895,-1.2247970588147045e-12,-0.005750301700791605,0.9926448663154755,-0.06736077481840197,-0.15184690408697454,0.05306772908366497,-0.0027193420074183017,-0.07008889598141232,-0.025893383050674235,-0.05553313287979188,001740
12,Shinsegae,2021,Q3,유통,-0.041779869087075074,1.8072514027015993e-12,-0.015586028796034324,-0.16402011980845477,-0.06736077481840197,0.01697021823507061,0.05306772908366497,-0.005780299732084826,-0.06912028286355065,-0.00434483280211273,0.012084107279403858,004170
12,GS_Retail,2021,Q3,유통,-0.04191453038604534,3.086262951053076e-11,-0.354943043572566,-1.1605705402904039,-0.06736077481840197,-0.19872279231678558,0.05306772908366497,-0.7337736445441876,-0.07006259125286585,-0.08307129279308612,-0.06934918207067915,007070
12,Hotel_Shilla,2021,Q3,유통,0.05617209045780482,5.767425923871654e-13,-0.013204217422664533,0.5898003243405328,-0.06736077481840197,-0.02031112095617793,0.05306772908366497,-0.007099986436121641,-0.06935847240556425,-0.03347178774591053,-0.025897056255362497,008770
12,Hanssem,2021,Q3,유통,-0.18005891258170884,-0.0693690684049113,-0.02066935554249505,0.30488103312717474,-0.06736077481840197,0.09436883697431264,0.05306772908366497,-0.02489222690742654,-0.0693690684049113,0.09234749815322485,0.22875495839665216,009240
12,Lotte_Shopping,2021,Q3,유통,-0.13208061301402216,2.9940917148878756e-10,-0.045328992854744676,-2.639419385276531,-0.06736077481840197,-0.033805866906024606,0.05306772908366497,-0.04209916255046964,-0.05943554567192044,0.0209070931589439,-0.02665629701460326,023530
13,Samsung_C&T,2021,Q3,유통,0.03960066188637625,4.085772803166293e-12,-0.10205053977757372,2.2364938679279147,-0.06736077481840197,0.015951185271085966,0.05306772908366497,0.03907196358474063,0.07650595695342699,0.037848885624690576,-0.006013949166373059,028260
12,Daewoo_International,2021,Q3,유통,0.09821794583699356,-7.738564779273327e-13,-0.02004879327919995,0.10188579789051111,-0.06736077481840197,-0.057357850755791695,0.05306772908366497,-0.012323753013925076,-0.06961303779754946,-0.14235701051701777,0.10291909213525398,047050
12,Hyundai_Department_Store,2021,Q3,유통,-0.09090318849866225,-2.785836709391646e-13,-0.008448507617938583,0.23258759715710686,-0.06736077481840197,0.08803285196142918,0.05306772908366497,-0.006763211951509973,-0.06914376668038202,0.0069062971444942,8.545856010426511e-05,069960
12,Youngone_Corporation,2021,Q3,유통,0.06598857120627549,1.4385428869857882e-12,-0.08753130872629655,-0.8229671652923132,-0.06736077481840197,-0.5073331494801827,0.05306772908366497,-0.06851983060144673,-0.0693849149021799,-0.213805967148343,0.08138823267592418,111770
12,Emart,2021,Q3,유통,-0.11945473169962958,-6.500000627525094e-12,-0.037868123993603175,-16.962970292297157,-0.06736077481840197,-0.1165348147419949,0.05306772908366497,-0.009484873722755083,-0.06909010609546828,-0.13211156033622995,0.1140228155395093,139480
