,name,year,quarter,sector,Relative Return,차입부채 변화율,이익잉여금 변화율,영업이익 변화율,국제유가 변화율,매출액 변화율,금리 변화율,자본총계 변화율,총포괄손익 변화율,부채총계 변화율,Label,Code
20,Kyungbang,2019,Q3,유통,0.03792202610225473,4.7618102594448264e-15,-0.008618372036872213,0.1379644919655878,0.10146539633409102,0.0908777024518671,0.21649484536082508,-0.006460939046047276,0.013883253045544386,-0.02179858450244332,-0.04506360504071451,000050
20,LG_International,2019,Q3,유통,0.10885862286752132,-1.7702268034080146e-12,-0.0017539506903083701,-1.3700259462132665,0.10146539633409102,0.01899672238980743,0.21649484536082508,-0.019040078484291456,0.013909925406779378,0.11487977938299831,-0.02296518349939603,001120
20,SK_Networks,2019,Q3,유통,-0.16036780288064356,-2.981162521898743e-13,-0.01000407559473504,-0.098168252504506,0.10146539633409102,-0.1442740943208447,0.21649484536082508,-0.0030681325112995594,0.015565027319882407,-0.017270121213974754,0.11394097911121738,001740
20,Shinsegae,2019,Q3,유통,-0.08736588033189321,3.3671777427927298e-12,-0.020949312449963564,-0.5496590964545185,0.10146539633409102,-0.048188087098858245,0.21649484536082508,-0.004411624469390363,0.013812067940886186,-0.0009326047656974534,-0.12612421110132058,004170
20,GS_Retail,2019,Q3,유통,0.013548091864827375,2.549622288883978e-13,-0.028858877104721348,-0.15263544883128333,0.10146539633409102,-0.03037393017945078,0.21649484536082508,-0.025750493604129288,0.013823959425993904,0.004824061684372216,0.06065589781609176,007070
20,Hotel_Shilla,2019,Q3,유통,0.024321192334667438,1.40708809431273e-13,-0.04846075992352228,0.2280851785509398,0.10146539633409102,-0.10826098675874118,0.21649484536082508,-0.03347051029488157,0.013876115851980897,0.013615604659653835,-0.10856848226910334,008770
20,Hanssem,2019,Q3,유통,-0.20344139595423663,0.013889370650751687,-0.012036434779854721,0.00502005791983251,0.10146539633409102,0.02560981732931722,0.21649484536082508,-0.014015320316383084,0.013889370650751465,0.15760758926298257,-0.16428567650159193,009240
20,Lotte_Shopping,2019,Q3,유통,-0.09250608713160387,5.059863780437394e-14,-0.0008959956194274366,6.182209783408153,0.10146539633409102,-0.017175055605221035,0.21649484536082508,-0.0007309263400527843,0.012939818597075492,0.0037502125345892923,-0.1796353284669271,023530
21,Samsung_C&T,2019,Q3,유통,-0.10649888110474505,-2.845627819168864e-13,-0.022959185589199738,0.5926909521771802,0.10146539633409102,0.08315571408537681,0.21649484536082508,-0.0012514257553146724,0.029270220818754633,0.07115981856605946,-0.04982550980261927,028260
20,Daewoo_International,2019,Q3,유통,0.028408225560189345,-1.1735737763788097e-12,-0.00888639239653588,0.20178208361533256,0.10146539633409102,0.09938590837780936,0.21649484536082508,-0.005332265794047331,0.014062133334681315,0.032972679355273815,0.0512526573132837,047050
20,Hyundai_Department_Store,2019,Q3,유통,-0.1779195580561611,2.467575767047359e-14,-0.012521817163289928,-0.008851313665545701,0.10146539633409102,0.040016118471109974,0.21649484536082508,-0.004851710836142331,0.013782489661749775,-0.055968675150096736,-0.03856541009486613,069960
20,Youngone_Corporation,2019,Q3,유통,0.14568816259339235,-7.701971769602478e-14,-0.07572821422241116,-0.13312286527287243,0.10146539633409102,-0.08034912395059335,0.21649484536082508,-0.1468312646140073,0.01385298337410723,-0.02783570470868235,-0.03892325416352153,111770
20,Emart,2019,Q3,유통,-0.1851372363457292,-1.2045519297655248e-11,-0.03551516543305211,18.64681300311013,0.10146539633409102,-0.13957040365390916,0.21649484536082508,0.010076248539117816,0.013617051484357545,-0.007116443131266692,-0.1769784986577358,139480
