,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,F_총포괄손익 변화율,F_파생상품자산 변화율,F_파생상품관련손익 변화율,F_파생상품부채 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,K_전체 주주 수 변화율,K_보유 주식 수 변화율,K_전체 주식 수 변화율,K_접수일자 변화율,K_특정 증권 등 소유 수 변화율,K_특정 증권 등 소유 증감 수 변화율,K_1인평균급여 변화율,K_기초 소유 주식 수 변화율,K_기초 소유주식 지분율 변화율,K_기말 소유주식 수 변화율,K_기말 소유주식 지분율 변화율,K_발행할 주식 총수 변화율,K_현재까지 발행한 주식 총수 변화율,K_현재까지 감소한 주식의 총수 변화율,K_주식 수 감소 변화율,K_이익 소각 변화율,K_상환주식의 상환 변화율,K_기타 변화율,K_발행주식의 총수 변화율,K_자기주식수 변화율,K_유통주식수 변화율,K_증자주식수 변화율,K_주식액면가액 변화율,K_발행금액 변화율,Relative Return,Label,Code,F_영업비용 변화율,F_차입부채 변화율
10,4170,Shinsegae,유통,2022,Q1,-0.7636107062911068,-0.006640946540753312,-0.05381461622432737,-0.1008622114029798,-0.07504647300818412,-0.08832929807252698,-0.02250658414895268,-0.01747155712298909,0.07610828996745334,0.10695781916381397,11.806311843572821,60.24385271973713,60.24385271973713,-0.0,-0.03865063177445571,,,,-0.09364288108448604,-0.018637728474920623,-0.004832000385876389,-0.14767324592997877,-0.03864674909181387,0.09183673469387776,-0.2602194672474454,-0.0,-0.0,-0.0,0.0,-0.03865063177445549,-0.03865063177445549,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.015314983633494081,0.09528060117926389,004170,,
11,4170,Shinsegae,유통,2021,Q4,-0.48974783782901055,0.016291819960941423,-0.004982286500174515,0.05579040324582807,-0.11031198864558878,-0.018155194408738362,-0.00015214855143241834,0.008524967369750946,-0.2203817263980099,-0.7698469952477791,1.2552399050088114,1.0351655639754032,1.0351655639754032,-0.0,-0.08186416183117995,,,,-0.4025512712822732,-0.020007078311950588,-0.015938933266124167,-0.16812521036687933,-0.08222487497304898,-0.02083333333333348,-0.08325393584683072,-0.7519079488082658,-0.03244579833629291,-0.0,0.0,-0.08186416183118017,-0.08186416183117995,-0.1428571428571428,-0.3576023053085813,-0.35805109922757006,-0.33333333333333326,-0.33333333333333326,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.012084107279403858,-0.015314983633494081,004170,,
12,4170,Shinsegae,유통,2021,Q3,0.33913329647586987,-0.028561821303183743,-0.005053059434201312,-0.0850855962049224,0.0808889701690978,-0.00434483280211273,-0.015586028796034324,-0.005780299732084826,0.01697021823507061,-0.16402011980845477,-0.46082572855008275,-1.0502037647284004,-1.0502037647284004,-0.0,-0.06912028286355065,,,,-0.01761921683046319,-0.034507991437758845,-0.0003381422427111147,0.05306772908366497,-0.06937716438105035,0.1504424778761062,-0.06736077481840197,-0.0,-0.0,-0.0,0.0,-0.06912028286355065,-0.06912028286355065,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.041779869087075074,0.012084107279403858,004170,,
13,4170,Shinsegae,유통,2021,Q2,0.1488039297136785,-0.003388012697276732,0.007952596073486085,-0.13188186388639478,0.1491550947070105,0.02481221803397471,-0.00760064980188635,-0.009977262321085645,-0.0003613990590314309,0.2246371439035405,0.8112667729161568,0.8385558352206435,0.8385558352206435,-0.0,-0.06468886039893595,,,,-0.7421096287815034,-0.007129469356493168,-0.013438380398341998,-0.11734330484330613,-0.06502616415047213,0.11023622047244086,-0.131754905184698,-0.0,-0.0,-0.0,0.0,-0.06468886039893595,-0.06468886039893595,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.09798983141841876,-0.041779869087075074,004170,,
14,4170,Shinsegae,유통,2021,Q1,-0.19518303389586245,-0.01085159326433871,-0.022603736649659867,0.11126988522242376,-0.13445029482556148,-0.010800385834467852,-0.04458610215841685,-0.03546262337301931,0.02809971644897058,0.008885684708620056,28.36120349700014,8.901133951405864,8.901133951405864,-0.0,-0.07204675379694381,,,,-2.0127382750040668,0.003980375432345529,-0.015428372481669506,-0.17195325542571194,-0.07231825865355468,-0.016000000000000014,-0.3732219462632649,-0.0,-0.0,-0.0,0.0,-0.07204675379694381,-0.07204675379694381,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.130134782154425,0.09798983141841876,004170,,
15,4170,Shinsegae,유통,2020,Q4,-0.20889121547180522,0.018379053976537274,0.006470644131662984,-0.02038122776246931,0.06086199619253363,0.021663827623809806,0.007435051425184858,-0.010627534638731007,-0.12995697217382407,-1.1898609668170055,1.431622686278226,1.674388753526986,1.674388753526986,-0.0,-0.015235220520063653,,,,0.3780443147289393,0.058580425595368135,-0.015741758304966824,-0.13205764233403983,-0.015372275387599998,-0.04166666666666674,-0.030879044146171264,0.02149379344613367,-0.0475422734870663,-0.4261198155391228,0.0,-0.015235220520063653,-0.01523522052006343,0.022058823529411797,0.25,0.25,0.2363487032639231,0.23609625668449197,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.14012652994631813,-0.130134782154425,004170,,
16,4170,Shinsegae,유통,2020,Q3,0.062256874495302816,-0.02862129903459465,-0.02342441982603205,-0.14897221300863173,0.07168802978120814,-0.02311390005389491,-0.009363240279764096,-0.023774099575635033,-0.028220953226665513,-0.9696565362705825,0.8807474913753116,0.7983464418306071,0.7983464418306071,-0.0,-0.12072845614343786,,,,-29.267844017171594,0.026207921096291442,-0.022088428967425466,0.01328671328671327,-0.12128584005311471,0.032258064516129115,-0.464159945473134,-0.12072845614343763,-0.0,-0.12072845614343786,0.0,-0.12072845614343786,-0.12072845614343786,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.17258860621755853,-0.14012652994631813,004170,,
17,4170,Shinsegae,유통,2020,Q2,-0.032044155278109665,-0.04477643733519865,-0.04403987740013293,-0.08639386561344731,-0.22252781870467486,-0.16007414563663858,-0.04692362375769066,0.06165288889902476,-0.06866736725228195,0.3665550608275313,-0.7676740548198067,-1.030821861935797,-1.030821861935797,-0.0,0.14209667927755476,,,,0.9744470971009336,-0.021563322371475513,0.027401632238014395,0.0835291604358025,0.1430043137913488,-0.15887850467289732,0.41825270948982285,0.14209667927755476,-0.0,0.14209667927755487,0.0,0.14209667927755487,0.14209667927755487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.053694635679208375,-0.17258860621755853,004170,,
18,4170,Shinsegae,유통,2020,Q1,-0.023753091795296166,0.025849974170888856,0.02311180676594171,-0.0825386413175333,0.11140689431147222,0.03183148832531446,-0.017257477685203026,0.015031440700437049,0.229960408518451,0.7354584469761228,4.016694891761338,2.741945619587053,2.741945619587053,-0.0,-0.01778159256197931,,,,-2.326416414584117,-0.015754379708652122,0.012864053928269836,0.060040160642572116,-0.01797680704196325,-0.00943396226415083,0.20454187036744997,-0.01778159256197931,-0.0,-0.01778159256197931,0.0,-0.01778159256197931,-0.017781592561979087,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.041441789750314886,-0.053694635679208375,004170,,
19,4170,Shinsegae,유통,2019,Q4,-0.0875548094944476,0.01421870107439649,0.009099939132107049,-0.054374636318453184,0.046650490383044474,0.007638001813011663,0.018015205750405716,0.010450849109679639,-0.11626682663604226,-0.6861098987622807,1.279578688498432,1.6644284393078315,1.6644284393078315,-0.0,0.024325215272470224,,,,-5.380260221408914,0.015711916865137066,-0.010051895543270017,-0.191387559808615,0.024390380515078802,0.05357142857142849,-0.023897949297593923,0.024325215272470113,0.07574246261888129,0.024325215272470224,0.0,0.024325215272470224,0.024325215272470113,-0.030303030303030276,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.12612421110132058,0.041441789750314886,004170,,
20,4170,Shinsegae,유통,2019,Q3,-0.16035064663517917,0.004423978984251953,-0.002737762369957153,-0.05048354839196145,0.02791374876739161,-0.0009326047656974534,-0.020949312449963564,-0.004411624469390363,-0.048188087098858245,-0.5496590964545185,-2.1584071125012008,-2.341621684851112,-2.341621684851112,-0.0,0.013812067940886186,,,,0.9303677156060576,-0.023671710515372757,-0.0021492760114003584,0.21649484536082508,0.013886289168915433,0.05084745762711873,0.10146539633409102,0.013812067940886186,-0.0,0.013812067940886297,0.0,0.013812067940886186,0.013812067940886186,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.08736588033189321,-0.12612421110132058,004170,,
21,4170,Shinsegae,유통,2019,Q2,0.010607063940459738,0.007113905637118334,0.007266244444161907,0.005744096082074379,0.025315225172623967,0.018204257914002042,-0.004784134472840762,-0.0030962537718330907,0.02007641892820977,0.3878085964474761,0.9717235773281653,0.9738445623521533,0.9738445623521533,-0.0,-0.05845551627276557,,,,-0.17798441463015324,-0.03709163042178587,-0.013293335100796,0.10064059339177356,-0.05879535921869561,-0.017241379310344973,-0.09107698802174014,-0.05845551627276535,-0.0,-0.05845551627276557,0.0,-0.05845551627276557,-0.05845551627276557,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.26082200770136826,-0.08736588033189321,004170,,
22,4170,Shinsegae,유통,2019,Q1,0.3379020843352688,-0.2570033631987627,-0.20960518517979576,0.10154279319292625,-0.5207016299331118,-0.2149691020208282,-0.29663542278807364,-0.20456700401169758,0.1986740711899182,0.43287860295102965,-8.799798791256377,-9.175943828083321,-9.175943828083321,-0.0,0.0976037265557873,,,,0.6874179652905958,0.0016632023276192953,-0.0005796429835080996,0.09282764948769218,0.09882153156977846,-0.01754385964912264,0.06709658363690052,0.0976037265557873,-0.0,0.0976037265557873,0.0,0.0976037265557873,0.0976037265557873,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.16644601884320132,0.26082200770136826,004170,,
23,4170,Shinsegae,유통,2018,Q4,0.2499585366185274,0.015612798954362517,0.039522421467421576,0.1263704689666989,0.02319394019252341,0.07676689609075626,-0.022420620854745943,0.0016951144243785299,-0.08324718643237805,-1.0044228111027724,-1.3183753158100129,-1.2625166566534016,-1.2625166566534016,-0.0,0.008344963861944499,,,,-0.1528942253920036,-0.005036357567736793,-0.005684653689703056,0.10693799508331026,0.008256951594797224,0.08800000000000008,0.09983604378074207,0.008344963861944499,-0.0669167379269584,0.008344963861944499,0.0,0.008344963861944388,0.008344963861944499,-0.10924369747899165,-0.3331668274413777,-0.3333333333333335,-0.3333333333333335,-0.3333333333333335,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.09726273414113185,-0.16644601884320132,004170,,
24,4170,Shinsegae,유통,2018,Q3,-0.3212143945181729,-0.017949946554275842,-0.042360740808707,0.09765002232484732,-0.3665597577705553,-0.07847826023316906,-0.013962273236610478,-0.008072755345701399,-0.04430000063550499,-0.1190107357521506,0.20200059524179648,0.1740492455145951,0.1740492455145951,-0.0,-0.048568286509838465,,,,-0.0442397512820667,-0.03809438658420561,-0.005201307569219216,0.09246405552800974,-0.04862249558492171,-0.11607142857142883,-0.009709172259507959,-0.048568286509838465,-0.0,-0.04856828650983824,0.0,-0.04856828650983824,-0.048568286509838465,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1399388530790085,-0.09726273414113185,004170,,
25,4170,Shinsegae,유통,2018,Q2,0.16258291383351486,-0.006300942996849024,0.009773694572517089,0.0035668996969234756,0.022404015949596512,0.010798833517188466,-0.015073819671855393,0.008798516088058705,0.028143319006054157,0.29116602909308187,0.32408726341334815,0.3807988299036227,0.3807988299036227,-0.0,-0.02252577663206723,,,,-0.3971853095173552,-0.007779076758894776,-0.007847684343889938,0.0044422507403751865,-0.0226310282981268,-0.009009009009008917,-0.11515816784752042,-0.02252577663206723,-0.0,-0.02252577663206723,0.0,-0.02252577663206723,-0.02252577663206723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.22979087774750762,0.1399388530790085,004170,,
26,4170,Shinsegae,유통,2018,Q1,0.0453905470016257,-0.01805235717273712,-0.011652918016022973,0.09076078916160069,-0.2718172032765931,-0.020986434456040426,-0.01910388317820999,-0.0029312835415247207,0.048723297888079276,0.35544524361101115,-0.461364931327803,-0.519525766981421,-0.519525766981421,-0.0,-0.024255334894701663,,,,0.2528409114579355,0.030034823661886145,-0.014530287258507357,-0.08530869157626775,-0.024297858795447214,-0.01834862385321112,-0.08575762500677153,-0.024255334894701885,-0.0,-0.024255334894701885,0.0,-0.024255334894701885,-0.024255334894701663,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.523788891631633,0.22979087774750762,004170,,
27,4170,Shinsegae,유통,2017,Q4,-0.11426311067978667,-0.00916166567068144,-0.01885542776255389,-0.021197740751466077,0.0035230687503451374,-0.013448973295492772,-0.01734993002791274,-0.02395984507793858,-0.10877857887056641,-1.3160088780298285,-0.36618746985335293,-0.5743753373225002,-0.5743753373225002,-0.0,0.08058325399320043,,,,0.3500195788744318,0.023583906836809665,0.002275605061653474,-0.094065934065934,0.08093468978807206,0.0267857142857143,-0.18077144502014986,0.08058325399320054,-0.1880643399473052,0.08058325399320054,0.0,0.08058325399320054,0.08058325399320054,-0.09174311926605494,-0.25,-0.25,-0.24984390072629137,-0.25,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.16790815584415578,0.523788891631633,004170,,
28,4170,Shinsegae,유통,2017,Q3,-0.2534909754041179,-0.004921443645844237,-0.023643743160996156,-0.21182616488122274,0.19525831081337675,-0.04597474997650597,-0.012156802881854833,-0.003418085535240145,-0.009131393514593134,-0.09518719679930876,0.49080951586684685,0.5537946088225005,0.5537946088225005,-0.18198804164937732,-0.03419011179015685,,,,-0.15372330132051748,-0.0010197755396517127,-0.013797360660917635,-0.03346456692913535,-0.03424542911228312,-0.018181818181818077,-0.04912421985101645,-0.034190111790157074,-0.0,-0.034190111790157074,0.0,-0.03419011179015685,-0.034190111790157074,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.09411446237670036,-0.16790815584415578,004170,,
29,4170,Shinsegae,유통,2017,Q2,-0.04277873412330835,0.007283396869530834,0.00368070597769532,0.16123142699290594,-0.25477757510874643,0.030242785034165887,-0.01917972658604339,-0.021664851338318636,0.03537198614599246,0.3047035146925048,-1.0270460960472776,-0.9167750240436843,-0.9167750240436843,-0.04051680165021354,-0.04051680165021332,,,,0.1259798444991046,0.018329085656645816,-0.007378041034466598,-0.01678214010777368,-0.04069603451398307,0.00900900900900925,0.07470193740685538,-0.04051680165021332,-0.0,-0.04051680165021332,0.0,-0.04051680165021354,-0.04051680165021332,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.006521231561706586,0.09411446237670036,004170,,
30,4170,Shinsegae,유통,2017,Q1,-0.002818129898157551,0.005434210298282283,0.0048448737162398725,-0.2242645193052435,0.3019500171029247,0.010583271967582242,-0.008006385156531293,-0.0006931157988876446,0.12116489481787451,0.34769812451710147,0.6986569297765234,0.6810552885036252,0.6810552885036252,-0.05723519440781999,-0.05723519440781999,,,,-0.5158067335463936,0.005897475606975844,-0.011192800453106333,-0.13548951048950886,-0.057487026215818915,-0.0277777777777779,-0.09135267010029824,-0.05723519440781999,-0.0,-0.05723519440781999,0.0,-0.05723519440781999,-0.05723519440781999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.04540496889623086,0.006521231561706586,004170,,
31,4170,Shinsegae,유통,2016,Q4,-0.4497939742935779,0.014613224176605932,-0.008456157337284997,0.09772232946764903,-0.10323564821340336,0.017881608916768488,-0.04401119107425977,-0.03524916244197818,-0.15727880101825753,-1.1679847036643163,-11.469015793549099,-11.95324619714831,-11.95324619714831,-0.08827508297145181,-0.08827508297145159,,,,-0.9720054193181309,-0.034143632958706815,-0.00772594542518501,-0.3210161662817601,-0.08866217088941863,0.06896551724137923,-0.07425742574257432,-0.08827508297145159,0.1001132324204963,-0.08827508297145181,0.0,-0.08827508297145159,-0.08827508297145159,-0.028301886792452935,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00011398609369650536,1.016631274719515e-07,-0.0,0.0,0.0,-0.11316671223651766,-0.04540496889623086,004170,,
32,4170,Shinsegae,유통,2016,Q3,-0.148152330141484,-0.011268637063867715,-0.017293336850316532,-0.17009981192290358,0.13606074973404647,-0.025688642912447213,-0.003637208702490513,-0.008892772068463728,-0.05478681662381102,0.00011125893290109268,0.7167419986917902,0.7324555057687289,0.7324555057687289,0.05034595395335384,0.05034595395335362,,,,0.1224419591674838,0.036025820210948356,-0.003894683630669471,0.16954353663214605,0.05062240034318399,-0.08411214953271018,-0.005784579336604034,0.05034595395335373,-0.0,0.05034595395335373,0.0,0.05034595395335362,0.05034595395335362,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.03821349786708113,-0.11316671223651766,004170,,
33,4170,Shinsegae,유통,2016,Q2,-0.036319295288014475,-0.013531187499378206,-0.014513062088301387,-0.22574065583584857,0.10622283625032469,-0.04301369932367627,-0.011508475693397191,0.012487881610064977,-0.02263876170346668,0.16893028106451435,0.36265311638384,0.3745879762099942,0.3745879762099942,-0.008503002460042097,-0.008503002460041875,,,,0.027027232119385514,0.03230381641886115,-0.012538958150480006,0.08606485539000996,-0.008471446426447704,0.044642857142857095,-0.3509743792660007,-0.008503002460041875,-0.0,-0.008503002460041875,0.0,-0.008503002460041875,-0.008503002460041875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1370624115658976,-0.03821349786708113,004170,,
34,4170,Shinsegae,유통,2016,Q1,-0.06918878179088805,-0.04256060138302975,-0.04368056121712338,0.026817094506928374,-0.16808417157541,-0.07160373879036475,-0.015745885331666543,-0.018536716828932542,0.7457085105767045,0.7599364525330156,0.9028631274526842,0.8984110501721175,0.8984110501721175,0.02413933504949528,0.02413933504949506,,,,0.03306613361493349,-0.038799175276764686,-0.0038272110826311767,0.1254024221983725,0.02437748355156011,-0.05660377358490565,0.22660852268380383,0.02413933504949517,-0.0,0.02413933504949517,0.0,0.02413933504949506,0.02413933504949506,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.1370624115658976,004170,,
0,7070,GS_Retail,유통,2024,Q3,0.03495849583307731,0.006750472003008601,0.014573674726514052,0.048572254360067735,-0.005346152284403827,0.02223739752128373,0.0210034291048935,0.007075906870640747,-0.0407356425778278,0.05643250591997173,1.3972923276234739,1.7720218560978065,1.7720218560978065,-0.0,1.5410165583434658,,,,0.2377021247854798,0.011538677997511404,-0.0009958598205548341,0.11983510689291532,0.0051857654838392,0.09523809523809512,0.05674568795778523,-0.0,-0.0,-0.0,0.0,-0.6087551299589602,0.40769020998091077,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.005226286568786112,0.005226286568786112,007070,,
1,7070,GS_Retail,유통,2024,Q2,-0.5399184589652644,0.10705575293836456,-0.01071267563854672,-0.0993994333310837,0.07251810946669845,-0.008130028288675817,-0.01859405112564061,-0.013252234777634042,-0.08999443236600513,-0.4834462811948519,0.10495280635126569,0.14547585117665685,0.14547585117665685,-0.0,5.9846455336964866e-05,,,,0.110334699467731,-0.030762850791552276,0.0022763832415567675,-0.02546205269366908,-0.05808429975732232,3.3306690738754696e-16,-0.01979840167061564,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.17224029578101666,0.005226286568786112,007070,,
2,7070,GS_Retail,유통,2024,Q1,0.1410051440150678,-0.019242283440360053,0.014232435344468719,0.09306220538413001,-0.0359293884146521,0.028865037514410607,-0.003553837406037985,-0.0005924872658911173,0.018513281767889245,0.4128892770916551,1.6613328423575715,1.3468910102049956,1.3468910102049956,-0.0,1.708953234493103,,,,0.11265192787422551,-0.006272868624748851,-0.013001130867663191,0.12136131985833976,-0.023680694141577696,0.011764705882352788,0.008599753155233536,-0.0,-0.0,-0.0,0.0,-0.12659621312197267,0.1926464112725672,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.12882320206000414,-0.17224029578101666,007070,,
3,7070,GS_Retail,유통,2023,Q4,-0.1924847078185501,0.04754476171686739,0.005738810929621141,-0.05431920869066276,0.00974976050994536,-0.021429088355853443,0.06467467324866583,0.03182862270464992,0.07285181897473314,-0.011585318267741895,2.3555001364564374,3.770145475492351,3.770145475492351,-0.0,2.211282929689144,,,,-0.10965773361610065,-0.0065457565880464585,-0.004550077278224318,-0.00757180156657955,-0.05902989272759007,-0.0625,0.03388722209400741,0.06018920745245682,0.009244215394830113,-0.0,0.0,-0.0,-0.0,-0.07597765363128506,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.49577701537926877,-0.012313864671690933,-0.0,-0.0,0.0,0.06813972305217961,-0.12882320206000414,007070,,
4,7070,GS_Retail,유통,2023,Q3,-0.001457864105977258,-0.008357404476413643,-0.007148882106909893,-0.09416722889511009,0.07722410995713103,0.0010777409838197416,-0.02509165483471998,-0.015177611647266831,-0.047659965535571835,-0.17123125898422997,-0.5491216911370826,-0.4203060610523013,-0.4203060610523013,-0.0,-7.093526258116649,,,,0.028955398190522508,0.0021566395604083466,-0.007533279773421997,-0.11207897793263655,-0.001535787938867772,-0.03896103896103886,-0.106533304958502,-0.0,-0.0,-0.0,0.0,0.9997470304723971,0.9994933675996198,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.23505683077570483,0.06813972305217961,007070,,
5,7070,GS_Retail,유통,2023,Q2,-0.08445186284884021,-0.004707694482212199,-0.01781740373974605,0.021376011216239332,-0.06604524436479697,-0.02535090260933459,-0.01584030224582955,-0.01057110368530112,-0.09265843145563024,-1.202788089571043,-0.002190694192010234,-0.024738780842916697,-0.024738780842916697,-0.0,-0.03576040247919332,,,,0.3075171004307199,-0.031973087460080984,-0.005514657406169521,-0.0022310602386272915,-0.03581912791841346,0.04938271604938271,0.03519218134034163,-0.0,-0.0,-0.0,0.0,-8.892369240512892,-8.8869096647518,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.10294708057823303,-0.23505683077570483,007070,,
6,7070,GS_Retail,유통,2023,Q1,-0.08673265922244622,-0.0009926243329703155,-0.014146562216175163,-0.06568664360155485,0.0006692316528784659,-0.0291605431764137,-0.00014406226849228432,-0.00011257084080518176,0.052470360952762696,0.5175809729751171,1.3693322022774117,1.3756008559825461,1.3756008559825461,-0.0,0.06473929922544819,,,,0.11353477832962133,0.06294645789640896,-0.004395562960080701,0.12061758935426237,0.06497623491867566,0.05813953488372092,0.08337411073888668,-0.0,-0.0,-0.0,0.0,0.06473929922544819,0.06473929922544819,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.08266855207116929,-0.10294708057823303,007070,,
7,7070,GS_Retail,유통,2022,Q4,-0.2310013017810948,0.029509213403292378,-0.0030567849256519786,-0.0661477977182443,0.015954727869326835,-0.019333175443824846,0.0291979241815018,0.011694120070694147,0.03875415593334941,0.05259671956832601,2.6372518329084444,2.8476453429571014,2.8476453429571014,-0.0,0.08391624417161692,,,,0.11456608043309557,-0.01431559495807777,0.004520310424048435,-0.11445954938682568,0.08414558489005308,-0.023809523809523725,0.12070563315019511,0.13116046566242834,0.01198228647585553,-0.0,0.0,0.08391624417161692,0.08391624417161692,-0.01473922902494329,-0.7957917558763905,-0.3203101246579507,-0.5,-0.5,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.07706695553964116,0.08266855207116929,007070,,
8,7070,GS_Retail,유통,2022,Q3,0.12150049932829676,-0.005731501211357237,0.012153276193484053,0.01978740812744728,0.05422085437093971,0.03972224258820167,-0.022036029698694115,-0.014235733121930938,-0.043534482937262364,-0.33911879299977143,0.019946426816362495,0.11097174984465863,0.11097174984465863,-0.0,-0.027689716982460366,,,,-0.09093510066157107,-0.06411636151380273,-0.003895125891120621,-0.0359464250541639,-0.02779144307122383,0.023255813953488302,0.11299650647329962,-0.0,-0.0,-0.0,0.0,-0.027689716982460366,-0.027689716982460588,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.06558547235622994,0.07706695553964116,007070,,
