,name,year,quarter,sector,Relative Return,차입부채 변화율,이익잉여금 변화율,영업이익 변화율,국제유가 변화율,매출액 변화율,금리 변화율,자본총계 변화율,총포괄손익 변화율,부채총계 변화율,Label,Code
16,Kyungbang,2020,Q3,유통,0.359479460513127,-6.346578186629001e-13,-0.00806143020514516,-0.09721296418656289,-0.464159945473134,0.05778168170676801,0.01328671328671327,-0.008245139540944635,-0.12126034728845081,0.10660613034053867,-0.22114050170631516,000050
16,LG_International,2020,Q3,유통,0.5573098758526644,6.965595594726646e-12,-0.021173076396086232,-0.34724321068883945,-0.464159945473134,-0.3070542905212357,0.01328671328671327,0.0007779731099530895,-0.12114711654075072,0.08811056222111047,-0.10265671276798077,001120
16,SK_Networks,2020,Q3,유통,-0.14601170130410351,-2.1212251070647136e-12,0.01705903838491163,0.5008073196986007,-0.464159945473134,-0.05408242597628066,0.01328671328671327,0.006661075497894298,-0.1246580604736851,-0.01554281735861518,-0.09409174832066339,001740
16,Shinsegae,2020,Q3,유통,-0.17258860621755853,-1.5002467240783161e-12,-0.009363240279764096,-0.9696565362705825,-0.464159945473134,-0.028220953226665513,0.01328671328671327,-0.023774099575635033,-0.12072845614343786,-0.02311390005389491,-0.14012652994631813,004170
16,GS_Retail,2020,Q3,유통,-0.01612572554386099,1.6983678638372072e-13,-0.030355258045368094,-0.04464779457532586,-0.464159945473134,-0.06128508792696774,0.01328671328671327,-0.027356576121869702,-0.1210299704734048,-0.09377190364294008,-0.17770045536491486,007070
16,Hotel_Shilla,2020,Q3,유통,-0.17420772855310077,3.66698315719495e-13,0.047424447512625645,0.42299448947162355,-0.464159945473134,-0.5912288325204258,0.01328671328671327,0.03133255973860416,-0.12121721168853417,-0.014356305320813334,-0.028705663816931834,008770
16,Hanssem,2020,Q3,유통,0.5179272314709278,-0.12127521142743825,-0.028167098616134867,0.12597599618708488,-0.464159945473134,0.03671664971083577,0.01328671328671327,-0.034237960426493075,-0.12127521142743825,-0.031185755849916008,0.1038266807959497,009240
16,Lotte_Shopping,2020,Q3,유통,-0.13437524207232543,-1.10535509990659e-12,-0.019574676436266536,1.689560691019217,-0.464159945473134,-0.06528038463471142,0.01328671328671327,-0.007925562356887905,-0.09814935856862372,-0.024738256267222702,-0.11788604864949057,023530
17,Samsung_C&T,2020,Q3,유통,0.12389099383417712,1.3423145052655e-12,-0.021604870423230116,0.02284417242272263,-0.464159945473134,-0.016285871064323,0.01328671328671327,-0.08562109066768597,-0.03890363103766692,-0.003533388469128873,-0.1917537745045275,028260
16,Daewoo_International,2020,Q3,유통,0.04974525191966386,-2.9485152837909513e-13,-0.03387815916192349,0.29073328499659257,-0.464159945473134,0.037673793221622676,0.01328671328671327,-0.020757607005646772,-0.12004165216193718,0.059873109694445814,-0.135898471009739,047050
16,Hyundai_Department_Store,2020,Q3,유통,-0.22174201945947603,1.4361838265203002e-12,-0.0073226998728372905,-1.6715995401047326,-0.464159945473134,-0.02147977144093982,0.01328671328671327,-0.006027227995129225,-0.12079125817559211,0.007016253859259747,-0.10358614361832552,069960
16,Youngone_Corporation,2020,Q3,유통,-0.03331906648504354,-2.7353053849557013e-13,-0.046460487334438305,-0.6924452523052831,-0.464159945473134,-0.61119668862503,0.01328671328671327,-0.056330970441959005,-0.12126134213056838,-0.007715567343956176,-0.004632683751810307,111770
16,Emart,2020,Q3,유통,-0.1957904623660504,2.024970348166073e-12,-0.030381552933808953,10.36849132572529,-0.464159945473134,-0.19230718453012696,0.01328671328671327,-0.028045473054863823,-0.11947056320624538,-0.09931698524589927,0.2418643322247623,139480
