,name,year,quarter,sector,Relative Return,차입부채 변화율,이익잉여금 변화율,영업이익 변화율,국제유가 변화율,매출액 변화율,금리 변화율,자본총계 변화율,총포괄손익 변화율,부채총계 변화율,Label,Code
5,Kyungbang,2023,Q2,유통,-0.11688493113784645,-1.1721828379119563e-12,-0.0007611477217361884,0.8279178342813958,0.03519218134034163,-0.008348423511236103,-0.0022310602386272915,-0.0007798103137797163,-0.035814755449465,0.01240526307732226,-0.11759751036169562,000050
5,LG_International,2023,Q2,유통,-0.2504801314391728,-5.372024608203359e-13,-0.020160058961229188,1.2518149656218385,0.03519218134034163,0.1898611060247668,-0.0022310602386272915,-0.014214181004842397,-0.035779545991539985,0.027298375032483557,0.18677654695353818,001120
5,SK_Networks,2023,Q2,유통,0.06915845348119948,2.4764645340324463e-13,0.09712596432614917,-0.06853485286082273,0.03519218134034163,0.17272128299057077,-0.0022310602386272915,0.02354779821506814,-0.037255588691130326,0.04165453853872003,0.08570103251499477,001740
5,Shinsegae,2023,Q2,유통,-0.1131837155940008,-1.2927373369675427e-12,-0.003485733921494427,0.23022531949785385,0.03519218134034163,-0.016205326015438226,-0.0022310602386272915,0.006349700549203585,-0.03570267412023287,-0.010864867491402475,-0.2211650484880573,004170
5,GS_Retail,2023,Q2,유통,-0.10294708057823303,-3.95237135055261e-13,-0.01584030224582955,-1.202788089571043,0.03519218134034163,-0.09265843145563024,-0.0022310602386272915,-0.01057110368530112,-0.03576040247919332,-0.02535090260933459,-0.23505683077570483,007070
5,Hotel_Shilla,2023,Q2,유통,-0.10067922867337442,-2.599877732946626e-13,-0.17222457747128606,-1.0442840694581137,0.03519218134034163,-0.03265339307985826,-0.0022310602386272915,-0.0774165336808974,-0.03576445317660948,0.15309192332964439,-0.14508858859257898,008770
5,Hanssem,2023,Q2,유통,0.05082874739841023,-0.035816665642228296,0.008069796463504031,0.9232043441000675,0.03519218134034163,-0.09304672280530712,-0.0022310602386272915,0.010851953011042137,1.3389834782313441,-0.00149191084456346,-0.1807020855250943,009240
5,Lotte_Shopping,2023,Q2,유통,-0.19747135962267043,2.5705369269538994e-14,-0.008824783170085393,0.7444949243227048,0.03519218134034163,-0.0017218549426043506,-0.0022310602386272915,-0.008033764769694862,-0.026111782652147086,0.06594674006066881,-0.2101357030646802,023530
6,Samsung_C&T,2023,Q2,유통,-0.15447557253843136,-2.31566936687762e-13,-0.05496766518298646,-0.17429005639127948,0.03519218134034163,-0.0327356137224859,-0.0022310602386272915,-0.09409629938997166,-0.05888979591015242,0.033985815959921784,-0.06880744596871724,028260
5,Daewoo_International,2023,Q2,유통,-0.10834262736618488,1.2925252739059951e-12,-0.12231342365616005,-0.5064764862363056,0.03519218134034163,-0.0832045726322228,-0.0022310602386272915,-0.0537811647510551,-0.035449867616659025,0.05236058829961199,0.7059462661232573,047050
5,Hyundai_Department_Store,2023,Q2,유통,-0.17390382307966484,-1.1016933704922066e-12,-0.0034660215360950986,0.3280153922229587,0.03519218134034163,-0.04149364106321385,-0.0022310602386272915,-0.0021611321425916152,-0.035717784872030256,-0.009452508242919766,-0.1444223780296647,069960
5,Youngone_Corporation,2023,Q2,유통,-0.12714276936121505,-6.219061117297952e-13,-0.05445557878880214,-0.4427666155137431,0.03519218134034163,-0.37964371624577664,-0.0022310602386272915,-0.003407640171934956,-0.03581854347970381,-0.09025994421389427,0.3672223394475234,111770
5,Emart,2023,Q2,유통,-0.026283006769978925,-2.2051592451102775e-12,0.015734289894140385,1.401411245979555,0.03519218134034163,0.04659234319322281,-0.0022310602386272915,0.004423105082132839,-0.03467867951061554,0.0340771650327385,-0.3188589853360584,139480
