,0
K_전체 주식 수 변화율,0.17781041408291134
K_특정 증권 등 소유 수 변화율,0.15607539808982385
K_특정 증권 등 소유 증감 수 변화율,0.1556704755625666
K_특정 증권 등 소유 증감 비율 변화율,0.11224982735373873
K_특정 증권 등 소유 비율 변화율,0.11109133238043398
