,name,year,quarter,sector,Relative Return,차입부채 변화율,이익잉여금 변화율,영업이익 변화율,국제유가 변화율,매출액 변화율,금리 변화율,자본총계 변화율,총포괄손익 변화율,부채총계 변화율,Label,Code
34,Kyungbang,2016,Q1,유통,0.0,-6.965541588289205e-13,-0.0024326694381291425,0.7752497690179316,0.22660852268380383,0.7480458638794822,0.1254024221983725,-0.0023847286855336325,0.024374235798636845,0.004177610562362322,0.020586711241119927,000050
34,LG_International,2016,Q1,유통,0.0,-1.1349639542615658e-12,0.04352084646316767,0.9249025401078639,0.22660852268380383,0.7926734536483475,0.1254024221983725,0.028466438488547796,0.024479203810868988,0.036440676067338584,0.047661786316195,001120
34,SK_Networks,2016,Q1,유통,0.0,-8.344559935220131e-13,0.01804475563673391,0.8761391398106778,0.22660852268380383,0.7687629785277661,0.1254024221983725,0.007636741224183341,-0.003897173484672445,0.009707078709557004,0.13411121214856095,001740
34,Shinsegae,2016,Q1,유통,0.0,-9.864360445550446e-13,-0.015745885331666543,0.7599364525330156,0.22660852268380383,0.7457085105767045,0.1254024221983725,-0.018536716828932542,0.02413933504949506,-0.07160373879036475,-0.1370624115658976,004170
34,GS_Retail,2016,Q1,유통,0.0,-8.697762868573343e-13,0.02467984683231228,0.8760426314515606,0.22660852268380383,0.7418784828872695,0.1254024221983725,0.02405675437638255,0.02467984683231217,-0.07381166975929254,-0.1574935372703996,007070
34,Hotel_Shilla,2016,Q1,유통,0.0,-5.862305114230016e-13,0.02443532548228755,0.7964848159809251,0.22660852268380383,0.7297264474366855,0.1254024221983725,0.08044444099422998,0.02443532548228755,-0.03030090312201672,-0.1726575046971834,008770
34,Hanssem,2016,Q1,유통,0.0,0.024393609863147536,-0.013263236301712666,0.7887753673998512,0.22660852268380383,0.74429906583132,0.1254024221983725,-0.012944259835946381,0.024393609863147647,-0.066701531017201,-0.05355707960855328,009240
34,Lotte_Shopping,2016,Q1,유통,0.0,-1.4206188188479108e-12,-0.004020232966379211,0.7345942197985315,0.22660852268380383,0.7521029953373175,0.1254024221983725,-0.0026493396671041225,0.028429528212289612,0.022316103286846634,0.06389328584561933,023530
35,Samsung_C&T,2016,Q1,유통,0.0,-1.746261307079265e-12,0.06820650878901902,-0.9425742536590671,0.22660852268380383,0.48681959691928267,0.1254024221983725,0.04629851987923983,0.039711247069684985,0.023870438508217906,-0.00961969445283025,028260
34,Daewoo_International,2016,Q1,유통,0.0,6.888412325724065e-13,-0.02881483375599303,0.6962573907777961,0.22660852268380383,0.778136475103941,0.1254024221983725,-0.016995098348386417,0.027300039569405854,0.012559790901374823,0.29368762867231263,047050
34,Hyundai_Department_Store,2016,Q1,유통,0.0,-5.92547813545752e-13,-0.02129550375449929,0.7190913395301759,0.22660852268380383,0.7174543110320156,0.1254024221983725,-0.014469240470718514,0.024282031468504606,-0.005294564216379083,0.05526387659545064,069960
34,Youngone_Corporation,2016,Q1,유통,0.0,-5.877098094484546e-13,-0.015385468802624258,0.7811085676057411,0.22660852268380383,0.783688899215457,0.1254024221983725,0.016422657694395104,0.024393635072869513,0.10237028431713979,0.11646304893434228,111770
34,Emart,2016,Q1,유통,0.0,-6.268169290099669e-13,-0.06577428145888886,0.7003241537435848,0.22660852268380383,0.7385875440750628,0.1254024221983725,-0.024597328057033963,0.024712182294787777,0.0015243460669390752,-0.0988418601874515,139480
