,name,year,quarter,sector,Relative Return,주식액면가액 변화율,국제유가 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,증자주식수 변화율,Label,Code
33,SK텔레콤,2016,Q3,커뮤니케이션서비스,-0.01600971733972347,0.0,0.005784579336604034,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.04982150810956108,017670
33,제일기획,2016,Q3,커뮤니케이션서비스,-0.06592390631357364,0.0,0.005784579336604034,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.06370995993432076,030000
33,KT,2016,Q3,커뮤니케이션서비스,-0.012806725329420184,0.0,0.005784579336604034,-0.1224419591674838,-0.16954353663214605,0.0,0.0,-0.10688162308256621,030200
33,LG유플러스,2016,Q3,커뮤니케이션서비스,-0.01851175963672108,0.0,0.005784579336604034,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.19021465954406075,032640
33,SBS,2016,Q3,커뮤니케이션서비스,-0.04534157322973078,-0.05062240034264798,0.005784579336604034,-0.1224419591674838,-0.16954353663214605,0.0,-0.050622400342647866,-0.10342613834156378,034120
33,NAVER,2016,Q3,커뮤니케이션서비스,-0.011310178185146937,0.0,0.005784579336604034,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.013392578190782448,035420
33,엔씨소프트,2016,Q3,커뮤니케이션서비스,0.02484209754913413,0.0,0.005784579336604034,-0.1224419591674838,-0.16954353663214605,-0.05062240034265175,0.0,0.06016764626972447,036570
