,name,year,quarter,sector,Relative Return,주식액면가액 변화율,국제유가 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,증자주식수 변화율,Label,Code
7,SK텔레콤,2023,Q1,커뮤니케이션서비스,0.032823120372152716,0.0,-0.08337411073888668,-0.11353477832962133,-0.12061758935426237,0.0,0.0,-0.12633529861621448,017670
7,제일기획,2023,Q1,커뮤니케이션서비스,-0.08124400252393199,0.0,-0.08337411073888668,-0.11353477832962133,-0.12061758935426237,0.0,0.0,-0.021654007406326094,030000
7,KT,2023,Q1,커뮤니케이션서비스,0.010661895697450643,0.0,-0.08337411073888668,-0.11353477832962133,-0.12061758935426237,0.0,0.0,-0.04013117666181618,030200
7,LG유플러스,2023,Q1,커뮤니케이션서비스,-0.016454861470923503,0.0,-0.08337411073888668,-0.11353477832962133,-0.12061758935426237,0.0,0.0,-0.14252943247576966,032640
7,SBS,2023,Q1,커뮤니케이션서비스,-0.20884391983456269,-0.0649762349181312,-0.08337411073888668,-0.11353477832962133,-0.12061758935426237,0.0,-0.0649762349181312,-0.28628315730740905,034120
7,NAVER,2023,Q1,커뮤니케이션서비스,0.00631858920626744,0.0,-0.08337411073888668,-0.11353477832962133,-0.12061758935426237,0.0,0.0,0.013203277882944876,035420
7,엔씨소프트,2023,Q1,커뮤니케이션서비스,-0.050681063999825866,0.0,-0.08337411073888668,-0.11353477832962133,-0.12061758935426237,0.0,0.0,-0.3421236263262457,036570
