code,name,year,quarter,sector,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,M_소비자물가지수 변화율,M_금리 변화율,M_실업률 변화율,M_국제유가 변화율,Relative Return,Label,Code
30000,제일기획,2022,Q4,커뮤니케이션서비스,0.05122823865589887,0.028340080971659853,-0.0008618868700974724,-0.0010496850944716751,0.0036293156544924265,0.004553415061296029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,-0.1466436054507237,-0.08124400252393199,030000
30000,제일기획,2022,Q3,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,0.06391421923812787,-0.1466436054507237,030000
30000,제일기획,2022,Q2,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,-0.05083642078624897,0.06391421923812787,030000
30000,제일기획,2022,Q1,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.15199566637072034,-0.05083642078624897,030000
30000,제일기획,2021,Q4,커뮤니케이션서비스,0.03617820501313296,0.1542056074766356,0.005840753687303746,0.005629838142153343,-0.0008618868700974724,-0.0010496850944716751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,0.053170724149639484,0.15199566637072034,030000
30000,제일기획,2021,Q3,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.06907797004025064,0.053170724149639484,030000
30000,제일기획,2021,Q2,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,0.020513327195747593,0.06907797004025064,030000
30000,제일기획,2021,Q1,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.079842253040428,0.020513327195747593,030000
30000,제일기획,2020,Q4,커뮤니케이션서비스,-0.026193145783061422,0.033816425120772875,-0.16771640148684352,-0.16783790114780972,-0.1620043739604079,-0.16226990268495733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,-0.2504967954104901,0.079842253040428,030000
30000,제일기획,2020,Q3,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,0.0917477094704256,-0.2504967954104901,030000
30000,제일기획,2020,Q2,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,-0.182698934053911,0.0917477094704256,030000
30000,제일기획,2020,Q1,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.326416414584117,-0.060040160642572116,0.00943396226415083,-0.20454187036744997,0.026178521617852196,-0.182698934053911,030000
30000,제일기획,2019,Q4,커뮤니케이션서비스,0.054050256321497736,0.04020100502512558,0.20102869787066502,0.20084388185654012,0.20003133074017043,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.380260221408914,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.1738042851186514,0.026178521617852196,030000
30000,제일기획,2019,Q3,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9303677156060576,-0.21649484536082508,-0.05084745762711873,-0.10146539633409102,-0.1747267235072112,-0.1738042851186514,030000
30000,제일기획,2019,Q2,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,0.060018604420123745,-0.1747267235072112,030000
30000,제일기획,2019,Q1,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,0.08636396622511665,0.060018604420123745,030000
30000,제일기획,2018,Q4,커뮤니케이션서비스,0.07002412836603589,0.1775147928994083,0.0004156071604426437,0.0007037297677690013,-0.00018508247479875894,-0.00035161744022493835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.05476177228069047,0.08636396622511665,030000
30000,제일기획,2018,Q3,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,0.1817587279625133,0.05476177228069047,030000
30000,제일기획,2018,Q2,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.1291982357360479,0.1817587279625133,030000
30000,제일기획,2018,Q1,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,0.07672048559557727,0.1291982357360479,030000
30000,제일기획,2017,Q4,커뮤니케이션서비스,-0.020798084863992816,0.07643312101910826,0.1611387018507946,0.16094771241830053,0.16715154168718294,0.16748768472906406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,-0.03791708898999439,0.07672048559557727,030000
30000,제일기획,2017,Q3,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,-0.08097144900981183,-0.03791708898999439,030000
30000,제일기획,2017,Q2,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,0.0015425676114256687,-0.08097144900981183,030000
30000,제일기획,2017,Q1,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.05491420964243015,0.0015425676114256687,030000
30000,제일기획,2016,Q4,커뮤니케이션서비스,-0.11145387505948512,0.012903225806451646,0.288516397232107,0.28842105263157913,0.2796222428559778,0.27941176470588225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,0.06370995993432076,-0.05491420964243015,030000
30000,제일기획,2016,Q3,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.06592390631357364,0.06370995993432076,030000
30000,제일기획,2016,Q2,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.01956933386482041,-0.06592390631357364,030000
30000,제일기획,2016,Q1,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,-0.0030696829258132045,-0.01956933386482041,030000
30200,KT,2024,Q4,커뮤니케이션서비스,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.07411643234813965,0.07411643234813965,030200
30200,KT,2024,Q3,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,0.222114110545662,0.07411643234813965,030200
30200,KT,2024,Q2,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,0.09554830945591036,0.222114110545662,030200
30200,KT,2024,Q1,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.0555379062467407,0.09554830945591036,030200
30200,KT,2023,Q4,커뮤니케이션서비스,-0.08535270517033688,0.035175879396984966,-0.2019918234045851,-0.20189274447949535,-0.21084749774608813,-0.20158102766798414,0.0,0.0,0.06277613682361949,-0.012450788897298781,1.2582451032031137,-0.03760801158313143,0.0,0.0,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,0.03440493118280813,-0.0555379062467407,030200
30200,KT,2023,Q3,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,0.06370477521028312,0.03440493118280813,030200
30200,KT,2023,Q2,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,-0.04013117666181618,0.06370477521028312,030200
30200,KT,2023,Q1,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,0.010661895697450643,-0.04013117666181618,030200
30200,KT,2022,Q4,커뮤니케이션서비스,0.010307521304083078,0.08743169398907114,0.08524528371546336,0.08561643835616439,-0.2019918234045851,-0.20189274447949535,0.0,0.0,0.0,0.0,-0.7996681270876919,0.08580930024359712,0.0,0.0,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,-0.1392767187364564,0.010661895697450643,030200
30200,KT,2022,Q3,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,-0.00291953180614948,-0.1392767187364564,030200
30200,KT,2022,Q2,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,0.04618542425539806,-0.00291953180614948,030200
30200,KT,2022,Q1,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.1586502241113292,0.04618542425539806,030200
30200,KT,2021,Q4,커뮤니케이션서비스,0.028893120916761994,0.08284023668639051,-0.07119535354396056,-0.07154213036565982,0.08524528371546336,0.08561643835616439,0.0,0.0,0.0,0.0,0.3131336185275124,-0.024950094510001186,0.0,0.0,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,0.14851824649369097,0.1586502241113292,030200
30200,KT,2021,Q3,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,-0.01567741946850889,0.14851824649369097,030200
30200,KT,2021,Q2,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,0.10855701705614026,-0.01567741946850889,030200
30200,KT,2021,Q1,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.14838908409715276,0.10855701705614026,030200
