,name,year,quarter,sector,Relative Return,주식액면가액 변화율,국제유가 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,증자주식수 변화율,Label,Code
35,SK텔레콤,2016,Q1,커뮤니케이션서비스,0.032929691692332404,0.0,-0.22660852268380383,-0.03306613361493349,-0.1254024221983725,0.0,0.0,0.003591069211464598,017670
35,제일기획,2016,Q1,커뮤니케이션서비스,-0.0030696829258132045,0.0,-0.22660852268380383,-0.03306613361493349,-0.1254024221983725,0.0,0.0,-0.01956933386482041,030000
35,KT,2016,Q1,커뮤니케이션서비스,0.08138760673378859,0.0,-0.22660852268380383,-0.03306613361493349,-0.1254024221983725,0.0,0.0,-0.033891037448811286,030200
35,LG유플러스,2016,Q1,커뮤니케이션서비스,0.05310477845096031,0.0,-0.22660852268380383,-0.03306613361493349,-0.1254024221983725,0.0,0.0,-0.018441639005782266,032640
35,SBS,2016,Q1,커뮤니케이션서비스,0.0022630276092094684,-0.0243774835512921,-0.22660852268380383,-0.03306613361493349,-0.1254024221983725,0.0,-0.02437748355129199,-0.16733052789467118,034120
35,NAVER,2016,Q1,커뮤니케이션서비스,0.06899187330745093,0.0,-0.22660852268380383,-0.03306613361493349,-0.1254024221983725,0.0,0.0,0.09810711953182953,035420
35,엔씨소프트,2016,Q1,커뮤니케이션서비스,0.00731353265971452,0.0,-0.22660852268380383,-0.03306613361493349,-0.1254024221983725,-0.0243774835512941,0.0,-0.0019713489434424747,036570
