Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2019,Q1,20190515,BS,유동자산,2019.03.31 현재,"1,934,931,412,000"
2019,Q1,20190515,BS,비유동자산,2019.03.31 현재,"1,535,953,632,000"
2019,Q1,20190515,BS,자산총계,2019.03.31 현재,"3,470,885,044,000"
2019,Q1,20190515,BS,유동부채,2019.03.31 현재,"1,125,770,834,000"
2019,Q1,20190515,BS,비유동부채,2019.03.31 현재,"55,498,394,000"
2019,Q1,20190515,BS,부채총계,2019.03.31 현재,"1,181,269,228,000"
2019,Q1,20190515,BS,자본금,2019.03.31 현재,"199,710,745,000"
2019,Q1,20190515,BS,이익잉여금,2019.03.31 현재,"1,786,277,574,000"
2019,Q1,20190515,BS,자본총계,2019.03.31 현재,"2,289,615,816,000"
2019,Q1,20190515,IS,매출액,2019.01.01 ~ 2019.03.31,701844533000
2019,Q1,20190515,IS,영업이익,2019.01.01 ~ 2019.03.31,13801239000
2019,Q1,20190515,IS,법인세차감전 순이익,2019.01.01 ~ 2019.03.31,18821990000
2019,Q1,20190515,IS,당기순이익,2019.01.01 ~ 2019.03.31,13873617000
2019,Q1,20190515,IS,당기순이익(손실),2019.01.01 ~ 2019.03.31,13873617000
2019,Q2,20190814,BS,유동자산,2019.06.30 현재,"1,881,496,662,000"
2019,Q2,20190814,BS,비유동자산,2019.06.30 현재,"1,515,228,417,000"
2019,Q2,20190814,BS,자산총계,2019.06.30 현재,"3,396,725,079,000"
2019,Q2,20190814,BS,유동부채,2019.06.30 현재,"1,037,169,549,000"
2019,Q2,20190814,BS,비유동부채,2019.06.30 현재,"52,296,849,000"
2019,Q2,20190814,BS,부채총계,2019.06.30 현재,"1,089,466,398,000"
2019,Q2,20190814,BS,자본금,2019.06.30 현재,"199,710,745,000"
2019,Q2,20190814,BS,이익잉여금,2019.06.30 현재,"1,802,199,012,000"
2019,Q2,20190814,BS,자본총계,2019.06.30 현재,"2,307,258,681,000"
2019,Q2,20190814,IS,매출액,2019.01.01 ~ 2019.06.30,838944970000
2019,Q2,20190814,IS,영업이익,2019.01.01 ~ 2019.06.30,26969421000
2019,Q2,20190814,IS,법인세차감전 순이익,2019.01.01 ~ 2019.06.30,21441312000
2019,Q2,20190814,IS,당기순이익,2019.01.01 ~ 2019.06.30,15904885000
2019,Q2,20190814,IS,당기순이익(손실),2019.01.01 ~ 2019.06.30,15904885000
2019,Q3,20191114,BS,유동자산,2019.09.30 현재,"1,967,793,332,000"
2019,Q3,20191114,BS,비유동자산,2019.09.30 현재,"1,514,746,424,000"
2019,Q3,20191114,BS,자산총계,2019.09.30 현재,"3,482,539,756,000"
2019,Q3,20191114,BS,유동부채,2019.09.30 현재,"1,081,778,227,000"
2019,Q3,20191114,BS,비유동부채,2019.09.30 현재,"71,855,836,000"
2019,Q3,20191114,BS,부채총계,2019.09.30 현재,"1,153,634,063,000"
2019,Q3,20191114,BS,자본금,2019.09.30 현재,"199,710,745,000"
2019,Q3,20191114,BS,이익잉여금,2019.09.30 현재,"1,823,854,065,000"
2019,Q3,20191114,BS,자본총계,2019.09.30 현재,"2,328,905,693,000"
2019,Q3,20191114,IS,매출액,2019.01.01 ~ 2019.09.30,732622679000
2019,Q3,20191114,IS,영업이익,2019.01.01 ~ 2019.09.30,18663615000
2019,Q3,20191114,IS,법인세차감전 순이익,2019.01.01 ~ 2019.09.30,29944380000
2019,Q3,20191114,IS,당기순이익,2019.01.01 ~ 2019.09.30,21647012000
2019,Q3,20191114,IS,당기순이익(손실),2019.01.01 ~ 2019.09.30,21647012000
2019,Q4,20200330,BS,유동자산,2019.12.31 현재,"1,889,219,369,000"
2019,Q4,20200330,BS,비유동자산,2019.12.31 현재,"1,503,335,468,000"
2019,Q4,20200330,BS,자산총계,2019.12.31 현재,"3,392,554,837,000"
2019,Q4,20200330,BS,유동부채,2019.12.31 현재,"1,055,004,056,000"
2019,Q4,20200330,BS,비유동부채,2019.12.31 현재,"16,236,609,000"
2019,Q4,20200330,BS,부채총계,2019.12.31 현재,"1,071,240,665,000"
2019,Q4,20200330,BS,자본금,2019.12.31 현재,"199,710,745,000"
2019,Q4,20200330,BS,이익잉여금,2019.12.31 현재,"1,818,146,421,000"
2019,Q4,20200330,BS,자본총계,2019.12.31 현재,"2,321,314,172,000"
2019,Q4,20200330,IS,매출액,2019.01.01 ~ 2019.12.31,726076203000
2019,Q4,20200330,IS,영업이익,2019.01.01 ~ 2019.12.31,-1931694000
2019,Q4,20200330,IS,법인세차감전 순이익,2019.01.01 ~ 2019.12.31,-11285973000
2019,Q4,20200330,IS,당기순이익,2019.01.01 ~ 2019.12.31,-8322208000
2019,Q4,20200330,IS,당기순이익(손실),2019.01.01 ~ 2019.12.31,-8322208000
