Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2020,Q1,20200515,BS,유동자산,2020.03.31 현재,"1,399,919,859,081"
2020,Q1,20200515,BS,비유동자산,2020.03.31 현재,"2,623,178,619,405"
2020,Q1,20200515,BS,자산총계,2020.03.31 현재,"4,023,098,478,486"
2020,Q1,20200515,BS,유동부채,2020.03.31 현재,"1,553,776,832,687"
2020,Q1,20200515,BS,비유동부채,2020.03.31 현재,"521,828,112,784"
2020,Q1,20200515,BS,부채총계,2020.03.31 현재,"2,075,604,945,471"
2020,Q1,20200515,BS,자본금,2020.03.31 현재,"148,733,500,000"
2020,Q1,20200515,BS,이익잉여금,2020.03.31 현재,"964,899,337,078"
2020,Q1,20200515,BS,자본총계,2020.03.31 현재,"1,947,493,533,015"
2020,Q1,20200515,IS,매출액,2020.01.01 ~ 2020.03.31,754088121865
2020,Q1,20200515,IS,영업이익,2020.01.01 ~ 2020.03.31,37304202368
2020,Q1,20200515,IS,법인세차감전 순이익,2020.01.01 ~ 2020.03.31,289210429441
2020,Q1,20200515,IS,당기순이익,2020.01.01 ~ 2020.03.31,220870594995
2020,Q1,20200515,IS,당기순이익(손실),2020.01.01 ~ 2020.03.31,220870594995
2020,Q2,20200814,BS,유동자산,2020.06.30 현재,"1,247,424,973,532"
2020,Q2,20200814,BS,비유동자산,2020.06.30 현재,"2,682,001,440,588"
2020,Q2,20200814,BS,자산총계,2020.06.30 현재,"3,929,426,414,120"
2020,Q2,20200814,BS,유동부채,2020.06.30 현재,"1,532,743,190,609"
2020,Q2,20200814,BS,비유동부채,2020.06.30 현재,"417,505,538,695"
2020,Q2,20200814,BS,부채총계,2020.06.30 현재,"1,950,248,729,304"
2020,Q2,20200814,BS,자본금,2020.06.30 현재,"148,733,500,000"
2020,Q2,20200814,BS,이익잉여금,2020.06.30 현재,"978,387,713,710"
2020,Q2,20200814,BS,자본총계,2020.06.30 현재,"1,979,177,684,816"
2020,Q2,20200814,IS,매출액,2020.01.01 ~ 2020.06.30,688481719462
2020,Q2,20200814,IS,영업이익,2020.01.01 ~ 2020.06.30,35979716051
2020,Q2,20200814,IS,법인세차감전 순이익,2020.01.01 ~ 2020.06.30,19962915765
2020,Q2,20200814,IS,당기순이익,2020.01.01 ~ 2020.06.30,13488376632
2020,Q2,20200814,IS,당기순이익(손실),2020.01.01 ~ 2020.06.30,13488376632
2020,Q3,20201116,BS,유동자산,2020.09.30 현재,"1,268,814,377,177"
2020,Q3,20201116,BS,비유동자산,2020.09.30 현재,"2,687,530,709,361"
2020,Q3,20201116,BS,자산총계,2020.09.30 현재,"3,956,345,086,538"
2020,Q3,20201116,BS,유동부채,2020.09.30 현재,"1,612,479,235,314"
2020,Q3,20201116,BS,비유동부채,2020.09.30 현재,"370,233,240,976"
2020,Q3,20201116,BS,부채총계,2020.09.30 현재,"1,982,712,476,290"
2020,Q3,20201116,BS,자본금,2020.09.30 현재,"148,733,500,000"
2020,Q3,20201116,BS,이익잉여금,2020.09.30 현재,"970,656,781,461"
2020,Q3,20201116,BS,자본총계,2020.09.30 현재,"1,973,632,610,248"
2020,Q3,20201116,IS,매출액,2020.01.01 ~ 2020.09.30,649285153997
2020,Q3,20201116,IS,영업이익,2020.01.01 ~ 2020.09.30,15526366644
2020,Q3,20201116,IS,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,4072956703
2020,Q3,20201116,IS,당기순이익,2020.01.01 ~ 2020.09.30,1430982812
2020,Q3,20201116,IS,당기순이익(손실),2020.01.01 ~ 2020.09.30,1430982812
2020,Q4,20210319,BS,유동자산,2020.12.31 현재,"1,135,543,401,095"
2020,Q4,20210319,BS,비유동자산,2020.12.31 현재,"2,712,706,936,461"
2020,Q4,20210319,BS,자산총계,2020.12.31 현재,"3,848,250,337,556"
2020,Q4,20210319,BS,유동부채,2020.12.31 현재,"1,506,077,440,221"
2020,Q4,20210319,BS,비유동부채,2020.12.31 현재,"319,283,714,450"
2020,Q4,20210319,BS,부채총계,2020.12.31 현재,"1,825,361,154,671"
2020,Q4,20210319,BS,자본금,2020.12.31 현재,"148,733,500,000"
2020,Q4,20210319,BS,이익잉여금,2020.12.31 현재,"988,109,271,618"
2020,Q4,20210319,BS,자본총계,2020.12.31 현재,"2,022,889,182,885"
2020,Q4,20210319,IS,매출액,2020.01.01 ~ 2020.12.31,824787692974
2020,Q4,20210319,IS,영업이익,2020.01.01 ~ 2020.12.31,54288916829
2020,Q4,20210319,IS,법인세차감전 순이익,2020.01.01 ~ 2020.12.31,14700579105
2020,Q4,20210319,IS,당기순이익,2020.01.01 ~ 2020.12.31,11459035415
2020,Q4,20210319,IS,당기순이익(손실),2020.01.01 ~ 2020.12.31,11459035415
