code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
880,한화,에너지_화학,2018,Q4,"2,179,447,000,000","5,598,830,000,000","7,778,277,000,000","2,763,186,000,000","1,622,146,000,000","4,385,332,000,000","2,340,503,000,000","3,392,945,000,000",1548086000000.0,41838000000.0,111948000000.0,93529000000.0,93529000000.0,"489,550,000,000",,,,,,,,,,,,
2960,한국쉘석유,에너지_화학,2018,Q4,"119,949,157,051","24,650,440,522","144,599,597,573","45,048,636,508",0,"45,048,636,508","91,934,944,254","99,550,961,065",54102599925.0,7220865140.0,7790224201.0,6002839297.0,6002839297.0,"7,000,000,000",,,,,,,,,,,,
3240,태광산업,에너지_화학,2018,Q4,"1,557,735,005,484","1,657,329,254,530","3,215,064,260,014","522,704,478,132","145,467,381,134","668,171,859,266","2,494,494,081,393","2,546,892,400,748",573377743687.0,50886611173.0,7046167713.0,16026375097.0,16026375097.0,"5,567,000,000",,,,,,,,,,,,
4000,삼성정밀화학,에너지_화학,2018,Q4,"714,906,297,793","882,591,761,705","1,597,498,059,498","228,483,153,540","90,916,831,616","319,399,985,156","824,334,090,925","1,278,098,074,342",334969267658.0,38710454719.0,31471903806.0,24097083249.0,24097083249.0,"129,000,000,000",,,,,,,,,,,,
4800,효성,에너지_화학,2018,Q4,"78,656,410,112","2,042,211,363,756","2,120,867,773,868","87,708,295,796","163,823,764,887","251,532,060,683","5,828,979,404,007","1,869,335,713,185",-1994628679705.0,-85195610926.0,-184747859908.0,-3070613748.0,-3070613748.0,"105,355,125,000",,,,,,,,,,,,
6120,SK케미칼,에너지_화학,2018,Q4,"67,423,800,922","1,190,544,718,604","1,257,968,519,526","136,742,750,777","143,632,793,640","280,375,544,417","1,449,480,373,852","977,592,975,109",,-1726167487.0,-27415891404.0,-26242140200.0,-26242140200.0,"111,677,150,000",,,,,,,,,,,,
6650,대한유화,에너지_화학,2018,Q4,"410,932,647,086","1,478,861,772,444","1,889,794,419,530","132,444,427,022","116,402,527,051","248,846,954,073","1,339,304,805,934","1,640,947,465,457",638986219583.0,17881025068.0,17338407492.0,16121760912.0,16121760912.0,"41,000,000,000",,,,,,,,,,,,
7690,국도화학,에너지_화학,2018,Q4,"325,576,431,815","383,852,467,087","709,428,898,902","201,426,308,709","62,966,539,916","264,392,848,625","381,024,562,639","445,036,050,277",196854004532.0,3445810950.0,5956004833.0,5244587520.0,5244587520.0,"29,053,080,000",,,,,,,,,,,,
9830,한화케미칼,에너지_화학,2018,Q4,"1,113,476,758,967","6,707,113,045,500","7,820,589,804,467","1,489,911,942,701","1,179,387,648,696","2,669,299,591,397","3,612,824,411,042","5,151,290,213,070",907057701216.0,-47104345813.0,-177005324963.0,-127893654711.0,-127893654711.0,"821,170,655,000",,,,,,,,,,,,
10060,OCI,에너지_화학,2018,Q4,"1,329,564,971,000","3,428,254,301,000","4,757,819,272,000","773,866,893,000","638,526,663,000","1,412,393,556,000","2,395,539,420,000","3,345,425,716,000",471943524000.0,-40426558000.0,-71801960000.0,-54676530000.0,-54676530000.0,"127,246,855,000",,,,,,,,,,,,
10950,S-Oil,에너지_화학,2018,Q4,"5,850,562,000,000","10,230,950,000,000","16,081,512,000,000","5,790,228,000,000","3,829,695,000,000","9,619,923,000,000","4,815,325,000,000","6,461,589,000,000",6861257000000.0,-331613000000.0,-462088000000.0,-326672000000.0,-326672000000.0,"291,512,000,000",,,,,,,,,,,,
11170,롯데케미칼,에너지_화학,2018,Q4,"4,623,398,035,816","10,578,491,243,169","15,201,889,278,985","2,564,885,825,816","1,206,445,208,437","3,771,331,034,253","10,311,394,202,741","11,430,558,244,732",2282323728580.0,95959027511.0,166303600806.0,136599533025.0,136599533025.0,"171,377,095,000",,,,,,,,,,,,
11780,금호석유,에너지_화학,2018,Q4,"841,365,706,110","2,299,913,694,202","3,141,279,400,312","1,352,163,428,011","271,269,059,476","1,623,432,487,487","1,166,797,957,658","1,517,846,912,825",941203825166.0,39666911604.0,27890558876.0,16690644505.0,16690644505.0,"167,455,885,000",,,,,,,,,,,,
11790,SKC,에너지_화학,2018,Q4,"333,397,555,830","2,430,805,530,912","2,764,203,086,742","394,821,633,876","820,875,578,821","1,215,697,212,697","1,262,870,692,983","1,548,505,874,045",337424795613.0,21641398138.0,-13834643232.0,-17645004548.0,-17645004548.0,"187,672,775,000",,,,,,,,,,,,
14680,한솔케미칼,에너지_화학,2018,Q4,"93,120,511,348","491,077,422,616","584,197,933,964","82,649,141,142","147,289,112,553","229,938,253,695","275,141,606,994","354,259,680,269",105895772013.0,15671130137.0,14124540982.0,11017665693.0,11017665693.0,"56,475,975,000",,,,,,,,,,,,
14820,동원시스템즈,에너지_화학,2018,Q4,"226,063,737,428","516,084,834,493","742,148,571,921","270,370,501,982","105,305,284,517","375,675,786,499","117,889,443,895","366,472,785,422",122804886608.0,9111909829.0,6685140939.0,5344375265.0,5344375265.0,"129,419,345,000",,,,,,,,,,,,
14830,유니드,에너지_화학,2018,Q4,"263,825,892,637","706,678,980,838","970,504,873,475","263,561,514,324","141,163,647,812","404,725,162,136","527,521,572,981","565,779,711,339",130717323481.0,4584893879.0,1751738081.0,-1107023109.0,-1107023109.0,"44,449,215,000",,,,,,,,,,,,
25860,남해화학,에너지_화학,2018,Q4,"340,999,633,142","206,908,600,751","547,908,233,893","108,353,391,810","14,863,772,229","123,217,164,039","337,479,463,929","424,691,069,854",273248374259.0,-14277080040.0,-16241809101.0,-15679452584.0,-15679452584.0,"49,678,843,000",,,,,,,,,,,,
51910,LG화학,에너지_화학,2018,Q4,"8,602,837,000,000","15,127,741,000,000","23,730,578,000,000","4,320,708,000,000","2,859,964,000,000","7,180,672,000,000","14,255,592,000,000","16,549,906,000,000",6093943000000.0,299123000000.0,208399000000.0,173837000000.0,173837000000.0,"391,406,000,000",,,,,,,,,,,,
69260,휴켐스,에너지_화학,2018,Q4,"480,574,296,621","362,873,911,209","843,448,207,830","99,777,709,672","97,169,520,927","196,947,230,599","449,154,385,693","646,500,977,231",168864484194.0,11905443849.0,1489560720.0,-1719846317.0,-1719846317.0,"40,878,588,000",,,,,,,,,,,,
78930,GS,에너지_화학,2018,Q4,"64,636,000,000","6,171,425,000,000","6,236,061,000,000","416,431,000,000","501,876,000,000","918,307,000,000","3,558,425,000,000","5,317,754,000,000",398822000000.0,381654000000.0,366710000000.0,354808000000.0,354808000000.0,"473,501,000,000",,,,,,,,,,,,
79980,휴비스,에너지_화학,2018,Q4,"427,882,873,461","403,969,639,681","831,852,513,142","376,940,009,692","97,429,834,573","474,369,844,265","163,078,030,504","357,482,668,877",257742628010.0,-255975007965.0,-274644589468.0,-269780491559.0,-269780491559.0,"172,500,000,000",,,,,,,,,,,,
93370,후성,에너지_화학,2018,Q4,"96,696,514,415","280,496,186,781","377,192,701,196","64,943,484,171","95,910,652,575","160,854,136,746","107,657,386,198","216,338,564,450",65268169147.0,5740105603.0,5027209740.0,4739448540.0,4739448540.0,"46,303,409,500",,,,,,,,,,,,
96770,SK이노베이션,에너지_화학,2018,Q4,"1,500,027,432,000","14,346,802,663,000","15,846,830,095,000","418,939,327,000","2,427,788,566,000","2,846,727,893,000","7,800,368,291,000","13,000,102,202,000",1061398230000.0,563983526000.0,567361242000.0,,,"468,569,950,000",,,,,,,,,,,,
120110,코오롱인더,에너지_화학,2018,Q4,"1,301,097,944,874","2,882,065,078,105","4,183,163,022,979","1,694,024,620,285","632,638,109,398","2,326,662,729,683","764,164,297,145","1,856,500,293,296",945416090883.0,36373339993.0,47488379353.0,30635733802.0,30635733802.0,"148,733,500,000",,,,,,,,,,,,
