code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
880,한화,에너지_화학,2023,Q3,"3,673,526,000,000","7,586,617,000,000","11,260,143,000,000","4,384,341,000,000","3,557,748,000,000","7,942,089,000,000","2,905,470,000,000","3,318,054,000,000",1850159000000.0,68421000000.0,17166000000.0,14659000000.0,14659000000.0,"489,550,000,000",19321000000.0,,,,,,,,,,,
2960,한국쉘석유,에너지_화학,2023,Q3,"144,610,526,577","27,834,222,349","172,444,748,926","49,730,246,447","2,023,514,938","51,753,761,385","112,752,896,785","120,690,987,541",80143953465.0,12186012807.0,13458096298.0,10491931868.0,10491931868.0,"7,000,000,000",10491931868.0,,,,,,,,,,,
3240,태광산업,에너지_화학,2023,Q3,"1,626,163,549,720","2,306,436,702,143","3,932,600,251,863","339,593,057,218","261,635,384,343","601,228,441,561","3,321,353,647,126","3,331,371,810,302",527036475159.0,-23194367918.0,-9940541524.0,-9486945641.0,-9486945641.0,"5,567,000,000",-11289129109.0,,,,,,,,,,,
4000,삼성정밀화학,에너지_화학,2023,Q3,"1,285,175,640,343","1,170,765,687,133","2,455,941,327,476","232,254,427,723","13,609,219,839","245,863,647,562","1,756,678,683,897","2,210,077,679,914",398360137883.0,34892282340.0,49929326942.0,39617706820.0,39617706820.0,"129,000,000,000",39617706820.0,,,,,,,,,,,
4800,효성,에너지_화학,2023,Q3,"364,578,685,160","2,558,005,786,660","2,922,584,471,820","108,340,076,386","278,558,351,445","386,898,427,831","6,411,590,875,633","2,535,686,043,989",153342756838.0,24032979062.0,28442812955.0,22118822242.0,22118822242.0,"105,355,125,000",30647993077.0,,,,,,,,,,,
6120,SK케미칼,에너지_화학,2023,Q3,"97,983,569,650","1,627,321,208,369","1,725,304,778,019","339,887,492,714","305,323,966,814","645,211,459,528","1,584,962,194,449","1,080,093,318,491",19179518144.0,15384643648.0,11884935670.0,10869499220.0,10869499220.0,"111,677,150,000",10926901814.0,,,,,,,,,,,
6650,대한유화,에너지_화학,2023,Q3,"490,628,452,005","1,507,994,585,411","1,998,623,037,416","225,229,358,018","34,355,888,591","259,585,246,609","1,437,378,735,653","1,739,037,790,807",660343574522.0,17166940829.0,17938228916.0,13707241850.0,13707241850.0,"41,000,000,000",13707241850.0,,,,,,,,,,,
7690,국도화학,에너지_화학,2023,Q3,"634,230,681,415","775,507,679,357","1,409,738,360,772","474,444,902,554","110,078,847,874","584,523,750,428","682,561,427,525","825,214,610,344",244882881637.0,3115496763.0,3296160952.0,2555375577.0,2555375577.0,"45,053,080,000",2839908469.0,,,,,,,,,,,
9830,한화케미칼,에너지_화학,2023,Q3,"3,223,939,445,600","13,429,390,561,446","16,653,330,007,046","4,434,647,458,223","4,159,413,362,423","8,594,060,820,646","6,103,558,932,161","8,059,269,186,400",1747586639016.0,-671370517.0,-67203702367.0,-39118850842.0,-39118850842.0,"888,568,910,000",-39112917574.0,,,,,,,,,,,
10060,OCI,에너지_화학,2023,Q3,"241,746,502,000","2,072,648,663,000","2,314,395,165,000","30,481,137,000","74,126,769,000","104,607,906,000","2,090,877,885,000","2,209,787,259,000",111079447000.0,104443619000.0,94738599000.0,105652828000.0,105652828000.0,"107,063,575,000",106777541000.0,,,,,,,,,,,
10950,S-Oil,에너지_화학,2023,Q3,"10,388,454,000,000","11,295,682,000,000","21,684,136,000,000","9,246,312,000,000","3,549,202,000,000","12,795,514,000,000","7,225,563,000,000","8,888,622,000,000",8878989000000.0,857971000000.0,735069000000.0,543894000000.0,543894000000.0,"291,512,000,000",543894000000.0,,,,,,,,,,,
11170,롯데케미칼,에너지_화학,2023,Q3,"6,233,740,382,595","15,240,048,666,913","21,473,789,049,508","4,690,321,362,091","3,851,991,674,465","8,542,313,036,556","10,385,711,734,951","12,931,476,012,952",3277659002718.0,-3405565513.0,-47488105014.0,10192643079.0,10192643079.0,"213,877,095,000",26132232140.0,,,,,,,,,,,
11780,금호석유,에너지_화학,2023,Q3,"1,396,509,709,222","3,001,394,480,804","4,397,904,190,026","957,993,671,777","263,630,389,128","1,221,624,060,905","2,910,615,816,904","3,176,280,129,121",994726855093.0,48908482294.0,56894511712.0,50465743850.0,50465743850.0,"167,455,885,000",34427608276.0,,,,,,,,,,,
11790,SKC,에너지_화학,2023,Q3,"460,326,535,637","2,441,510,302,073","2,901,836,837,710","481,276,724,995","560,727,197,824","1,042,003,922,819","1,777,336,561,429","1,859,832,914,891",5825603880.0,-9003968860.0,-17585551118.0,-8758893674.0,-8758893674.0,"189,341,490,000",-8800129375.0,,,,,,,,,,,
14680,한솔케미칼,에너지_화학,2023,Q3,"274,842,023,993","802,879,517,624","1,077,721,541,617","198,996,785,271","145,751,433,493","344,748,218,764","701,197,269,460","732,973,322,853",139434773363.0,33487140020.0,33497617358.0,26814133595.0,26814133595.0,"56,675,975,000",26478165420.0,,,,,,,,,,,
14820,동원시스템즈,에너지_화학,2023,Q3,"509,782,235,510","973,080,561,295","1,482,862,796,805","485,351,435,485","268,692,929,415","754,044,364,900","263,425,681,091","728,818,431,905",282664011228.0,19224307978.0,15394563050.0,16204876432.0,16204876432.0,"146,276,965,000",15629551629.0,,,,,,,,,,,
14830,유니드,에너지_화학,2023,Q3,"277,508,983,109","614,328,307,560","891,837,290,669","215,331,018,990","25,896,911,511","241,227,930,501","805,805,405,888","650,609,360,168",143039337589.0,657499980.0,13496779.0,132496640.0,132496640.0,"33,838,000,000",-829491912.0,,,,,,,,,,,
25860,남해화학,에너지_화학,2023,Q3,"654,558,038,702","276,675,977,544","931,234,016,246","406,980,193,155","10,397,432,766","417,377,625,921","425,799,297,758","513,856,390,325",332357921968.0,3689604811.0,2619909518.0,1744878100.0,1744878100.0,"49,678,843,000",1744878100.0,,,,,,,,,,,
51910,LG화학,에너지_화학,2023,Q3,"9,235,600,000,000","25,347,882,000,000","34,583,482,000,000","4,109,620,000,000","9,969,775,000,000","14,079,395,000,000","17,320,482,000,000","20,504,087,000,000",4911476000000.0,74442000000.0,,,,"391,406,000,000",107268000000.0,,,,,,,,,,,
69260,휴켐스,에너지_화학,2023,Q3,"479,935,063,356","561,275,981,626","1,041,211,044,982","179,737,389,146","40,920,541,658","220,657,930,804","647,517,820,875","820,553,114,178",236985964608.0,30453115375.0,32735987660.0,37779289117.0,37779289117.0,"40,878,588,000",36972998333.0,,,,,,,,,,,
78930,GS,에너지_화학,2023,Q3,"310,645,000,000","6,526,408,000,000","6,837,053,000,000","252,105,000,000","483,208,000,000","735,313,000,000","4,342,576,000,000","6,101,740,000,000",181622000000.0,164913000000.0,162688000000.0,156359000000.0,156359000000.0,"473,501,000,000",156387000000.0,,,,,,,,,,,
79980,휴비스,에너지_화학,2023,Q3,"224,911,822,147","505,919,352,397","730,831,174,544","276,984,336,022","143,290,129,512","420,274,465,534","115,558,456,660","310,556,709,010",181308622306.0,-14101065943.0,-18328199927.0,-14346601785.0,-14346601785.0,"172,500,000,000",-14118595293.0,,,,,,,,,,,
93370,후성,에너지_화학,2023,Q3,"100,076,013,863","468,361,293,677","568,437,307,540","84,056,299,287","129,033,030,845","213,089,330,132","231,230,422,456","355,347,977,408",64500738450.0,-3549876224.0,-4815986691.0,-4293451702.0,-4293451702.0,"47,176,052,000",-3896304249.0,,,,,,,,,,,
96770,SK이노베이션,에너지_화학,2023,Q3,"1,509,135,326,000","19,924,935,898,000","21,434,071,224,000","1,459,425,859,000","2,446,182,927,000","3,905,608,786,000","10,803,718,276,000","17,528,462,438,000",295375306000.0,12688215000.0,3364775000.0,-13893031000.0,-13893031000.0,"509,519,950,000",,,,,,,,,,,,
120110,코오롱인더,에너지_화학,2023,Q3,"1,587,219,576,449","3,225,702,678,042","4,812,922,254,491","1,875,441,369,499","499,084,964,046","2,374,526,333,545","1,122,058,570,415","2,438,395,920,946",818909231954.0,7970552701.0,-8256165876.0,-9010031864.0,-9010031864.0,"151,434,755,000",2152006294.0,,,,,,,,,,,
