code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
210,대림산업,건설,2024,Q1,2024-05-14,"323,540,976,784","3,344,820,444,737","3,668,361,421,521","389,444,012,961","190,374,787,841","579,818,800,802","5,663,070,003,137","3,088,542,620,719",9692511701.0,5785648818.0,4227944026.0,3667882181.0,3667882181.0,"138,709,995,000",3667882181.0,,,,,,,,,,,
720,현대건설,건설,2024,Q1,2024-05-16,"11,147,068,000,000","4,076,111,000,000","15,223,179,000,000","5,901,985,000,000","2,490,848,000,000","8,392,833,000,000","5,245,516,000,000","6,830,346,000,000",4168285000000.0,101246000000.0,206298000000.0,161218000000.0,161218000000.0,"562,052,000,000",207916000000.0,"120,000,000",,,,,,,,,,
2380,KCC,건설,2024,Q1,2024-05-16,"2,448,592,675,262","7,904,680,636,704","10,353,273,311,966","2,555,316,614,753","1,916,095,686,715","4,471,412,301,468","5,617,524,624,209","5,881,861,010,498",761600275908.0,88182575070.0,712692843064.0,575561937477.0,575561937477.0,"48,084,660,000",575054018980.0,,,,,,,,,,,
3300,한일시멘트,건설,2024,Q1,2024-05-16,"164,363,929,771","757,801,117,861","922,165,047,632","87,948,030,315","21,417,134,966","109,365,165,281","1,768,253,771,527","812,799,882,351",42392650084.0,38696431288.0,38997701299.0,38685853225.0,38685853225.0,"33,359,554,000",42168798447.0,,,,,,,,,,,
10780,아이에스동서,건설,2024,Q1,2024-05-14,"2,100,693,261,814","1,494,485,630,603","3,595,178,892,417","1,461,110,087,546","578,375,190,761","2,039,485,278,307","1,120,473,905,192","1,555,693,614,110",268078929477.0,73136790858.0,42800991838.0,33122515547.0,33122515547.0,"15,446,303,000",33669194006.0,,,,,,,,,,,
12630,현대산업,건설,2024,Q1,2024-05-16,"372,643,294,636","2,109,607,804,653","2,482,251,099,289","329,992,733,127","38,298,270,950","368,291,004,077","3,292,181,717,349","2,113,960,095,212",38695921975.0,34023129154.0,43440582927.0,40042082839.0,40042082839.0,"298,708,605,000",39556506722.0,,,,,,,,,,,
28050,삼성엔지니어링,건설,2024,Q1,2024-05-16,"3,583,427,559,739","1,613,716,403,271","5,197,143,963,010","2,682,583,919,187","82,717,590,976","2,765,301,510,163","1,413,661,998,474","2,431,842,452,847",1616620853650.0,116778642598.0,147352148209.0,120472214919.0,120472214919.0,"980,000,000,000",125071991805.0,,,,,,,,,,,
47040,대우건설,건설,2024,Q1,2024-05-16,"7,263,694,563,521","3,072,789,523,144","10,336,484,086,665","4,637,553,605,570","2,528,710,003,684","7,166,263,609,254","956,814,092,754","3,170,220,477,411",2244366700814.0,71425816466.0,24795191874.0,21877744079.0,21877744079.0,"2,078,113,190,000",3850572623.0,,,,,,,,,,,
52690,한전기술,건설,2024,Q1,2024-05-16,"477,575,396,982","402,830,659,965","880,406,056,947","289,695,147,664","57,615,181,592","347,310,329,256","535,736,247,372","533,095,727,691",127615356740.0,8629465670.0,10855291563.0,8646688540.0,8646688540.0,"7,644,000,000",5380531625.0,,,,,,,,,,,
108670,LG하우시스,건설,2024,Q1,2024-05-14,"1,017,665,000,000","1,064,668,000,000","2,082,333,000,000","817,384,000,000","538,830,000,000","1,356,214,000,000","64,995,000,000","726,119,000,000",739622000000.0,26146000000.0,23351000000.0,18148000000.0,18148000000.0,"50,000,000,000",17923000000.0,,,,,,,,"219,945,000,000",,,
