code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
210,대림산업,건설,2017,Q3,2017-11-14,"6,311,999,326,645","5,224,723,880,367","11,536,723,207,012","4,909,399,308,356","1,794,391,881,332","6,703,791,189,688","4,096,866,227,459","4,832,932,017,324",3068449544543.0,160020509995.0,147682809436.0,111009771437.0,111009771437.0,"218,500,000,000",,,,,,,,,,,,
720,현대건설,건설,2017,Q3,2017-11-14,"8,444,434,000,000","3,581,528,000,000","12,025,962,000,000","4,647,127,000,000","1,764,078,000,000","6,411,205,000,000","4,156,178,000,000","5,614,757,000,000",2594146000000.0,132792000000.0,94922000000.0,69052000000.0,69052000000.0,"557,273,000,000",,,,,,,,,,,,
2380,KCC,건설,2017,Q3,2017-11-14,"2,010,669,298,356","7,592,511,777,399","9,603,181,075,755","2,343,303,151,442","1,027,798,354,218","3,371,101,505,660","4,275,585,038,418","6,232,079,570,095",892305484492.0,91813592074.0,86530030347.0,65856399534.0,65856399534.0,"56,434,870,000",,,,,,,,,,,,
3300,한일시멘트,건설,2017,Q3,2017-11-14,"918,442,933,791","1,360,142,967,516","2,278,585,901,307","352,189,118,110","466,829,638,038","819,018,756,148","1,402,323,298,340","1,459,567,145,159",299215034772.0,32683224263.0,29322748738.0,21116132523.0,21116132523.0,"37,726,565,000",,,,,,,,,,,,
10780,아이에스동서,건설,2017,Q3,2017-11-14,"1,462,272,566,101","562,109,441,603","2,024,382,007,704","820,315,402,647","169,028,690,366","989,344,093,013","625,985,873,854","1,035,037,914,691",438076973295.0,89167137378.0,83216304890.0,61856644367.0,61856644367.0,"15,412,038,000",,,,,,,,,,,,
12630,현대산업,건설,2017,Q3,2017-11-14,"3,301,080,622,592","1,792,087,993,433","5,093,168,616,025","1,595,392,270,542","726,346,980,291","2,321,739,250,833","2,434,886,165,285","2,771,429,365,192",1050163544905.0,143305461025.0,148064163648.0,111097937810.0,111097937810.0,"376,920,900,000",,,,,,,,,,,,
28050,삼성엔지니어링,건설,2017,Q3,2017-11-14,"2,632,588,040,098","1,735,474,239,748","4,368,062,279,846","2,191,592,099,450","1,281,701,014,718","3,473,293,114,168","-13,713,426,205","894,769,165,678",1066199035132.0,-26662622452.0,-61780634413.0,-50517916587.0,-50517916587.0,"980,000,000,000",,,,,,,,,,,,
47040,대우건설,건설,2017,Q3,2017-11-14,"5,437,968,202,315","3,485,686,755,100","8,923,654,957,415","5,389,381,813,616","1,142,121,157,823","6,531,502,971,439","29,978,026,618","2,392,151,985,976",2843293547778.0,55492313735.0,57548872566.0,42267589784.0,42267589784.0,"2,078,113,190,000",,,,,,,,,,,,
52690,한전기술,건설,2017,Q3,2017-11-14,"224,923,217,629","507,767,783,015","732,691,000,644","186,774,097,381","115,276,100,479","302,050,197,860","433,119,285,866","430,640,802,784",99787226063.0,1909951816.0,6645188424.0,2206229882.0,2206229882.0,"7,644,000,000",,,,,,,,,,,,
108670,LG하우시스,건설,2017,Q3,2017-11-14,"1,058,420,000,000","1,224,330,000,000","2,282,750,000,000","675,035,000,000","621,013,000,000","1,296,048,000,000","333,578,000,000","986,702,000,000",738913000000.0,31280000000.0,28164000000.0,20602000000.0,20602000000.0,"50,000,000,000",,,,,,,,,,,,
