접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20160516002061,Y,00759513,LX하우시스,보통주,(주)LG,본인,"3,006,673",30.07,"3,006,673",30.07,-,2015-12-31,2015,Q4
20160516002061,Y,00759513,LX하우시스,보통주,오장수,임원,"5,756",0.05,"5,756",0.05,-,2015-12-31,2015,Q4
20160516002061,Y,00759513,LX하우시스,우선주,오장수,임원,500,0.01,"1,607",0.02,-,2015-12-31,2015,Q4
20160516002061,Y,00759513,LX하우시스,보통주,계,,"3,012,429",30.12,"3,012,429",30.12,-,2015-12-31,2015,Q4
20160516002061,Y,00759513,LX하우시스,우선주,계,,500,0.01,"1,607",0.02,-,2015-12-31,2015,Q4
20170331005039,Y,00759513,LX하우시스,보통주,(주)LG,본인,"3,006,673",30.07,"3,006,673",30.07,-,2016-12-31,2016,Q4
20170331005039,Y,00759513,LX하우시스,보통주,오장수,임원,"5,756",0.05,"5,756",0.05,-,2016-12-31,2016,Q4
20170331005039,Y,00759513,LX하우시스,우선주,오장수,임원,500,0.01,"1,607",0.02,-,2016-12-31,2016,Q4
20170331005039,Y,00759513,LX하우시스,보통주,계,,"3,012,429",30.12,"3,012,429",30.12,-,2016-12-31,2016,Q4
20170331005039,Y,00759513,LX하우시스,우선주,계,,500,0.01,"1,607",0.02,-,2016-12-31,2016,Q4
20180309000355,Y,00759513,LX하우시스,보통주,(주)LG,본인,"3,006,673",30.07,"3,006,673",30.07,-,2017-12-31,2017,Q4
20180309000355,Y,00759513,LX하우시스,보통주,오장수,임원,"6,511",0.06,"6,511",0.06,-,2017-12-31,2017,Q4
20180309000355,Y,00759513,LX하우시스,우선주,오장수,임원,"1,607",0.02,"1,607",0.02,-,2017-12-31,2017,Q4
20180309000355,Y,00759513,LX하우시스,보통주,계,,"3,013,184",30.13,"3,013,184",30.13,-,2017-12-31,2017,Q4
20180309000355,Y,00759513,LX하우시스,우선주,계,,"1,607",0.02,"1,607",0.02,-,2017-12-31,2017,Q4
20190401004159,Y,00759513,LX하우시스,보통주,(주)LG,본인,"3,006,673",30.07,"3,006,673",30.07,-,2018-12-31,2018,Q4
20190401004159,Y,00759513,LX하우시스,보통주,민경집,임원,57,0.00,57,0.00,-,2018-12-31,2018,Q4
20190401004159,Y,00759513,LX하우시스,우선주,민경집,임원,176,0.00,176,0.00,-,2018-12-31,2018,Q4
20190401004159,Y,00759513,LX하우시스,보통주,정기련,특수관계인,0,0.00,600,0.01,-,2018-12-31,2018,Q4
20190401004159,Y,00759513,LX하우시스,보통주,홍영순,특수관계인,0,0.00,536,0.01,-,2018-12-31,2018,Q4
20190401004159,Y,00759513,LX하우시스,보통주,계,,"3,006,730",30.07,"3,007,866",30.08,-,2018-12-31,2018,Q4
20190401004159,Y,00759513,LX하우시스,우선주,계,,176,0.00,176,0.00,-,2018-12-31,2018,Q4
20200330003717,Y,00759513,LX하우시스,보통주,(주)LG,최대주주 본인,"3,006,673",30.07,"3,006,673",30.07,-,2019-12-31,2019,Q4
20200330003717,Y,00759513,LX하우시스,보통주,민경집,계열회사 임원,57,0.00,57,0.00,-,2019-12-31,2019,Q4
20200330003717,Y,00759513,LX하우시스,우선주,민경집,계열회사 임원,176,0.00,176,0.00,-,2019-12-31,2019,Q4
20200330003717,Y,00759513,LX하우시스,보통주,정기련,(주)LG의 최대주주의 친인척,600,0.01,0,0.00,특별관계해소,2019-12-31,2019,Q4
20200330003717,Y,00759513,LX하우시스,보통주,홍영순,(주)LG의 최대주주의 친인척,536,0.01,0,0.00,특별관계해소,2019-12-31,2019,Q4
20200330003717,Y,00759513,LX하우시스,보통주,계,,"3,007,866",30.08,"3,006,730",30.07,-,2019-12-31,2019,Q4
20200330003717,Y,00759513,LX하우시스,우선주,계,,176,0.00,176,0.00,-,2019-12-31,2019,Q4
20210317000838,Y,00759513,LX하우시스,보통주,(주)LG,최대주주 본인,"3,006,673",30.07,"3,006,673",30.07,-,2020-12-31,2020,Q4
20210317000838,Y,00759513,LX하우시스,보통주,민경집,계열회사 임원,57,0.00,0,0.00,2020년 3월 대표이사 사임,2020-12-31,2020,Q4
20210317000838,Y,00759513,LX하우시스,우선주,민경집,계열회사 임원,176,0.00,0,0.00,2020년 3월 대표이사 사임,2020-12-31,2020,Q4
20210317000838,Y,00759513,LX하우시스,보통주,강계웅,계열회사 임원,0,0.00,"1,980",0.02,2020년 3월 신규선임,2020-12-31,2020,Q4
20210317000838,Y,00759513,LX하우시스,보통주,계,,"3,006,730",30.07,"3,008,653",30.09,-,2020-12-31,2020,Q4
20210317000838,Y,00759513,LX하우시스,우선주,계,,176,0.00,0,0.00,-,2020-12-31,2020,Q4
20220316001343,Y,00759513,LX하우시스,보통주,㈜LG,본인,"3,006,673",30.07,0,0.00,㈜LG 인적분할에 따른 최대주주 변경,2021-12-31,2021,Q4
20220316001343,Y,00759513,LX하우시스,보통주,㈜LX홀딩스,특수관계인,0,0.00,"3,006,673",30.07,㈜LG 인적분할에 따른 최대주주 변경,2021-12-31,2021,Q4
20220316001343,Y,00759513,LX하우시스,보통주,강계웅,등기임원,"1,980",0.02,"2,980",0.03,장내매수,2021-12-31,2021,Q4
20220316001343,Y,00759513,LX하우시스,보통주,계,,"3,008,653",30.09,"3,009,653",30.10,-,2021-12-31,2021,Q4
20220316001343,Y,00759513,LX하우시스,우선주,계,,0,0.00,0,0.00,-,2021-12-31,2021,Q4
20230316001540,Y,00759513,LX하우시스,보통주,㈜LX홀딩스,특수관계인,"3,006,673",30.07,"3,006,673",30.07,-,2022-12-31,2022,Q4
20230316001540,Y,00759513,LX하우시스,보통주,강계웅,등기임원,"2,980",0.03,"5,000",0.05,장내매수,2022-12-31,2022,Q4
20230316001540,Y,00759513,LX하우시스,보통주,계,,"3,009,653",30.10,"3,011,673",30.12,-,2022-12-31,2022,Q4
20230316001540,Y,00759513,LX하우시스,우선주,계,,0,0.00,0,0.00,-,2022-12-31,2022,Q4
20240314001786,Y,00759513,LX하우시스,보통주,㈜LX홀딩스,특수관계인,"3,006,673",30.07,"3,006,673",30.07,-,2023-12-31,2023,Q4
20240314001786,Y,00759513,LX하우시스,보통주,한명호,등기임원,0,0.00,"7,000",0.07,장내매수,2023-12-31,2023,Q4
20240314001786,Y,00759513,LX하우시스,보통주,박장수,등기임원,0,0.00,"2,000",0.02,장내매수,2023-12-31,2023,Q4
20240314001786,Y,00759513,LX하우시스,보통주,강계웅,등기임원,"5,000",0.05,0,0.00,임원 퇴임,2023-12-31,2023,Q4
20240314001786,Y,00759513,LX하우시스,보통주,계,,"3,011,673",30.12,"3,015,673",30.16,-,2023-12-31,2023,Q4
20240314001786,Y,00759513,LX하우시스,우선주,계,,0,0.00,0,0.00,-,2023-12-31,2023,Q4
20250318001456,Y,00759513,LX하우시스,보통주,(주)LX홀딩스,특수관계인,"3,006,673",30.07,"3,006,673",30.07,-,2024-12-31,2024,Q4
20250318001456,Y,00759513,LX하우시스,보통주,한명호,등기임원,"7,000",0.07,"7,000",0.07,-,2024-12-31,2024,Q4
20250318001456,Y,00759513,LX하우시스,보통주,박장수,등기임원,"2,000",0.02,"2,000",0.02,-,2024-12-31,2024,Q4
20250318001456,Y,00759513,LX하우시스,보통주,계,,"3,015,673",30.16,"3,015,673",30.16,-,2024-12-31,2024,Q4
20250318001456,Y,00759513,LX하우시스,우선주,계,,0,0.00,0,0.00,-,2024-12-31,2024,Q4
